Aplicació pressupost;Descripció;Pressupost Inicial;Modificacions;Pressupost final;Obligacions reconegudes;Pagaments;Pendent pagaments;Estat execució
376/9340A/22201;Comunicacions postals;250,00;0,00;250,00;212,00;132,96;79,04;38,00
376/9340A/22400;Primes d’assegurances;210,00;0,00;210,00;159,78;159,78;0,00;50,22
376/9340A/22699;Altres despeses diverses;10,00;0,00;10,00;0,00;0,00;0,00;10,00
376/9340A/22708;Serveis de recaptació a favor de l’entitat;8.920,00;-391,67;8.528,33;5.573,95;5.357,52;216,43;2.954,38
376/9340A/82090;A altres subsectors;10,00;1.199.990,00;1.200.000,00;1.200.000,00;1.200.000,00;0,00;0,00
376/9340A/82190;A altres subsectors;10,00;0,00;10,00;0,00;0,00;0,00;10,00
376/9340B/41000;A Organismes Autònoms de l'Entitat Local;1.542.352,26;0,00;1.542.352,26;1.542.352,26;1.240.000,00;302.352,26;0,00
377/9320A/12000;Salaris del Grup A1;43.625,31;0,00;43.625,31;44.494,88;44.494,88;0,00;-869,57
377/9320A/12001;Salaris del Grup A2;38.559,73;0,00;38.559,73;39.885,66;39.885,66;0,00;-1.325,93
377/9320A/12003;Salaris del Grup C1;39.539,36;-2.160,06;37.379,30;40.636,05;40.636,05;0,00;-3.256,75
377/9320A/12004;Salaris del Grup C2;97.249,28;0,00;97.249,28;98.150,40;98.150,40;0,00;-901,12
377/9320A/12005;Salaris del Grup E;7.349,50;0,00;7.349,50;7.894,10;7.894,10;0,00;-544,60
377/9320A/12006;Triennis;46.269,01;-416,15;45.852,86;36.353,34;36.353,34;0,00;9.499,52
377/9320A/12100;Complement de destí;107.957,83;-1.146,04;106.811,79;107.955,53;107.955,53;0,00;-1.143,74
377/9320A/12101;Complement  específic;203.115,67;-2.093,98;201.021,69;209.575,69;209.575,69;0,00;-8.554,00
377/9320A/12103;Altres complements;91.904,47;0,00;91.904,47;97.055,60;97.055,60;0,00;-5.151,13
377/9320A/15000;Productivitat;3.933,14;0,00;3.933,14;21.027,26;21.027,26;0,00;-17.094,12
377/9320A/15300;Complement de dedicació especial;0,00;10,00;10,00;1.214,40;1.214,40;0,00;-1.204,40
377/9320A/16000;Seguretat social;177.888,82;-20.433,35;157.455,47;170.786,44;170.786,44;0,00;-13.330,97
377/9320A/22201;Comunicacions postals;10,00;0,00;10,00;0,00;0,00;0,00;10,00
380/4910A/44900;Altres subv. a ens públics i societats mercantils locals;665.040,00;0,00;665.040,00;665.040,00;665.040,00;0,00;0,00
380/9251A/12000;Salaris del Grup A1;58.709,28;0,00;58.709,28;53.602,24;53.602,24;0,00;5.107,04
380/9251A/12001;Salaris del Grup A2;12.778,65;0,00;12.778,65;13.286,77;13.286,77;0,00;-508,12
380/9251A/12003;Salaris del Grup C1;29.654,52;0,00;29.654,52;30.041,39;30.041,39;0,00;-386,87
380/9251A/12004;Salaris del Grup C2;8.378,58;0,00;8.378,58;8.538,15;8.538,15;0,00;-159,57
380/9251A/12006;Triennis;11.768,62;0,00;11.768,62;11.517,39;11.517,39;0,00;251,23
380/9251A/12100;Complement de destí;50.728,36;0,00;50.728,36;46.779,05;46.779,05;0,00;3.949,31
380/9251A/12101;Complement  específic;86.674,27;0,00;86.674,27;78.512,59;78.512,59;0,00;8.161,68
380/9251A/12103;Altres complements;47.862,54;0,00;47.862,54;66.668,74;66.668,74;0,00;-18.806,20
380/9251A/15000;Productivitat;5.246,28;0,00;5.246,28;11.811,09;11.811,09;0,00;-6.564,81
380/9251A/16000;Seguretat social;78.207,16;0,00;78.207,16;70.616,87;70.616,87;0,00;7.590,29
380/9251A/22001;Premsa, revistes, llibres i altres publicacions;3.217,00;0,00;3.217,00;2.314,42;2.314,42;0,00;902,58
380/9251A/22199;Altres subministraments;1.500,00;0,00;1.500,00;250,36;71,52;178,84;1.249,64
380/9251A/22201;Comunicacions postals;10,00;0,00;10,00;0,00;0,00;0,00;10,00
380/9251A/22400;Primes d’assegurances;10,00;0,00;10,00;0,00;0,00;0,00;10,00
380/9251A/22601;Atencions protocol·làries i representatives;2.400,00;0,00;2.400,00;1.303,09;517,50;785,59;1.096,91
380/9251A/2260200;Difusió d'activitats;4.500,00;0,00;4.500,00;2.026,33;1.670,33;356,00;2.473,67
380/9251A/2260202;Publicacions;53.520,00;0,00;53.520,00;14.445,60;7.222,80;7.222,80;39.074,40
380/9251A/22699;Altres despeses diverses;2.000,00;0,00;2.000,00;2.207,30;1.877,50;329,80;-207,30
380/9251A/22706;Estudis i treballs tècnics;1.000,00;0,00;1.000,00;1.040,60;1.040,60;0,00;-40,60
380/9251A/22799;Altres treballs realitzats per altres empreses i prof.;2.989,80;0,00;2.989,80;242,00;242,00;0,00;2.747,80
380/9251A/46700;A Consorcis;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1500A/11000;Retribucions bàsiques;16.965,04;0,00;16.965,04;0,00;0,00;0,00;16.965,04
410/1500A/11001;Retribucions complementàries;63.822,64;0,00;63.822,64;0,00;0,00;0,00;63.822,64
410/1500A/12000;Salaris del Grup A1;24.733,59;0,00;24.733,59;26.565,61;26.565,61;0,00;-1.832,02
410/1500A/12003;Salaris del Grup C1;19.769,68;0,00;19.769,68;19.086,10;19.086,10;0,00;683,58
410/1500A/12004;Salaris del Grup C2;8.378,58;0,00;8.378,58;8.394,07;8.394,07;0,00;-15,49
410/1500A/12006;Triennis;10.452,22;0,00;10.452,22;10.997,63;10.997,63;0,00;-545,41
410/1500A/12100;Complement de destí;29.515,42;0,00;29.515,42;28.292,12;28.292,12;0,00;1.223,30
410/1500A/12101;Complement  específic;51.613,08;0,00;51.613,08;51.392,41;51.392,41;0,00;220,67
410/1500A/12103;Altres complements;29.153,94;0,00;29.153,94;47.188,04;47.188,04;0,00;-18.034,10
410/1500A/15000;Productivitat;2.035,38;0,00;2.035,38;6.178,77;6.178,77;0,00;-4.143,39
410/1500A/16000;Seguretat social;57.014,81;0,00;57.014,81;35.276,53;35.276,53;0,00;21.738,28
410/1500A/20800;Arrendaments d'altre immobilitzat material;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1500A/22000;Material d’oficina no inventariable;2.700,00;0,00;2.700,00;1.052,48;1.037,58;14,90;1.647,52
410/1500A/22001;Premsa, revistes, llibres i altres publicacions;853,00;0,00;853,00;533,50;533,50;0,00;319,50
410/1500A/22100;Energia elèctrica;3.165,95;0,00;3.165,95;0,00;0,00;0,00;3.165,95
410/1500A/22201;Comunicacions postals;6.000,00;0,00;6.000,00;4.221,50;3.606,43;615,07;1.778,50
410/1500A/22601;Atencions protocol·làries i representatives;500,00;0,00;500,00;0,00;0,00;0,00;500,00
410/1500A/22602;Publicitat i propaganda;2.450,00;0,00;2.450,00;1.016,40;1.016,40;0,00;1.433,60
410/1500A/2260200;Difusió d´activitats;1.500,00;0,00;1.500,00;2.896,74;375,10;2.521,64;-1.396,74
410/1500A/2260202;Publicacions;8.000,00;0,00;8.000,00;2.744,81;749,14;1.995,67;5.255,19
410/1500A/22699;Altres despeses diverses;10.000,00;0,00;10.000,00;363,90;215,45;148,45;9.636,10
410/1500A/2270001;Contractes de neteja;40.488,98;0,00;40.488,98;71.598,05;53.796,09;17.801,96;-31.109,07
410/1500A/22706;Estudis i treballs tècnics;15.500,00;16.854,82;32.354,82;38.634,82;38.634,82;0,00;-6.280,00
410/1500A/22799;Altres treballs realitzats per altres empreses i prof.;50.726,25;0,00;50.726,25;985,52;617,11;368,41;49.740,73
410/1500A/23020;Dietes personal no directiu;800,00;0,00;800,00;513,00;0,00;513,00;287,00
410/1500A/46701;A Consorcis;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1500A/48300;Subvencions i aportacions institucionals;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1500A/48900;Altres transferències;9.919,91;0,00;9.919,91;0,00;0,00;0,00;9.919,91
410/1500A/60900;Altre invers. nova en infrast. i béns destinats ús general;0,00;200.000,00;200.000,00;193.006,77;185.006,77;8.000,00;6.993,23
410/1500A/62900;Altres inv. noves assoc. al funcionament op. del servei;0,00;1.972,00;1.972,00;0,00;0,00;0,00;1.972,00
410/1500A/64000;Despeses en inversions de caràcter immaterial;0,00;36.341,14;36.341,14;0,00;0,00;0,00;36.341,14
410/1500A/83100;Concessió de préstecs fora del sector públic a llarg termini;20,00;0,00;20,00;0,00;0,00;0,00;20,00
410/1500B/12003;Salaris del Grup C1;19.769,68;0,00;19.769,68;22.052,30;22.052,30;0,00;-2.282,62
410/1500B/12004;Salaris del Grup C2;31.039,61;0,00;31.039,61;31.453,16;31.453,16;0,00;-413,55
410/1500B/12006;Triennis;12.595,94;0,00;12.595,94;7.688,38;7.688,38;0,00;4.907,56
410/1500B/12100;Complement de destí;22.661,27;0,00;22.661,27;21.883,61;21.883,61;0,00;777,66
410/1500B/12101;Complement  específic;41.647,78;0,00;41.647,78;40.907,22;40.907,22;0,00;740,56
410/1500B/12103;Altres complements;17.074,15;0,00;17.074,15;49.602,10;49.602,10;0,00;-32.527,95
410/1500B/15000;Productivitat;2.650,90;0,00;2.650,90;7.996,28;7.996,28;0,00;-5.345,38
410/1500B/16000;Seguretat social;39.844,39;0,00;39.844,39;30.450,04;30.450,04;0,00;9.394,35
410/1500C/22000;Material d’oficina no inventariable;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1500C/22602;Publicitat i propaganda;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1500C/22699;Altres despeses diverses;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1500C/60900;Altre invers. nova en infrast. i béns destinats ús general;0,00;3.741.838,77;3.741.838,77;4.634,30;0,00;4.634,30;3.737.204,47
410/1502A/48800;Transferències Pla de Barris;0,00;8.289,11;8.289,11;0,00;0,00;0,00;8.289,11
410/1502A/61900;Altres inv.de rep. en infrast.i béns destin. d’ús general;0,00;72.994,09;72.994,09;0,00;0,00;0,00;72.994,09
410/1502A/62200;Inv. nova en edificis i altres construccions;0,00;82.057,77;82.057,77;0,00;0,00;0,00;82.057,77
410/1502A/62900;Altres inv. noves assoc. al funcionament op. del servei;0,00;71,86;71,86;0,00;0,00;0,00;71,86
410/1502A/63200;Inv. rep. en edificis i altres construccions;0,00;4.043,60;4.043,60;0,00;0,00;0,00;4.043,60
410/1502B/22620;El Sud Suma + Nou Pla de Barris;0,00;46.971,88;46.971,88;55,33;55,33;0,00;46.916,55
410/1502B/48820;Transferències Pla de Barris El Sud Suma +;0,00;23.956,46;23.956,46;0,00;0,00;0,00;23.956,46
410/1502B/60000;Compra de sòl i edificis;0,00;49,72;49,72;0,00;0,00;0,00;49,72
410/1502B/60900;Altre invers. nova en infrast. i béns destinats ús general;0,00;0,00;0,00;0,00;0,00;0,00;0,00
410/1502B/62300;Inv. nova en maquinària, instal·lacions i utillatge;0,00;10,00;10,00;23.345,70;2.650,72;20.694,98;-23.335,70
410/1502B/62500;Mobiliari;0,00;10,00;10,00;0,00;0,00;0,00;10,00
410/1502B/63200;Inv. rep. en edificis i altres construccions;0,00;10,00;10,00;0,00;0,00;0,00;10,00
410/1502B/78000;A famílies i institucions sense ànim de lucre;0,00;591.909,16;591.909,16;239.659,37;0,00;239.659,37;352.249,79
410/1503A/22699;Altres despeses diverses;20,00;0,00;20,00;0,00;0,00;0,00;20,00
410/1503A/22706;Estudis i treballs tècnics;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1503A/22799;Altres treballs realitzats per altres empreses i prof.;2.000,00;0,00;2.000,00;0,00;0,00;0,00;2.000,00
410/1503A/48900;Altres transferències;10,00;0,00;10,00;0,00;0,00;0,00;10,00
411/1510A/22100;Energia elèctrica;17.135,66;0,00;17.135,66;21.789,75;20.746,33;1.043,42;-4.654,09
411/1510A/22101;Aigua;540,07;0,00;540,07;1.898,25;1.898,25;0,00;-1.358,18
411/1510A/22102;Gas;1.515,63;0,00;1.515,63;1.665,43;1.457,83;207,60;-149,80
411/1510A/22699;Altres despeses diverses;10,00;0,00;10,00;0,00;0,00;0,00;10,00
411/1510A/22706;Estudis i treballs tècnics;10,00;0,00;10,00;0,00;0,00;0,00;10,00
411/1510A/60000;Compra de sòl i edificis;0,00;0,00;0,00;0,00;0,00;0,00;0,00
411/1510A/60010;Compra de sòl;0,00;0,00;0,00;0,00;0,00;0,00;0,00
411/1512A/12000;Salaris del Grup A1;36.329,93;0,00;36.329,93;48.458,52;48.458,52;0,00;-12.128,59
411/1512A/12001;Salaris del Grup A2;88.779,31;0,00;88.779,31;76.670,73;76.670,73;0,00;12.108,58
411/1512A/12003;Salaris del Grup C1;26.320,14;0,00;26.320,14;19.955,21;19.955,21;0,00;6.364,93
411/1512A/12004;Salaris del Grup C2;56.131,39;0,00;56.131,39;45.649,91;45.649,91;0,00;10.481,48
411/1512A/12006;Triennis;45.284,06;0,00;45.284,06;26.288,72;26.288,72;0,00;18.995,34
411/1512A/12100;Complement de destí;96.302,55;0,00;96.302,55;83.460,26;83.460,26;0,00;12.842,29
411/1512A/12101;Complement  específic;179.808,53;0,00;179.808,53;148.966,54;148.966,54;0,00;30.841,99
411/1512A/12103;Altres complements;72.167,30;0,00;72.167,30;60.355,37;60.355,37;0,00;11.811,93
411/1512A/15000;Productivitat;14.769,87;0,00;14.769,87;16.837,71;16.837,71;0,00;-2.067,84
411/1512A/16000;Seguretat social;173.914,16;0,00;173.914,16;148.040,71;148.040,71;0,00;25.873,45
411/1512A/22699;Altres despeses diverses;10,00;0,00;10,00;0,00;0,00;0,00;10,00
411/1512A/22799;Altres treballs realitzats per altres empreses i prof.;10,00;0,00;10,00;0,00;0,00;0,00;10,00
411/1512A/48900;Altres transferències;10,00;0,00;10,00;0,00;0,00;0,00;10,00
411/3360B/22706;Estudis i treballs tècnics;0,00;0,00;0,00;0,00;0,00;0,00;0,00
412/1510A/12000;Salaris del Grup A1;79.807,36;0,00;79.807,36;27.626,44;27.626,44;0,00;52.180,92
412/1510A/12001;Salaris del Grup A2;0,00;10,00;10,00;13.007,92;13.007,92;0,00;-12.997,92
412/1510A/12004;Salaris del Grup C2;0,00;10,00;10,00;4.277,94;4.277,94;0,00;-4.267,94
412/1510A/12006;Triennis;10.088,56;0,00;10.088,56;4.843,31;4.843,31;0,00;5.245,25
412/1510A/12100;Complement de destí;40.966,84;0,00;40.966,84;21.717,91;21.717,91;0,00;19.248,93
412/1510A/12101;Complement  específic;79.626,68;10,00;79.636,68;40.611,84;40.611,84;0,00;39.024,84
412/1510A/12103;Altres complements;49.046,01;0,00;49.046,01;27.724,56;27.724,56;0,00;21.321,45
412/1510A/15000;Productivitat;0,00;10,00;10,00;3.656,95;3.656,95;0,00;-3.646,95
412/1510A/16000;Seguretat social;63.541,62;0,00;63.541,62;29.465,15;29.465,15;0,00;34.076,47
412/1510A/22100;Energia elèctrica;0,00;1.837,02;1.837,02;3.565,12;3.565,12;0,00;-1.728,10
412/1510A/22102;Gas;0,00;1.310,90;1.310,90;349,39;349,39;0,00;961,51
412/1510A/60000;Compra de sòl i edificis;0,00;10.370.325,67;10.370.325,67;7.111.828,58;6.900.913,25;210.915,33;3.258.497,09
412/1510A/60010;Compra de sòl;0,00;8.472,01;8.472,01;0,00;0,00;0,00;8.472,01
412/1510B/12000;Salaris del Grup A1;44.031,96;0,00;44.031,96;100.700,56;100.700,56;0,00;-56.668,60
412/1510B/12001;Salaris del Grup A2;25.813,04;0,00;25.813,04;0,00;0,00;0,00;25.813,04
412/1510B/12003;Salaris del Grup C1;29.462,52;0,00;29.462,52;20.234,35;20.234,35;0,00;9.228,17
412/1510B/12004;Salaris del Grup C2;33.514,32;0,00;33.514,32;13.265,81;13.265,81;0,00;20.248,51
412/1510B/12006;Triennis;25.195,95;0,00;25.195,95;21.603,12;21.603,12;0,00;3.592,83
412/1510B/12100;Complement de destí;58.074,64;0,00;58.074,64;60.129,18;60.129,18;0,00;-2.054,54
412/1510B/12101;Complement  específic;97.198,86;0,00;97.198,86;97.152,70;97.152,70;0,00;46,16
412/1510B/12103;Altres complements;31.319,91;0,00;31.319,91;42.950,76;42.950,76;0,00;-11.630,85
412/1510B/15000;Productivitat;10.080,91;0,00;10.080,91;14.434,12;14.434,12;0,00;-4.353,21
412/1510B/16000;Seguretat social;97.229,97;0,00;97.229,97;105.587,71;105.587,71;0,00;-8.357,74
412/1510B/22699;Altres despeses diverses;10,00;0,00;10,00;0,00;0,00;0,00;10,00
412/1510C/12001;Salaris del Grup A2;0,00;10,00;10,00;12.776,43;12.776,43;0,00;-12.766,43
412/1510C/12003;Salaris del Grup C1;19.769,68;0,00;19.769,68;0,00;0,00;0,00;19.769,68
412/1510C/12004;Salaris del Grup C2;0,00;10,00;10,00;8.648,79;8.648,79;0,00;-8.638,79
412/1510C/12006;Triennis;5.055,52;0,00;5.055,52;4.181,17;4.181,17;0,00;874,35
412/1510C/12100;Complement de destí;9.206,16;0,00;9.206,16;8.443,35;8.443,35;0,00;762,81
412/1510C/12101;Complement  específic;14.885,44;0,00;14.885,44;14.650,13;14.650,13;0,00;235,31
412/1510C/12103;Altres complements;4.429,02;0,00;4.429,02;4.834,47;4.834,47;0,00;-405,45
412/1510C/15000;Productivitat;1.989,20;0,00;1.989,20;1.600,00;1.600,00;0,00;389,20
412/1510C/16000;Seguretat social;14.043,62;0,00;14.043,62;13.977,86;13.977,86;0,00;65,76
412/1510C/22699;Altres despeses diverses;3.940,40;2.250,00;6.190,40;17.092,50;11.312,77;5.779,73;-10.902,10
412/1510C/60900;Altre invers. nova en infrast. i béns destinats ús general;0,00;503.271,81;503.271,81;5.997,88;5.997,88;0,00;497.273,93
412/1510D/12000;Salaris del Grup A1;28.911,02;0,00;28.911,02;29.610,73;29.610,73;0,00;-699,71
412/1510D/12003;Salaris del Grup C1;0,00;10,00;10,00;20.404,87;20.404,87;0,00;-20.394,87
412/1510D/12004;Salaris del Grup C2;16.757,16;0,00;16.757,16;16.753,21;16.753,21;0,00;3,95
412/1510D/12006;Triennis;11.408,08;0,00;11.408,08;14.547,31;14.547,31;0,00;-3.139,23
412/1510D/12100;Complement de destí;23.816,30;0,00;23.816,30;32.748,99;32.748,99;0,00;-8.932,69
412/1510D/12101;Complement  específic;39.436,48;0,00;39.436,48;53.851,39;53.851,39;0,00;-14.414,91
412/1510D/12103;Altres complements;36.581,04;0,00;36.581,04;40.255,06;40.255,06;0,00;-3.674,02
412/1510D/15000;Productivitat;344,29;0,00;344,29;6.764,47;6.764,47;0,00;-6.420,18
412/1510D/16000;Seguretat social;35.962,88;0,00;35.962,88;51.584,72;51.584,72;0,00;-15.621,84
412/1510D/20200;Lloguers d’edificis i altres construccions;27.996,20;0,00;27.996,20;27.894,24;23.245,20;4.649,04;101,96
412/1510D/22400;Primes d’assegurances;86.275,56;0,00;86.275,56;90.915,55;90.915,55;0,00;-4.639,99
412/1510D/22609;Altres despeses;0,00;77.000,00;77.000,00;210.140,28;165.417,21;44.723,07;-133.140,28
412/1510D/22699;Altres despeses diverses;66.301,48;183.167,22;249.468,70;93.745,71;45.043,22;48.702,49;155.722,99
413/1520A/12000;Salaris del Grup A1;29.354,64;0,00;29.354,64;24.593,02;24.593,02;0,00;4.761,62
413/1520A/12001;Salaris del Grup A2;33.671,92;0,00;33.671,92;26.737,32;26.737,32;0,00;6.934,60
413/1520A/12004;Salaris del Grup C2;15.508,53;0,00;15.508,53;16.078,32;16.078,32;0,00;-569,79
413/1520A/12006;Triennis;20.465,02;0,00;20.465,02;15.429,90;15.429,90;0,00;5.035,12
413/1520A/12100;Complement de destí;36.883,00;0,00;36.883,00;29.729,05;29.729,05;0,00;7.153,95
413/1520A/12101;Complement  específic;63.525,39;0,00;63.525,39;50.411,48;50.411,48;0,00;13.113,91
413/1520A/12103;Altres complements;41.750,14;0,00;41.750,14;61.397,61;61.397,61;0,00;-19.647,47
413/1520A/14300;Retribucions Altre personal;119.933,14;29.880,21;149.813,35;170.626,20;170.626,20;0,00;-20.812,85
413/1520A/15000;Productivitat;3.826,88;0,00;3.826,88;12.082,90;12.082,90;0,00;-8.256,02
413/1520A/16000;Seguretat social;93.527,14;8.557,81;102.084,95;94.059,58;94.059,58;0,00;8.025,37
413/1520A/44900;Altres subv. a ens públics i societats mercantils locals;300.000,00;63.914,00;363.914,00;12.000,00;12.000,00;0,00;351.914,00
413/1520A/44901;Altres subv. a ens públics i soc. merc. de l'Entitat Local;0,00;1.192.050,51;1.192.050,51;1.192.050,51;1.192.050,51;0,00;0,00
413/1520A/48900;Altres transferències;10,00;0,00;10,00;0,00;0,00;0,00;10,00
413/1521A/44900;Altres subv. a ens públics i societats mercantils locals;0,00;0,00;0,00;0,00;0,00;0,00;0,00
413/1522A/44900;Altres subv. a ens públics i societats mercantils locals;0,00;0,00;0,00;0,00;0,00;0,00;0,00
413/9340B/35900;Altres despeses financeres;0,00;0,00;0,00;0,00;0,00;0,00;0,00
414/1513A/12000;Salaris del Grup A1;129.877,78;0,00;129.877,78;109.776,91;109.776,91;0,00;20.100,87
414/1513A/12001;Salaris del Grup A2;61.431,90;0,00;61.431,90;68.846,74;68.846,74;0,00;-7.414,84
414/1513A/12003;Salaris del Grup C1;21.112,66;0,00;21.112,66;10.248,54;10.248,54;0,00;10.864,12
414/1513A/12004;Salaris del Grup C2;32.915,07;0,00;32.915,07;33.923,67;33.923,67;0,00;-1.008,60
414/1513A/12006;Triennis;54.535,39;0,00;54.535,39;48.088,58;48.088,58;0,00;6.446,81
414/1513A/12100;Complement de destí;114.594,76;0,00;114.594,76;102.879,14;102.879,14;0,00;11.715,62
414/1513A/12101;Complement  específic;211.061,79;0,00;211.061,79;191.640,77;191.640,77;0,00;19.421,02
414/1513A/12103;Altres complements;90.080,65;0,00;90.080,65;81.860,62;81.860,62;0,00;8.220,03
414/1513A/15000;Productivitat;5.891,16;0,00;5.891,16;20.865,54;20.865,54;0,00;-14.974,38
414/1513A/16000;Seguretat social;193.417,92;0,00;193.417,92;182.925,30;182.925,30;0,00;10.492,62
414/1513A/20300;Lloguers de maquinària, instal·lacions i utillatge;10,00;0,00;10,00;0,00;0,00;0,00;10,00
414/1513A/21200;Manteniment d’edificis i altres construccions;12.000,00;11.670,08;23.670,08;19.880,18;19.880,18;0,00;3.789,90
414/1513A/21300;Manteniment de maquinària, instal·lacions i utillatge;10,00;0,00;10,00;0,00;0,00;0,00;10,00
414/1513A/21900;Altre immobilitzat material;896,00;0,00;896,00;0,00;0,00;0,00;896,00
414/1513A/22100;Energia elèctrica;7.968,65;0,00;7.968,65;1.244,75;1.244,75;0,00;6.723,90
414/1513A/22199;Altres subministraments;473,60;0,00;473,60;75,23;0,00;75,23;398,37
414/1513A/22706;Estudis i treballs tècnics;800,00;28.000,00;28.800,00;7.230,96;7.139,00;91,96;21.569,04
414/1513C/63200;Inv. rep. en edificis i altres construccions;0,00;921.577,70;921.577,70;501.577,69;501.577,69;0,00;420.000,01
417/1610A/12001;Salaris del Grup A2;23.359,56;0,00;23.359,56;23.414,22;23.414,22;0,00;-54,66
417/1610A/12004;Salaris del Grup C2;8.258,73;0,00;8.258,73;8.673,26;8.673,26;0,00;-414,53
417/1610A/12006;Triennis;3.952,63;0,00;3.952,63;3.632,26;3.632,26;0,00;320,37
417/1610A/12100;Complement de destí;12.443,87;0,00;12.443,87;12.423,98;12.423,98;0,00;19,89
417/1610A/12101;Complement  específic;21.521,55;0,00;21.521,55;21.488,63;21.488,63;0,00;32,92
417/1610A/12103;Altres complements;7.684,59;0,00;7.684,59;6.951,17;6.951,17;0,00;733,42
417/1610A/15000;Productivitat;23,37;0,00;23,37;2.417,63;2.417,63;0,00;-2.394,26
417/1610A/16000;Seguretat social;24.692,29;0,00;24.692,29;25.390,38;25.390,38;0,00;-698,09
