Aplicació pressupost;Descripció;Pressupost Inicial;Modificacions;Pressupost final;Obligacions reconegudes;Pagaments;Pendent pagaments;Estat execució
372/9205B/22799;Altres treballs realitzats per altres empreses i prof.;125.000,00;0,00;125.000,00;110.041,23;58.925,01;51.116,22;14.958,77
372/9205C/12003;Salaris del Grup C1;29.654,52;-100,80;29.553,72;23.017,19;23.017,19;0,00;6.536,53
372/9205C/12004;Salaris del Grup C2;6.702,86;-22,37;6.680,49;8.827,76;8.827,76;0,00;-2.147,27
372/9205C/12005;Salaris del Grup E;7.678,58;0,00;7.678,58;2.742,35;2.742,35;0,00;4.936,23
372/9205C/12006;Triennis;9.663,60;0,00;9.663,60;7.186,15;7.186,15;0,00;2.477,45
372/9205C/12100;Complement de destí;20.207,88;-66,44;20.141,44;17.000,11;17.000,11;0,00;3.141,33
372/9205C/12101;Complement  específic;34.138,56;-112,73;34.025,83;29.751,89;29.751,89;0,00;4.273,94
372/9205C/12103;Altres complements;9.089,18;0,00;9.089,18;12.423,75;12.423,75;0,00;-3.334,57
372/9205C/15000;Productivitat;2.148,81;0,00;2.148,81;0,00;0,00;0,00;2.148,81
372/9205C/16000;Seguretat social;35.252,87;-130,62;35.122,25;30.936,75;30.936,75;0,00;4.185,50
372/9205C/20200;Lloguers d’edificis i altres construccions;2.000,00;0,00;2.000,00;2.556,00;2.556,00;0,00;-556,00
372/9205C/22101;Aigua;119,76;0,00;119,76;8.512,06;76,37;8.435,69;-8.392,30
372/9205C/22102;Gas;133.435,38;0,00;133.435,38;45.826,24;40.337,99;5.488,25;87.609,14
372/9205C/22699;Altres despeses diverses;10,00;0,00;10,00;84,41;84,41;0,00;-74,41
372/9205C/22799;Altres treballs realitzats per altres empreses i prof.;28.000,00;0,00;28.000,00;23.604,54;15.624,99;7.979,55;4.395,46
372/9205C/48100;Premis, beques i pensions d’estudi i investigació;10,00;0,00;10,00;0,00;0,00;0,00;10,00
373/9201A/12000;Salaris del Grup A1;14.677,32;0,00;14.677,32;19.815,38;19.815,38;0,00;-5.138,06
373/9201A/12001;Salaris del Grup A2;25.813,04;-89,50;25.723,54;24.423,51;24.423,51;0,00;1.300,03
373/9201A/12003;Salaris del Grup C1;9.884,84;0,00;9.884,84;9.367,31;9.367,31;0,00;517,53
373/9201A/12004;Salaris del Grup C2;8.378,58;0,00;8.378,58;7.802,52;7.802,52;0,00;576,06
373/9201A/12006;Triennis;11.470,61;0,00;11.470,61;11.449,43;11.449,43;0,00;21,18
373/9201A/12100;Complement de destí;29.214,60;-51,00;29.163,60;31.928,14;31.928,14;0,00;-2.764,54
373/9201A/12101;Complement  específic;51.770,28;-89,88;51.680,40;60.953,20;60.953,20;0,00;-9.272,80
373/9201A/12103;Altres complements;14.999,16;0,00;14.999,16;16.260,66;16.260,66;0,00;-1.261,50
373/9201A/15000;Productivitat;3.064,75;0,00;3.064,75;0,00;0,00;0,00;3.064,75
373/9201A/16000;Seguretat social;45.420,90;-60,74;45.360,16;51.788,82;51.788,82;0,00;-6.428,66
373/9201A/21200;Manteniment d’edificis i altres construccions;4.000,00;0,00;4.000,00;1.730,72;0,00;1.730,72;2.269,28
373/9201A/21300;Manteniment de maquinària, instal·lacions i utillatge;800,00;0,00;800,00;2.522,45;544,50;1.977,95;-1.722,45
373/9201A/21900;Altre immobilitzat material;4.000,00;0,00;4.000,00;4.247,31;2.804,60;1.442,71;-247,31
373/9201A/22199;Altres subministraments;4.000,00;0,00;4.000,00;4.970,50;2.626,46;2.344,04;-970,50
373/9201A/22699;Altres despeses diverses;10,00;0,00;10,00;0,00;0,00;0,00;10,00
373/9201A/22706;Estudis i treballs tècnics;12.000,00;0,00;12.000,00;0,00;0,00;0,00;12.000,00
373/9201A/22799;Altres treballs realitzats per altres empreses i prof.;11.200,00;0,00;11.200,00;20.336,14;5.713,56;14.622,58;-9.136,14
373/9201A/62300;Inv. nova en maquinària, instal·lacions i utillatge;10,00;0,00;10,00;0,00;0,00;0,00;10,00
373/9201A/63200;Inv. rep. en edificis i altres construccions;100.000,00;-100.000,00;0,00;0,00;0,00;0,00;0,00
375/9311A/12000;Salaris del Grup A1;58.709,28;0,00;58.709,28;56.682,21;56.682,21;0,00;2.027,07
375/9311A/12001;Salaris del Grup A2;12.906,52;0,00;12.906,52;12.384,59;12.384,59;0,00;521,93
375/9311A/12003;Salaris del Grup C1;39.539,36;0,00;39.539,36;50.628,33;50.628,33;0,00;-11.088,97
375/9311A/12004;Salaris del Grup C2;16.039,11;0,00;16.039,11;2.836,46;2.836,46;0,00;13.202,65
375/9311A/12006;Triennis;32.682,34;0,00;32.682,34;28.604,06;28.604,06;0,00;4.078,28
375/9311A/12100;Complement de destí;62.742,24;0,00;62.742,24;63.049,03;63.049,03;0,00;-306,79
375/9311A/12101;Complement  específic;127.443,48;0,00;127.443,48;133.117,14;133.117,14;0,00;-5.673,66
375/9311A/12103;Altres complements;46.906,30;0,00;46.906,30;39.827,33;39.827,33;0,00;7.078,97
375/9311A/12403;Salaris del Grup C1;0,00;10,00;10,00;2.352,06;2.352,06;0,00;-2.342,06
375/9311A/12406;Triennis;0,00;10,00;10,00;350,86;350,86;0,00;-340,86
375/9311A/12409;Altres retribucions bàsiques;0,00;10,00;10,00;3.583,75;3.583,75;0,00;-3.573,75
375/9311A/15000;Productivitat;16.789,94;0,00;16.789,94;8.344,39;8.344,39;0,00;8.445,55
375/9311A/16000;Seguretat social;100.232,66;0,00;100.232,66;103.321,75;103.321,75;0,00;-3.089,09
375/9311A/22001;Premsa, revistes, llibres i altres publicacions;360,00;0,00;360,00;308,10;308,10;0,00;51,90
375/9311A/22201;Comunicacions postals;340,00;0,00;340,00;307,89;283,42;24,47;32,11
376/9340A/12000;Salaris del Grup A1;29.354,64;0,00;29.354,64;26.881,19;26.881,19;0,00;2.473,45
376/9340A/12003;Salaris del Grup C1;9.884,84;0,00;9.884,84;15.320,93;15.320,93;0,00;-5.436,09
376/9340A/12004;Salaris del Grup C2;25.135,74;0,00;25.135,74;17.616,32;17.616,32;0,00;7.519,42
376/9340A/12006;Triennis;13.906,64;0,00;13.906,64;10.462,52;10.462,52;0,00;3.444,12
376/9340A/12100;Complement de destí;33.460,20;0,00;33.460,20;32.389,27;32.389,27;0,00;1.070,93
376/9340A/12101;Complement  específic;52.519,20;0,00;52.519,20;53.299,93;53.299,93;0,00;-780,73
376/9340A/12103;Altres complements;16.226,82;0,00;16.226,82;17.957,98;17.957,98;0,00;-1.731,16
376/9340A/12403;Salaris del Grup C1;0,00;10,00;10,00;1.200,03;1.200,03;0,00;-1.190,03
376/9340A/12406;Triennis;0,00;10,00;10,00;0,00;0,00;0,00;10,00
376/9340A/12409;Altres retribucions bàsiques;0,00;10,00;10,00;1.728,13;1.728,13;0,00;-1.718,13
376/9340A/15000;Productivitat;7.501,41;0,00;7.501,41;742,64;742,64;0,00;6.758,77
376/9340A/16000;Seguretat social;51.538,63;0,00;51.538,63;51.806,47;51.806,47;0,00;-267,84
376/9340A/20300;Lloguers de maquinària, instal·lacions i utillatge;730,00;0,00;730,00;729,24;729,24;0,00;0,76
376/9340A/21300;Manteniment de maquinària, instal·lacions i utillatge;10,00;215,00;225,00;224,20;224,20;0,00;0,80
376/9340A/22001;Premsa, revistes, llibres i altres publicacions;80,00;0,00;80,00;0,00;0,00;0,00;80,00
376/9340A/22201;Comunicacions postals;1.000,00;0,00;1.000,00;259,28;257,18;2,10;740,72
376/9340A/22400;Primes d’assegurances;210,00;0,00;210,00;159,78;159,78;0,00;50,22
376/9340A/22699;Altres despeses diverses;10,00;0,00;10,00;0,00;0,00;0,00;10,00
376/9340A/22708;Serveis de recaptació a favor de l’entitat;9.530,00;-215,00;9.315,00;7.999,48;7.999,48;0,00;1.315,52
376/9340A/82090;A altres subsectors;10,00;1.049.990,00;1.050.000,00;1.050.000,00;1.050.000,00;0,00;0,00
376/9340A/82190;A altres subsectors;10,00;0,00;10,00;0,00;0,00;0,00;10,00
376/9340B/41000;A Organismes Autònoms de l'Entitat Local;1.587.608,79;0,00;1.587.608,79;1.587.608,79;1.324.870,83;262.737,96;0,00
377/9320A/12000;Salaris del Grup A1;29.354,64;0,00;29.354,64;42.189,36;42.189,36;0,00;-12.834,72
377/9320A/12001;Salaris del Grup A2;38.719,56;0,00;38.719,56;31.069,10;31.069,10;0,00;7.650,46
377/9320A/12003;Salaris del Grup C1;49.424,20;-67,20;49.357,00;35.577,39;35.577,39;0,00;13.779,61
377/9320A/12004;Salaris del Grup C2;88.812,94;-50,33;88.762,61;87.983,59;87.983,59;0,00;779,02
377/9320A/12005;Salaris del Grup E;7.678,58;0,00;7.678,58;7.198,80;7.198,80;0,00;479,78
377/9320A/12006;Triennis;49.199,33;-11,05;49.188,28;38.972,04;38.972,04;0,00;10.216,24
377/9320A/12100;Complement de destí;101.600,16;-61,42;101.538,74;100.809,84;100.809,84;0,00;728,90
377/9320A/12101;Complement  específic;185.205,48;-106,17;185.099,31;191.352,58;191.352,58;0,00;-6.253,27
377/9320A/12103;Altres complements;70.479,70;0,00;70.479,70;79.540,62;79.540,62;0,00;-9.060,92
377/9320A/15000;Productivitat;13.504,68;0,00;13.504,68;4.696,29;4.696,29;0,00;8.808,39
377/9320A/16000;Seguretat social;164.877,04;-92,26;164.784,78;164.630,80;164.630,80;0,00;153,98
377/9320A/22201;Comunicacions postals;10,00;0,00;10,00;10,00;10,00;0,00;0,00
377/9320A/62300;Inv. nova en maquinària, instal·lacions i utillatge;10,00;0,00;10,00;0,00;0,00;0,00;10,00
377/9320A/62500;Mobiliari;10,00;0,00;10,00;0,00;0,00;0,00;10,00
377/9320A/63200;Inv. rep. en edificis i altres construccions;300.000,00;-300.000,00;0,00;0,00;0,00;0,00;0,00
410/1500A/11000;Retribucions bàsiques;16.849,70;0,00;16.849,70;16.017,45;16.017,45;0,00;832,25
410/1500A/11001;Retribucions complementàries;65.392,64;0,00;65.392,64;59.263,88;59.263,88;0,00;6.128,76
410/1500A/12000;Salaris del Grup A1;0,00;10,00;10,00;13.525,12;13.525,12;0,00;-13.515,12
410/1500A/12003;Salaris del Grup C1;9.884,84;0,00;9.884,84;10.873,56;10.873,56;0,00;-988,72
410/1500A/12004;Salaris del Grup C2;16.757,16;-27,96;16.729,20;11.038,74;11.038,74;0,00;5.690,46
410/1500A/12006;Triennis;5.683,75;-17,92;5.665,83;7.387,00;7.387,00;0,00;-1.721,17
410/1500A/12100;Complement de destí;11.249,64;-54,78;11.194,86;19.965,58;19.965,58;0,00;-8.770,72
410/1500A/12101;Complement  específic;18.813,60;-63,95;18.749,65;26.886,77;26.886,77;0,00;-8.137,12
410/1500A/12103;Altres complements;12.452,90;0,00;12.452,90;13.806,04;13.806,04;0,00;-1.353,14
410/1500A/15000;Productivitat;1.383,03;0,00;1.383,03;370,54;370,54;0,00;1.012,49
410/1500A/16000;Seguretat social;36.123,09;-102,87;36.020,22;43.501,50;43.501,50;0,00;-7.481,28
410/1500A/20800;Arrendaments d'altre immobilitzat material;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1500A/22000;Material d’oficina no inventariable;4.000,00;0,00;4.000,00;250,92;156,52;94,40;3.749,08
410/1500A/22001;Premsa, revistes, llibres i altres publicacions;1.120,00;0,00;1.120,00;895,34;681,76;213,58;224,66
410/1500A/22100;Energia elèctrica;3.091,00;0,00;3.091,00;0,00;0,00;0,00;3.091,00
410/1500A/22201;Comunicacions postals;6.000,00;0,00;6.000,00;4.988,33;3.762,78;1.225,55;1.011,67
410/1500A/22601;Atencions protocol·làries i representatives;500,00;0,00;500,00;753,74;345,30;408,44;-253,74
410/1500A/22602;Publicitat i propaganda;2.800,00;-1.903,20;896,80;896,80;896,80;0,00;0,00
410/1500A/2260200;Difusió d´activitats;1.500,00;-1.500,00;0,00;0,00;0,00;0,00;0,00
410/1500A/2260202;Publicacions;5.000,00;-3.138,19;1.861,81;1.861,81;1.764,75;97,06;0,00
410/1500A/22699;Altres despeses diverses;7.000,00;0,00;7.000,00;302,58;302,58;0,00;6.697,42
410/1500A/2270001;Contractes de neteja;83.509,43;0,00;83.509,43;80.826,69;80.826,69;0,00;2.682,74
410/1500A/22706;Estudis i treballs tècnics;10,00;11.147,35;11.157,35;18.896,59;0,00;18.896,59;-7.739,24
410/1500A/22799;Altres treballs realitzats per altres empreses i prof.;10,00;0,00;10,00;3.301,40;2.527,05;774,35;-3.291,40
410/1500A/23020;Dietes personal no directiu;1.600,00;-640,15;959,85;959,85;959,85;0,00;0,00
410/1500A/46701;A Consorcis;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1500A/48300;Subvencions i aportacions institucionals;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1500A/48900;Altres transferències;19,92;0,00;19,92;0,00;0,00;0,00;19,92
410/1500A/61900;Altres inv.de rep. en infrast.i béns destin. d’ús general;0,00;14.845,07;14.845,07;0,00;0,00;0,00;14.845,07
410/1500A/62900;Altres inv. noves assoc. al funcionament op. del servei;0,00;14.802,36;14.802,36;12.416,96;6.579,50;5.837,46;2.385,40
410/1500A/63200;Inv. rep. en edificis i altres construccions;0,00;1.992.678,08;1.992.678,08;6.844,00;6.844,00;0,00;1.985.834,08
410/1500A/64000;Despeses en inversions de caràcter immaterial;18.560,00;18.557,77;37.117,77;776,63;776,63;0,00;36.341,14
410/1500C/12000;Salaris del Grup A1;14.677,32;0,00;14.677,32;9.456,04;9.456,04;0,00;5.221,28
410/1500C/12006;Triennis;2.257,68;0,00;2.257,68;1.408,02;1.408,02;0,00;849,66
410/1500C/12100;Complement de destí;6.118,08;0,00;6.118,08;4.207,88;4.207,88;0,00;1.910,20
410/1500C/12101;Complement  específic;8.990,64;0,00;8.990,64;6.564,45;6.564,45;0,00;2.426,19
410/1500C/12103;Altres complements;5.170,42;0,00;5.170,42;2.968,42;2.968,42;0,00;2.202,00
410/1500C/14300;Retribucions altre personal;69.950,68;-79,52;69.871,16;40.041,60;40.041,60;0,00;29.829,56
410/1500C/15000;Productivitat;2.083,14;0,00;2.083,14;0,00;0,00;0,00;2.083,14
410/1500C/16000;Seguretat social;31.453,88;-20,37;31.433,51;22.284,01;22.284,01;0,00;9.149,50
410/1500C/22000;Material d’oficina no inventariable;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1500C/22602;Publicitat i propaganda;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1500C/22699;Altres despeses diverses;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1500C/60900;Altre invers. nova en infrast. i béns destinats ús general;0,00;4.117.686,67;4.117.686,67;18.880,00;18.880,00;0,00;4.098.806,67
410/1502A/48800;Transferències Pla de Barris;0,00;8.289,11;8.289,11;0,00;0,00;0,00;8.289,11
410/1502A/60900;Altre invers. nova en infrast. i béns destinats ús general;10,00;-10,00;0,00;0,00;0,00;0,00;0,00
410/1502A/61900;Altres inv.de rep. en infrast.i béns destin. d’ús general;0,00;497.324,22;497.324,22;414.610,79;357.622,53;56.988,26;82.713,43
410/1502A/62200;Inv. nova en edificis i altres construccions;0,00;3.314.555,44;3.314.555,44;2.625.386,80;2.386.102,38;239.284,42;689.168,64
410/1502A/62300;Inv. nova en maquinària, instal·lacions i utillatge;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1502A/62500;Mobiliari;150.000,00;-150.000,00;0,00;0,00;0,00;0,00;0,00
410/1502A/62900;Altres inv. noves assoc. al funcionament op. del servei;0,00;21.156,77;21.156,77;29.149,80;24.298,40;4.851,40;-7.993,03
410/1502A/63200;Inv. rep. en edificis i altres construccions;32.500,00;751.552,14;784.052,14;198.195,54;101.199,10;96.996,44;585.856,60
410/1502A/83100;Concessió de préstecs fora del sector públic a llarg termini;10,00;5.998,37;6.008,37;0,00;0,00;0,00;6.008,37
410/1502B/22620;El Sud Suma + Nou Pla de Barris;411.535,38;-67.416,58;344.118,80;32.053,77;7.829,21;24.224,56;312.065,03
410/1502B/48820;Transferències Pla de Barris El Sud Suma +;76.004,78;10,00;76.014,78;0,00;0,00;0,00;76.014,78
410/1502B/60000;Compra de sòl i edificis;0,00;11.449,72;11.449,72;0,00;0,00;0,00;11.449,72
410/1502B/60900;Altre invers. nova en infrast. i béns destinats ús general;308.231,26;-154.115,63;154.115,63;0,00;0,00;0,00;154.115,63
410/1502B/62300;Inv. nova en maquinària, instal·lacions i utillatge;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1502B/62500;Mobiliari;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1502B/63200;Inv. rep. en edificis i altres construccions;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1502B/78000;A famílies i institucions sense ànim de lucre;0,00;925.627,15;925.627,15;0,00;0,00;0,00;925.627,15
410/1503A/22699;Altres despeses diverses;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1503A/22799;Altres treballs realitzats per altres empreses i prof.;2.000,00;0,00;2.000,00;354,00;354,00;0,00;1.646,00
410/1503A/48900;Altres transferències;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1520A/12000;Salaris del Grup A1;29.354,64;0,00;29.354,64;28.328,81;28.328,81;0,00;1.025,83
410/1520A/12001;Salaris del Grup A2;38.719,56;-268,50;38.451,06;27.382,42;27.382,42;0,00;11.068,64
410/1520A/12004;Salaris del Grup C2;15.559,87;-23,97;15.535,90;14.699,36;14.699,36;0,00;836,54
410/1520A/12006;Triennis;20.711,74;-11,36;20.700,38;16.599,00;16.599,00;0,00;4.101,38
410/1520A/12100;Complement de destí;38.863,80;-125,72;38.738,08;34.689,35;34.689,35;0,00;4.048,73
410/1520A/12101;Complement  específic;63.314,76;-212,89;63.101,87;59.946,05;59.946,05;0,00;3.155,82
410/1520A/12103;Altres complements;42.380,92;0,00;42.380,92;37.247,51;37.247,51;0,00;5.133,41
410/1520A/14300;Retribucions altre personal;0,00;170.985,57;170.985,57;116.034,00;116.034,00;0,00;54.951,57
410/1520A/15000;Productivitat;8.114,00;0,00;8.114,00;3.291,84;3.291,84;0,00;4.822,16
410/1520A/16000;Seguretat social;58.385,45;55.521,12;113.906,57;94.459,52;94.459,52;0,00;19.447,05
410/1520A/44900;Altres subv. a ens públics i societats mercantils locals;0,00;172.805,00;172.805,00;172.805,00;0,00;172.805,00;0,00
410/1520A/48900;Altres transferències;10,00;811.000,00;811.010,00;808.499,31;300.000,00;508.499,31;2.510,69
410/9431A/46700;A Consorcis;108.176,18;0,00;108.176,18;108.176,18;108.176,18;0,00;0,00
410/9431A/76700;A Consorcis;25.500,00;-176,18;25.323,82;25.323,82;25.323,82;0,00;0,00
411/1500B/12003;Salaris del Grup C1;19.769,68;-67,20;19.702,48;17.440,41;17.440,41;0,00;2.262,07
411/1500B/12004;Salaris del Grup C2;33.514,32;-111,84;33.402,48;26.572,75;26.572,75;0,00;6.829,73
411/1500B/12006;Triennis;11.825,68;-13,51;11.812,17;9.098,22;9.098,22;0,00;2.713,95
411/1500B/12100;Complement de destí;23.845,56;-92,72;23.752,84;20.657,94;20.657,94;0,00;3.094,90
411/1500B/12101;Complement  específic;41.532,12;-170,31;41.361,81;37.755,93;37.755,93;0,00;3.605,88
411/1500B/12103;Altres complements;10.917,16;0,00;10.917,16;8.294,96;8.294,96;0,00;2.622,20
411/1500B/15000;Productivitat;5.181,85;0,00;5.181,85;1.846,70;1.846,70;0,00;3.335,15
411/1500B/16000;Seguretat social;41.109,04;-149,39;40.959,65;36.292,48;36.292,48;0,00;4.667,17
411/1503A/22699;Altres despeses diverses;10,00;0,00;10,00;46,85;46,85;0,00;-36,85
411/1503A/22706;Estudis i treballs tècnics;10,00;0,00;10,00;0,00;0,00;0,00;10,00
411/1510A/12000;Salaris del Grup A1;44.031,96;0,00;44.031,96;62.467,98;62.467,98;0,00;-18.436,02
411/1510A/12001;Salaris del Grup A2;12.906,52;0,00;12.906,52;12.257,84;12.257,84;0,00;648,68
411/1510A/12003;Salaris del Grup C1;9.884,84;0,00;9.884,84;9.444,39;9.444,39;0,00;440,45
411/1510A/12004;Salaris del Grup C2;16.757,16;-22,37;16.734,79;13.124,19;13.124,19;0,00;3.610,60
411/1510A/12006;Triennis;15.121,45;0,00;15.121,45;15.345,63;15.345,63;0,00;-224,18
411/1510A/12100;Complement de destí;44.907,48;-11,39;44.896,09;52.876,53;52.876,53;0,00;-7.980,44
411/1510A/12101;Complement  específic;81.812,28;-21,46;81.790,82;97.704,61;97.704,61;0,00;-15.913,79
411/1510A/12103;Altres complements;60.629,96;0,00;60.629,96;55.932,47;55.932,47;0,00;4.697,49
411/1510A/15000;Productivitat;7.470,89;0,00;7.470,89;2.202,92;2.202,92;0,00;5.267,97
411/1510A/16000;Seguretat social;63.638,42;-12,68;63.625,74;79.456,18;79.456,18;0,00;-15.830,44
411/1510A/22001;Premsa, revistes, llibres i altres publicacions;1.520,00;0,00;1.520,00;0,00;0,00;0,00;1.520,00
411/1510A/22100;Energia elèctrica;16.730,00;0,00;16.730,00;22.303,80;22.303,80;0,00;-5.573,80
411/1510A/22101;Aigua;504,74;0,00;504,74;2.897,39;2.897,39;0,00;-2.392,65
411/1510A/22102;Gas;1.416,48;0,00;1.416,48;1.399,28;1.220,79;178,49;17,20
411/1510A/22699;Altres despeses diverses;10,00;0,00;10,00;0,00;0,00;0,00;10,00
411/1510A/22706;Estudis i treballs tècnics;10,00;0,00;10,00;0,00;0,00;0,00;10,00
411/1510A/60000;Compra de sòl i edificis;2.200.000,00;5.348.333,16;7.548.333,16;2.070.111,45;375.894,32;1.694.217,13;5.478.221,71
411/1510A/60010;Compra de sòl;10,00;558,93;568,93;0,00;0,00;0,00;568,93
411/1510B/12000;Salaris del Grup A1;73.386,60;-103,52;73.283,08;49.185,84;49.185,84;0,00;24.097,24
411/1510B/12001;Salaris del Grup A2;12.906,52;0,00;12.906,52;14.219,22;14.219,22;0,00;-1.312,70
411/1510B/12003;Salaris del Grup C1;9.884,84;-33,60;9.851,24;9.029,73;9.029,73;0,00;821,51
411/1510B/12004;Salaris del Grup C2;16.757,16;0,00;16.757,16;15.666,98;15.666,98;0,00;1.090,18
411/1510B/12006;Triennis;23.911,77;-29,90;23.881,87;15.723,44;15.723,44;0,00;8.158,43
411/1510B/12100;Complement de destí;49.848,84;-69,03;49.779,81;40.291,32;40.291,32;0,00;9.488,49
411/1510B/12101;Complement  específic;79.466,76;-129,79;79.336,97;69.935,45;69.935,45;0,00;9.401,52
411/1510B/12103;Altres complements;24.083,48;0,00;24.083,48;20.697,89;20.697,89;0,00;3.385,59
411/1510B/15000;Productivitat;11.186,46;-11,53;11.174,93;4.941,78;4.941,78;0,00;6.233,15
411/1510B/16000;Seguretat social;81.411,70;-110,57;81.301,13;70.261,82;70.261,82;0,00;11.039,31
411/1510B/22699;Altres despeses diverses;10,00;0,00;10,00;0,00;0,00;0,00;10,00
411/1510C/12000;Salaris del Grup A1;36.693,30;0,00;36.693,30;20.770,44;20.770,44;0,00;15.922,86
411/1510C/12003;Salaris del Grup C1;29.405,60;-26,88;29.378,72;26.573,52;26.573,52;0,00;2.805,20
411/1510C/12004;Salaris del Grup C2;8.378,58;0,00;8.378,58;7.962,09;7.962,09;0,00;416,49
411/1510C/12006;Triennis;13.597,94;0,00;13.597,94;9.617,39;9.617,39;0,00;3.980,55
411/1510C/12100;Complement de destí;33.313,20;-15,58;33.297,62;26.459,57;26.459,57;0,00;6.838,05
411/1510C/12101;Complement  específic;55.901,88;-23,97;55.877,91;44.152,20;44.152,20;0,00;11.725,71
411/1510C/12103;Altres complements;14.896,66;0,00;14.896,66;9.852,24;9.852,24;0,00;5.044,42
411/1510C/15000;Productivitat;7.139,83;0,00;7.139,83;3.146,46;3.146,46;0,00;3.993,37
