VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,SECCIO,PARTIT,NOM_PARTIT,VOTS
M,Eleccions Municipals                    ,2015,3,19,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,199
M,Eleccions Municipals                    ,2015,3,19,PXC            ,PLATAFORMA PER CATALUNYA                          ,5
M,Eleccions Municipals                    ,2015,3,19,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,83
M,Eleccions Municipals                    ,2015,3,19,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,1
M,Eleccions Municipals                    ,2015,3,19,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,2
M,Eleccions Municipals                    ,2015,3,20,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,63
M,Eleccions Municipals                    ,2015,3,20,CIU            ,CONVERGÈNCIA I UNIÓ                               ,53
M,Eleccions Municipals                    ,2015,3,20,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,38
M,Eleccions Municipals                    ,2015,3,20,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,71
M,Eleccions Municipals                    ,2015,3,20,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,30
M,Eleccions Municipals                    ,2015,3,20,PFIV           ,FAMÍLIA I VIDA                                    ,4
M,Eleccions Municipals                    ,2015,3,20,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,197
M,Eleccions Municipals                    ,2015,3,20,PXC            ,PLATAFORMA PER CATALUNYA                          ,14
M,Eleccions Municipals                    ,2015,3,20,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,141
M,Eleccions Municipals                    ,2015,3,20,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,0
M,Eleccions Municipals                    ,2015,3,20,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,1
M,Eleccions Municipals                    ,2015,4,1,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,31
M,Eleccions Municipals                    ,2015,4,1,CIU            ,CONVERGÈNCIA I UNIÓ                               ,232
M,Eleccions Municipals                    ,2015,4,1,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,64
M,Eleccions Municipals                    ,2015,4,1,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,116
M,Eleccions Municipals                    ,2015,4,1,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,43
M,Eleccions Municipals                    ,2015,4,1,PFIV           ,FAMÍLIA I VIDA                                    ,0
M,Eleccions Municipals                    ,2015,4,1,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,87
M,Eleccions Municipals                    ,2015,4,1,PXC            ,PLATAFORMA PER CATALUNYA                          ,5
M,Eleccions Municipals                    ,2015,4,1,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,52
M,Eleccions Municipals                    ,2015,4,1,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,6
M,Eleccions Municipals                    ,2015,4,1,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,1
M,Eleccions Municipals                    ,2015,4,2,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,41
M,Eleccions Municipals                    ,2015,4,2,CIU            ,CONVERGÈNCIA I UNIÓ                               ,208
M,Eleccions Municipals                    ,2015,4,2,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,51
M,Eleccions Municipals                    ,2015,4,2,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,171
M,Eleccions Municipals                    ,2015,4,2,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,21
M,Eleccions Municipals                    ,2015,4,2,PFIV           ,FAMÍLIA I VIDA                                    ,5
M,Eleccions Municipals                    ,2015,4,2,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,103
M,Eleccions Municipals                    ,2015,4,2,PXC            ,PLATAFORMA PER CATALUNYA                          ,5
M,Eleccions Municipals                    ,2015,4,2,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,73
M,Eleccions Municipals                    ,2015,4,2,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,2
M,Eleccions Municipals                    ,2015,4,2,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,0
M,Eleccions Municipals                    ,2015,4,3,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,36
M,Eleccions Municipals                    ,2015,4,3,CIU            ,CONVERGÈNCIA I UNIÓ                               ,140
M,Eleccions Municipals                    ,2015,4,3,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,69
M,Eleccions Municipals                    ,2015,4,3,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,134
M,Eleccions Municipals                    ,2015,4,3,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,48
M,Eleccions Municipals                    ,2015,4,3,PFIV           ,FAMÍLIA I VIDA                                    ,1
M,Eleccions Municipals                    ,2015,4,3,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,153
M,Eleccions Municipals                    ,2015,4,3,PXC            ,PLATAFORMA PER CATALUNYA                          ,10
M,Eleccions Municipals                    ,2015,4,3,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,103
M,Eleccions Municipals                    ,2015,4,3,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,3
M,Eleccions Municipals                    ,2015,4,3,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,2
M,Eleccions Municipals                    ,2015,4,4,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,59
M,Eleccions Municipals                    ,2015,4,4,CIU            ,CONVERGÈNCIA I UNIÓ                               ,102
M,Eleccions Municipals                    ,2015,4,4,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,42
M,Eleccions Municipals                    ,2015,4,4,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,104
M,Eleccions Municipals                    ,2015,4,4,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,42
M,Eleccions Municipals                    ,2015,4,4,PFIV           ,FAMÍLIA I VIDA                                    ,2
M,Eleccions Municipals                    ,2015,4,4,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,175
M,Eleccions Municipals                    ,2015,4,4,PXC            ,PLATAFORMA PER CATALUNYA                          ,13
M,Eleccions Municipals                    ,2015,4,4,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,95
M,Eleccions Municipals                    ,2015,4,4,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,3
M,Eleccions Municipals                    ,2015,4,4,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,2
M,Eleccions Municipals                    ,2015,4,5,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,66
M,Eleccions Municipals                    ,2015,4,5,CIU            ,CONVERGÈNCIA I UNIÓ                               ,99
M,Eleccions Municipals                    ,2015,4,5,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,67
M,Eleccions Municipals                    ,2015,4,5,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,99
M,Eleccions Municipals                    ,2015,4,5,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,28
M,Eleccions Municipals                    ,2015,4,5,PFIV           ,FAMÍLIA I VIDA                                    ,3
M,Eleccions Municipals                    ,2015,4,5,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,142
M,Eleccions Municipals                    ,2015,4,5,PXC            ,PLATAFORMA PER CATALUNYA                          ,4
M,Eleccions Municipals                    ,2015,4,5,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,107
M,Eleccions Municipals                    ,2015,4,5,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,2
M,Eleccions Municipals                    ,2015,4,5,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,4
M,Eleccions Municipals                    ,2015,4,6,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,89
M,Eleccions Municipals                    ,2015,4,6,CIU            ,CONVERGÈNCIA I UNIÓ                               ,52
M,Eleccions Municipals                    ,2015,4,6,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,42
M,Eleccions Municipals                    ,2015,4,6,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,83
M,Eleccions Municipals                    ,2015,4,6,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,43
M,Eleccions Municipals                    ,2015,4,6,PFIV           ,FAMÍLIA I VIDA                                    ,4
M,Eleccions Municipals                    ,2015,4,6,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,250
M,Eleccions Municipals                    ,2015,4,6,PXC            ,PLATAFORMA PER CATALUNYA                          ,21
M,Eleccions Municipals                    ,2015,4,6,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,170
M,Eleccions Municipals                    ,2015,4,6,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,5
M,Eleccions Municipals                    ,2015,4,6,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,3
M,Eleccions Municipals                    ,2015,4,7,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,117
M,Eleccions Municipals                    ,2015,4,7,CIU            ,CONVERGÈNCIA I UNIÓ                               ,63
M,Eleccions Municipals                    ,2015,4,7,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,42
M,Eleccions Municipals                    ,2015,4,7,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,79
M,Eleccions Municipals                    ,2015,4,7,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,41
M,Eleccions Municipals                    ,2015,4,7,PFIV           ,FAMÍLIA I VIDA                                    ,2
M,Eleccions Municipals                    ,2015,4,7,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,311
M,Eleccions Municipals                    ,2015,4,7,PXC            ,PLATAFORMA PER CATALUNYA                          ,27
M,Eleccions Municipals                    ,2015,4,7,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,207
M,Eleccions Municipals                    ,2015,4,7,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,3
M,Eleccions Municipals                    ,2015,4,7,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,2
M,Eleccions Municipals                    ,2015,4,8,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,57
M,Eleccions Municipals                    ,2015,4,8,CIU            ,CONVERGÈNCIA I UNIÓ                               ,37
M,Eleccions Municipals                    ,2015,4,8,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,36
M,Eleccions Municipals                    ,2015,4,8,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,38
M,Eleccions Municipals                    ,2015,4,8,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,28
M,Eleccions Municipals                    ,2015,4,8,PFIV           ,FAMÍLIA I VIDA                                    ,5
M,Eleccions Municipals                    ,2015,4,8,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,140
M,Eleccions Municipals                    ,2015,4,8,PXC            ,PLATAFORMA PER CATALUNYA                          ,19
M,Eleccions Municipals                    ,2015,4,8,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,126
M,Eleccions Municipals                    ,2015,4,8,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,5
M,Eleccions Municipals                    ,2015,4,8,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,0
M,Eleccions Municipals                    ,2015,4,9,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,47
M,Eleccions Municipals                    ,2015,4,9,CIU            ,CONVERGÈNCIA I UNIÓ                               ,5
M,Eleccions Municipals                    ,2015,4,9,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,7
M,Eleccions Municipals                    ,2015,4,9,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,17
M,Eleccions Municipals                    ,2015,4,9,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,30
M,Eleccions Municipals                    ,2015,4,9,PFIV           ,FAMÍLIA I VIDA                                    ,2
M,Eleccions Municipals                    ,2015,4,9,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,143
M,Eleccions Municipals                    ,2015,4,9,PXC            ,PLATAFORMA PER CATALUNYA                          ,13
M,Eleccions Municipals                    ,2015,4,9,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,85
M,Eleccions Municipals                    ,2015,4,9,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,1
M,Eleccions Municipals                    ,2015,4,9,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,1
M,Eleccions Municipals                    ,2015,4,10,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,36
M,Eleccions Municipals                    ,2015,4,10,CIU            ,CONVERGÈNCIA I UNIÓ                               ,12
M,Eleccions Municipals                    ,2015,4,10,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,8
M,Eleccions Municipals                    ,2015,4,10,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,19
M,Eleccions Municipals                    ,2015,4,10,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,29
M,Eleccions Municipals                    ,2015,4,10,PFIV           ,FAMÍLIA I VIDA                                    ,2
M,Eleccions Municipals                    ,2015,4,10,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,165
M,Eleccions Municipals                    ,2015,4,10,PXC            ,PLATAFORMA PER CATALUNYA                          ,7
M,Eleccions Municipals                    ,2015,4,10,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,76
M,Eleccions Municipals                    ,2015,4,10,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,2
M,Eleccions Municipals                    ,2015,4,10,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,1
M,Eleccions Municipals                    ,2015,4,12,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,49
M,Eleccions Municipals                    ,2015,4,12,CIU            ,CONVERGÈNCIA I UNIÓ                               ,51
M,Eleccions Municipals                    ,2015,4,12,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,42
M,Eleccions Municipals                    ,2015,4,12,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,79
