ï»¿DATA_REFERENCIA,EDAT,SEXE,NIVELL_ESTUDI,POBLACIO
2013,30,Home,"Llicenciat Universitari, Arqui",20
2012,22,Home,Ensenyament primari incomplert,10
2013,41,Home,Formació professional de Segon,8
2013,57,Dona,Batxiller superior. BUP. Batxi,4
2015,17,Home,"Batxiller Elemental, Graduat E",25
2012,62,Home,Sense estudis                 ,2
2016,12,Home,"Batxiller Elemental, Graduat E",14
2017,25,Dona,Ensenyament primari incomplert,4
2012,31,Home,Titulats d estudis superiors n,1
2016,14,Dona,Sense estudis                 ,1
2017,75,Home,Arquitecte o Enginyer Tècnic  ,1
2011,60,Home,"Llicenciat Universitari, Arqui",3
2012,46,Home,Formació professional de Segon,8
2012,22,Dona,No sap llegir ni escriure     ,1
2014,30,Dona,"Llicenciat Universitari, Arqui",21
2015,28,Dona,Diplomat en Escoles Università,12
2016,16,Home,Batxiller superior. BUP. Batxi,2
2015,42,Home,Ensenyament primari incomplert,12
2011,38,Dona,Desconegut                    ,5
2014,46,Home,Formació professional Primer G,6
2015,40,Dona,Diplomat en Escoles Università,4
2014,74,Home,Ensenyament primari incomplert,5
2017,25,Dona,Formació professional Primer G,5
2012,30,Home,Batxiller superior. BUP. Batxi,15
2014,67,Home,"Batxiller Elemental, Graduat E",1
2013,26,Home,Batxiller superior. BUP. Batxi,9
2011,32,Dona,Ensenyament primari incomplert,14
2015,20,Home,Doctorat i Estudis de postgrau,1
2016,35,Dona,Diplomat en Escoles Università,7
2012,31,Home,Doctorat i Estudis de postgrau,1
2014,39,Home,Diplomat en Escoles Università,3
2011,21,Home,"Batxiller Elemental, Graduat E",23
2013,72,Home,"Batxiller Elemental, Graduat E",5
2015,37,Dona,Formació professional de Segon,11
2016,50,Dona,"Batxiller Elemental, Graduat E",12
2016,37,Home,Ensenyament primari incomplert,16
2015,76,Dona,Sense estudis                 ,2
2013,24,Dona,Sense estudis                 ,1
2011,28,Home,Sense estudis                 ,2
2014,57,Dona,Altres titulacions mitjanes (A,4
2016,29,Dona,Arquitecte o Enginyer Tècnic  ,1
2016,23,Dona,Diplomat en Escoles Università,6
2017,28,Home,Altres titulacions mitjanes (A,1
2016,70,Dona,"Llicenciat Universitari, Arqui",1
2012,72,Dona,Formació professional de Segon,1
2017,9,Dona,Sense estudis                 ,2
2013,12,Dona,Sense estudis                 ,1
2012,33,Dona,Desconegut                    ,2
2013,70,Dona,Diplomat en Escoles Università,1
2016,30,Dona,Formació professional Primer G,2
2015,42,Home,Formació professional Primer G,8
2014,41,Dona,Formació professional de Segon,1
2014,62,Home,Ensenyament primari incomplert,3
2017,37,Dona,Ensenyament primari incomplert,3
2016,66,Dona,Batxiller superior. BUP. Batxi,2
2014,79,Home,"Batxiller Elemental, Graduat E",1
2011,36,Home,Doctorat i Estudis de postgrau,2
2014,72,Dona,Desconegut                    ,1
2015,32,Home,Doctorat i Estudis de postgrau,1
2016,49,Home,Ensenyament primari incomplert,5
2016,38,Dona,"Batxiller Elemental, Graduat E",26
2012,18,Home,Batxiller superior. BUP. Batxi,4
2013,15,Dona,"Batxiller Elemental, Graduat E",13
2015,64,Dona,Sense estudis                 ,1
2015,49,Dona,Formació professional de Segon,5
2011,20,Dona,Ensenyament primari incomplert,15
2013,72,Dona,Ensenyament primari incomplert,2
2017,23,Home,Batxiller superior. BUP. Batxi,2
2011,26,Dona,Desconegut                    ,13
2016,27,Home,Doctorat i Estudis de postgrau,6
2014,58,Home,Formació professional Primer G,1
2011,33,Home,"Batxiller Elemental, Graduat E",48
2013,84,Home,"Batxiller Elemental, Graduat E",3
2015,66,Home,Batxiller superior. BUP. Batxi,1
2016,58,Dona,"Llicenciat Universitari, Arqui",2
2012,21,Dona,Desconegut                    ,2
2015,55,Dona,"Batxiller Elemental, Graduat E",13
2017,27,Dona,Doctorat i Estudis de postgrau,1
2015,33,Dona,Titulats d estudis superiors n,2
2013,86,Dona,"Batxiller Elemental, Graduat E",2
2012,22,Home,"Llicenciat Universitari, Arqui",3
2014,69,Dona,Sense estudis                 ,2
2012,19,Home,Desconegut                    ,1
2016,36,Home,"Batxiller Elemental, Graduat E",41
2015,54,Home,Formació professional Primer G,3
2015,58,Home,"Llicenciat Universitari, Arqui",1
2015,80,Dona,Ensenyament primari incomplert,3
2012,41,Home,"Llicenciat Universitari, Arqui",7
2012,68,Dona,Batxiller superior. BUP. Batxi,1
2013,60,Dona,Ensenyament primari incomplert,3
2012,18,Home,Formació professional Primer G,4
2011,20,Dona,"Llicenciat Universitari, Arqui",3
2016,51,Home,Formació professional de Segon,3
2014,19,Home,Altres titulacions mitjanes (A,1
2016,23,Home,Batxiller superior. BUP. Batxi,11
2013,88,Dona,Sense estudis                 ,1
2011,17,Dona,Altres titulacions mitjanes (A,1
2017,49,Home,Diplomat en Escoles Università,1
2014,81,Home,Ensenyament primari incomplert,2
2014,60,Home,"Batxiller Elemental, Graduat E",13
2015,30,Dona,Formació professional de Segon,5
2011,77,Home,Ensenyament primari incomplert,2
2015,31,Dona,No sap llegir ni escriure     ,1
2013,19,Home,Batxiller superior. BUP. Batxi,11
2014,46,Home,Desconegut                    ,1
2013,7,Home,No aplicable per ser més petit,19
2015,23,Home,Formació professional Primer G,3
2015,35,Home,Formació professional Primer G,6
2015,9,Dona,Ensenyament primari incomplert,13
2015,18,Dona,Formació professional de Segon,1
2011,61,Dona,Diplomat en Escoles Università,1
2014,58,Home,Desconegut                    ,1
2017,37,Home,Diplomat en Escoles Università,2
2016,29,Dona,Desconegut                    ,5
2011,57,Dona,Desconegut                    ,1
2016,71,Home,Altres titulacions mitjanes (A,1
2016,30,Home,Ensenyament primari incomplert,10
2013,69,Dona,Altres titulacions mitjanes (A,1
2015,57,Dona,Sense estudis                 ,1
2014,25,Dona,"Llicenciat Universitari, Arqui",22
2014,60,Dona,Desconegut                    ,3
2015,39,Home,Doctorat i Estudis de postgrau,4
2016,39,Home,Formació professional de Segon,11
2013,43,Dona,Doctorat i Estudis de postgrau,1
2014,74,Dona,"Batxiller Elemental, Graduat E",1
2011,47,Dona,"Batxiller Elemental, Graduat E",13
2014,26,Home,Sense estudis                 ,2
2016,78,Home,Sense estudis                 ,1
2015,59,Home,Batxiller superior. BUP. Batxi,2
2015,49,Dona,Formació professional Primer G,3
2014,38,Dona,Batxiller superior. BUP. Batxi,11
2011,31,Home,Desconegut                    ,14
2014,45,Dona,Altres titulacions mitjanes (A,1
2012,8,Home,"Batxiller Elemental, Graduat E",1
2011,49,Dona,Diplomat en Escoles Università,2
2011,29,Dona,Altres titulacions mitjanes (A,9
2011,65,Home,Ensenyament primari incomplert,6
2011,9,Dona,No aplicable per ser més petit,11
2014,48,Home,"Batxiller Elemental, Graduat E",13
2012,44,Dona,Formació professional Primer G,2
2011,59,Dona,"Batxiller Elemental, Graduat E",7
2011,92,Home,Sense estudis                 ,1
2013,31,Dona,Doctorat i Estudis de postgrau,1
2016,28,Dona,Diplomat en Escoles Università,13
2015,45,Dona,Sense estudis                 ,3
2014,26,Dona,Batxiller superior. BUP. Batxi,16
2016,86,Home,Desconegut                    ,1
2011,53,Home,Ensenyament primari incomplert,2
2016,31,Dona,"Batxiller Elemental, Graduat E",37
2015,47,Home,Batxiller superior. BUP. Batxi,9
2011,48,Home,Doctorat i Estudis de postgrau,1
2014,58,Dona,Diplomat en Escoles Università,1
2015,47,Home,Formació professional Primer G,4
2011,9,Home,Sense estudis                 ,1
2014,31,Home,Altres titulacions mitjanes (A,3
2012,29,Home,"Llicenciat Universitari, Arqui",14
2011,45,Dona,Desconegut                    ,2
2016,17,Dona,Desconegut                    ,1
2013,61,Dona,"Llicenciat Universitari, Arqui",1
2015,36,Home,"Batxiller Elemental, Graduat E",29
2017,6,Home,Ensenyament primari incomplert,4
2013,49,Dona,"Llicenciat Universitari, Arqui",4
2011,61,Home,Batxiller superior. BUP. Batxi,1
2012,1,Dona,Ensenyament primari incomplert,4
2015,26,Dona,Altres titulacions mitjanes (A,3
2015,46,Home,Arquitecte o Enginyer Tècnic  ,1
2015,61,Dona,Formació professional Primer G,1
2012,34,Dona,"Batxiller Elemental, Graduat E",38
2017,34,Dona,"Llicenciat Universitari, Arqui",9
2017,20,Dona,"Batxiller Elemental, Graduat E",11
2013,22,Home,Ensenyament primari incomplert,10
2012,84,Dona,Ensenyament primari incomplert,3
2014,31,Dona,Doctorat i Estudis de postgrau,3
2013,43,Home,Altres titulacions mitjanes (A,1
2017,27,Home,Formació professional de Segon,2
2013,75,Dona,No sap llegir ni escriure     ,1
2013,85,Dona,Desconegut                    ,1
2016,68,Dona,Ensenyament primari incomplert,4
2017,3,Home,No aplicable per ser més petit,12
2015,50,Dona,"Batxiller Elemental, Graduat E",13
2016,47,Home,Batxiller superior. BUP. Batxi,7
2011,19,Home,Desconegut                    ,3
2012,72,Dona,Ensenyament primari incomplert,5
2012,20,Home,"Batxiller Elemental, Graduat E",28
2013,39,Home,Diplomat en Escoles Università,3
2011,20,Dona,Formació professional de Segon,3
2012,41,Home,Formació professional de Segon,6
2011,65,Home,"Llicenciat Universitari, Arqui",1
2015,18,Dona,"Llicenciat Universitari, Arqui",1
2015,48,Home,"Batxiller Elemental, Graduat E",10
2017,42,Dona,Batxiller superior. BUP. Batxi,3
2011,59,Dona,Sense estudis                 ,2
2013,2,Dona,Desconegut                    ,1
2012,46,Dona,"Batxiller Elemental, Graduat E",16
2016,23,Home,Formació professional Primer G,6
2016,39,Home,"Llicenciat Universitari, Arqui",8
2013,10,Home,Ensenyament primari incomplert,21
2012,55,Home,No sap llegir ni escriure     ,1
2012,53,Home,Formació professional de Segon,2
2016,33,Dona,Sense estudis                 ,1
2013,59,Home,Desconegut                    ,1
2013,77,Home,Arquitecte o Enginyer Tècnic  ,1
2017,8,Dona,"Batxiller Elemental, Graduat E",1
2011,49,Home,Batxiller superior. BUP. Batxi,2
2017,46,Dona,"Llicenciat Universitari, Arqui",1
2011,32,Dona,Formació professional de Segon,7
2016,35,Home,Batxiller superior. BUP. Batxi,11
2012,36,Home,Doctorat i Estudis de postgrau,3
2011,63,Dona,Formació professional Primer G,1
2014,41,Dona,Ensenyament primari incomplert,6
2017,39,Home,Formació professional de Segon,2
2012,30,Dona,Diplomat en Escoles Università,8
2017,18,Home,Ensenyament primari incomplert,5
2017,77,Home,"Batxiller Elemental, Graduat E",1
2011,29,Dona,Titulats d estudis superiors n,2
2011,53,Home,"Llicenciat Universitari, Arqui",1
2014,38,Home,Sense estudis                 ,3
2015,49,Home,Ensenyament primari incomplert,10
2017,54,Dona,Batxiller superior. BUP. Batxi,3
2014,86,Dona,"Batxiller Elemental, Graduat E",4
2016,80,Dona,Ensenyament primari incomplert,1
2011,49,Home,Formació professional Primer G,5
2013,57,Dona,Altres titulacions mitjanes (A,1
2016,27,Home,"Llicenciat Universitari, Arqui",22
2015,41,Dona,Desconegut                    ,4
2016,21,Dona,Sense estudis                 ,1
2016,58,Dona,Doctorat i Estudis de postgrau,1
2015,39,Home,Formació professional de Segon,8
2014,77,Dona,Desconegut                    ,2
2014,69,Dona,Ensenyament primari incomplert,4
2011,59,Dona,Batxiller superior. BUP. Batxi,1
2011,22,Dona,Ensenyament primari incomplert,14
2011,26,Home,Desconegut                    ,8
2017,22,Dona,Formació professional de Segon,1
2012,13,Home,"Batxiller Elemental, Graduat E",7
2011,31,Dona,Desconegut                    ,4
2012,86,Home,Ensenyament primari incomplert,1
2013,20,Home,No sap llegir ni escriure     ,1
2011,80,Home,Formació professional Primer G,1
2011,34,Dona,Titulats d estudis superiors n,1
2015,0,Dona,"Batxiller Elemental, Graduat E",1
2014,33,Home,Altres titulacions mitjanes (A,2
2017,41,Dona,Desconegut                    ,1
2017,67,Dona,"Llicenciat Universitari, Arqui",1
2013,14,Home,Sense estudis                 ,1
2013,81,Dona,"Batxiller Elemental, Graduat E",1
2012,74,Home,Ensenyament primari incomplert,2
2017,26,Dona,Altres titulacions mitjanes (A,1
2015,72,Home,"Batxiller Elemental, Graduat E",1
2017,28,Dona,Diplomat en Escoles Università,6
2015,50,Home,Titulats d estudis superiors n,1
2017,39,Home,Ensenyament primari incomplert,2
2016,66,Home,No sap llegir ni escriure     ,1
2014,63,Dona,Diplomat en Escoles Università,2
2016,35,Home,Formació professional Primer G,7
2015,83,Dona,"Batxiller Elemental, Graduat E",2
2016,66,Dona,Sense estudis                 ,1
2012,24,Home,"Llicenciat Universitari, Arqui",8
2014,24,Dona,Batxiller superior. BUP. Batxi,10
2014,67,Dona,Formació professional Primer G,1
2014,19,Home,Batxiller superior. BUP. Batxi,8
2012,29,Dona,"Llicenciat Universitari, Arqui",17
2014,72,Home,Desconegut                    ,1
2012,79,Dona,Formació professional de Segon,1
2012,36,Dona,"Batxiller Elemental, Graduat E",32
2012,28,Home,Batxiller superior. BUP. Batxi,17
2016,35,Home,Altres titulacions mitjanes (A,2
2011,34,Home,Doctorat i Estudis de postgrau,2
2015,30,Dona,Doctorat i Estudis de postgrau,4
2014,70,Home,Diplomat en Escoles Università,1
2015,65,Dona,"Llicenciat Universitari, Arqui",1
2011,22,Dona,Formació professional de Segon,7
2017,29,Dona,Desconegut                    ,1
2017,29,Home,Formació professional de Segon,6
2016,45,Dona,"Batxiller Elemental, Graduat E",27
2011,23,Home,Sense estudis                 ,2
2012,67,Dona,Ensenyament primari incomplert,7
2011,14,Home,Desconegut                    ,1
2012,25,Home,"Batxiller Elemental, Graduat E",64
2016,47,Home,Formació professional Primer G,8
2016,70,Dona,Ensenyament primari incomplert,5
2014,45,Home,Altres titulacions mitjanes (A,1
2014,41,Home,Arquitecte o Enginyer Tècnic  ,1
2015,60,Home,"Batxiller Elemental, Graduat E",5
2017,40,Dona,Diplomat en Escoles Università,2
2016,34,Home,"Llicenciat Universitari, Arqui",15
2016,55,Home,Arquitecte o Enginyer Tècnic  ,1
2014,27,Home,"Batxiller Elemental, Graduat E",39
2011,34,Dona,Formació professional de Segon,10
2017,75,Home,"Batxiller Elemental, Graduat E",1
2016,33,Home,Batxiller superior. BUP. Batxi,14
2015,39,Dona,Desconegut                    ,1
2012,48,Dona,"Batxiller Elemental, Graduat E",13
2011,78,Home,Batxiller superior. BUP. Batxi,2
2016,77,Home,Ensenyament primari incomplert,2
2015,28,Home,Sense estudis                 ,4
2011,29,Home,Formació professional de Segon,10
2016,82,Dona,Ensenyament primari incomplert,1
2013,69,Home,Batxiller superior. BUP. Batxi,1
2014,38,Dona,"Batxiller Elemental, Graduat E",19
2011,23,Dona,Arquitecte o Enginyer Tècnic  ,3
2014,48,Home,Desconegut                    ,1
2013,62,Dona,Batxiller superior. BUP. Batxi,3
2013,63,Dona,"Llicenciat Universitari, Arqui",3
2017,59,Dona,Batxiller superior. BUP. Batxi,1
2017,41,Home,Formació professional de Segon,3
2014,52,Dona,No sap llegir ni escriure     ,1
2012,42,Dona,Formació professional Primer G,2
2017,54,Home,Batxiller superior. BUP. Batxi,1
2013,30,Dona,Diplomat en Escoles Università,9
2013,58,Home,"Llicenciat Universitari, Arqui",3
2016,6,Home,Ensenyament primari incomplert,11
2016,22,Home,"Llicenciat Universitari, Arqui",6
2016,70,Dona,Formació professional Primer G,1
2014,39,Home,"Batxiller Elemental, Graduat E",37
2016,27,Dona,"Llicenciat Universitari, Arqui",31
2016,21,Home,Batxiller superior. BUP. Batxi,14
2012,69,Dona,Sense estudis                 ,3
2013,48,Home,Doctorat i Estudis de postgrau,1
2013,36,Home,Ensenyament primari incomplert,18
2014,76,Home,Formació professional de Segon,1
2012,31,Home,Altres titulacions mitjanes (A,1
2011,66,Home,Batxiller superior. BUP. Batxi,1
2016,26,Dona,Batxiller superior. BUP. Batxi,19
2016,94,Dona,Ensenyament primari incomplert,1
2017,63,Home,"Batxiller Elemental, Graduat E",2
2011,46,Dona,Formació professional de Segon,3
2016,43,Home,Arquitecte o Enginyer Tècnic  ,4
2012,48,Dona,Altres titulacions mitjanes (A,3
2011,41,Home,Formació professional de Segon,4
2015,27,Dona,Desconegut                    ,2
2014,15,Home,"Batxiller Elemental, Graduat E",5
2015,90,Home,Altres titulacions mitjanes (A,1
2015,16,Home,Sense estudis                 ,1
2015,21,Dona,Sense estudis                 ,1
2016,90,Dona,Diplomat en Escoles Università,1
2013,42,Dona,Diplomat en Escoles Università,7
2014,31,Home,Batxiller superior. BUP. Batxi,17
2013,29,Dona,Ensenyament primari incomplert,15
2015,10,Home,Desconegut                    ,1
2013,36,Dona,Formació professional de Segon,6
2016,78,Dona,Diplomat en Escoles Università,1
2017,66,Home,Batxiller superior. BUP. Batxi,2
2013,41,Dona,Doctorat i Estudis de postgrau,1
2011,64,Home,"Batxiller Elemental, Graduat E",7
2012,49,Home,Formació professional Primer G,4
2013,36,Home,Doctorat i Estudis de postgrau,1
2016,82,Dona,Formació professional Primer G,1
2013,24,Home,Ensenyament primari incomplert,13
2011,28,Home,Diplomat en Escoles Università,10
2015,37,Dona,Ensenyament primari incomplert,7
2012,64,Dona,Desconegut                    ,1
2014,59,Home,No sap llegir ni escriure     ,1
2013,37,Home,Diplomat en Escoles Università,1
2013,51,Dona,"Llicenciat Universitari, Arqui",2
2012,28,Dona,Batxiller superior. BUP. Batxi,18
2012,23,Home,Batxiller superior. BUP. Batxi,10
2017,87,Dona,Sense estudis                 ,1
2012,50,Home,No sap llegir ni escriure     ,1
2016,54,Home,Diplomat en Escoles Università,1
2012,46,Home,Arquitecte o Enginyer Tècnic  ,2
2016,45,Dona,Altres titulacions mitjanes (A,1
2015,19,Dona,Altres titulacions mitjanes (A,1
2011,16,Dona,"Batxiller Elemental, Graduat E",18
2014,20,Home,"Batxiller Elemental, Graduat E",30
2016,46,Dona,"Llicenciat Universitari, Arqui",9
2011,27,Dona,Formació professional de Segon,7
2013,12,Home,Ensenyament primari incomplert,18
2011,22,Home,Formació professional de Segon,5
2013,17,Dona,Ensenyament primari incomplert,9
2011,25,Home,No sap llegir ni escriure     ,1
2013,29,Dona,Titulats d estudis superiors n,3
2012,61,Home,Formació professional Primer G,1
2012,3,Home,No aplicable per ser més petit,50
2011,21,Dona,Diplomat en Escoles Università,4
2015,44,Home,Ensenyament primari incomplert,15
2014,31,Dona,"Batxiller Elemental, Graduat E",44
2016,70,Home,Ensenyament primari incomplert,4
2013,49,Home,Diplomat en Escoles Università,2
2011,76,Home,"Batxiller Elemental, Graduat E",1
2015,49,Dona,Ensenyament primari incomplert,3
2016,75,Dona,Ensenyament primari incomplert,3
2013,55,Dona,Batxiller superior. BUP. Batxi,3
2011,55,Home,"Llicenciat Universitari, Arqui",2
2017,99,Dona,Sense estudis                 ,1
