DATA_REFERENCIA,PAIS_PROCE_DESTI,COMARCA_PROCE_DESTI,PROVINCIA_PROCE_DESTI,TIPUS_MOVIMENT,POBLACIO
2013,ESPANYA                       ,Osona,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,Maresme,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,5
2013,ESPANYA                       ,Maresme,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,15
2013,ESPANYA                       ,,CÓRDOBA                       ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,,SANTA CRUZ DE TENERIFE        ,BAIXA PER EMIGRACIÓ           ,4
2013,ESPANYA                       ,,CÁDIZ                         ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,,CIUDAD REAL                   ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,Cerdanya,GIRONA                        ,BAIXA PER EMIGRACIÓ           ,7
2013,ESPANYA                       ,Alt Penedès,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,,ILLES BALEARS                 ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,Berguedà,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,,LA RIOJA                      ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,Alt Camp,TARRAGONA                     ,BAIXA PER EMIGRACIÓ           ,8
2013,ESPANYA                       ,,ALMERÍA                       ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,,SEGOVIA                       ,BAIXA PER EMIGRACIÓ           ,2
2013,"REGNE UNIT, EL                ","REGNE UNIT, EL                ","REGNE UNIT, EL                ",BAIXA PER EMIGRACIÓ           ,21
2013,ESPANYA                       ,Vallès Occidental,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,20
2013,"REPÚBLICA DOMINICANA, LA      ","REPÚBLICA DOMINICANA, LA      ","REPÚBLICA DOMINICANA, LA      ",BAIXA PER EMIGRACIÓ           ,25
2013,"REPÚBLICA TXECA, LA           ","REPÚBLICA TXECA, LA           ","REPÚBLICA TXECA, LA           ",BAIXA PER EMIGRACIÓ           ,4
2013,ESPANYA                       ,Baix Camp,TARRAGONA                     ,BAIXA PER EMIGRACIÓ           ,9
2013,ESPANYA                       ,Pallars Sobirà,LLEIDA                        ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,Segarra,LLEIDA                        ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,Alt Urgell,LLEIDA                        ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,Ripollès,GIRONA                        ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,,MURCIA                        ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,Selva,GIRONA                        ,BAIXA PER EMIGRACIÓ           ,8
2013,ESPANYA                       ,,MÁLAGA                        ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,Ripollès,GIRONA                        ,BAIXA PER EMIGRACIÓ           ,3
2013,ESPANYA                       ,Vallès Occidental,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,48
2013,ESPANYA                       ,Selva,GIRONA                        ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,Baix Camp,TARRAGONA                     ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,,HUELVA                        ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,Tarragonès,TARRAGONA                     ,BAIXA PER EMIGRACIÓ           ,11
2013,ESPANYA                       ,Osona,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,5
2013,ESPANYA                       ,Alt Camp,TARRAGONA                     ,BAIXA PER EMIGRACIÓ           ,1
2013,ROMANIA                       ,ROMANIA                       ,ROMANIA                       ,BAIXA PER EMIGRACIÓ           ,21
2013,ESPANYA                       ,,ALMERÍA                       ,BAIXA PER EMIGRACIÓ           ,12
2013,ESPANYA                       ,Baix Ebre,TARRAGONA                     ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,Alt Empordà,GIRONA                        ,BAIXA PER EMIGRACIÓ           ,13
2013,ESPANYA                       ,Segrià,LLEIDA                        ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,Vallès Occidental,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,272
2013,RÚSSIA                        ,RÚSSIA                        ,RÚSSIA                        ,BAIXA PER EMIGRACIÓ           ,3
2013,ESPANYA                       ,,ILLES BALEARS                 ,BAIXA PER EMIGRACIÓ           ,4
2013,ESPANYA                       ,Vallès Occidental,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,519
2013,ESPANYA                       ,,HUESCA                        ,BAIXA PER EMIGRACIÓ           ,3
2013,ESPANYA                       ,,VALENCIA/VALÈNCIA             ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,,SALAMANCA                     ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,,HUESCA                        ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,Tarragonès,TARRAGONA                     ,BAIXA PER EMIGRACIÓ           ,15
2013,ESPANYA                       ,Gironès,GIRONA                        ,BAIXA PER EMIGRACIÓ           ,8
2013,ESPANYA                       ,Bages,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,,SANTA CRUZ DE TENERIFE        ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,,VALENCIA/VALÈNCIA             ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,,LAS PALMAS                    ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,,SANTA CRUZ DE TENERIFE        ,BAIXA PER EMIGRACIÓ           ,3
2013,ESPANYA                       ,,CÁDIZ                         ,BAIXA PER EMIGRACIÓ           ,3
2013,ESPANYA                       ,,MURCIA                        ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,,ALACANT/ALICANTE              ,BAIXA PER EMIGRACIÓ           ,4
2013,ESPANYA                       ,,MURCIA                        ,BAIXA PER EMIGRACIÓ           ,5
2013,ESPANYA                       ,,CÁDIZ                         ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,,MADRID                        ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,,CANTABRIA                     ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,,NAVARRA                       ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,,CÁDIZ                         ,BAIXA PER EMIGRACIÓ           ,4
2013,ESPANYA                       ,,SEVILLA                       ,BAIXA PER EMIGRACIÓ           ,4
2013,ESPANYA                       ,Barcelonès,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,12
2013,ESPANYA                       ,Baix Llobregat,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,14
2013,ESPANYA                       ,Maresme,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,,ILLES BALEARS                 ,BAIXA PER EMIGRACIÓ           ,4
2013,ESPANYA                       ,Vallès Oriental,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,4
2013,ESPANYA                       ,Osona,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,Baix Llobregat,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,26
2013,ESPANYA                       ,Montsià,TARRAGONA                     ,BAIXA PER EMIGRACIÓ           ,8
2013,ESPANYA                       ,Maresme,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,Vallès Oriental,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,Vallès Occidental,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,163
2013,ESPANYA                       ,Pallars Jussà,LLEIDA                        ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,Baix Llobregat,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,Vallès Oriental,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,Baix Empordà,GIRONA                        ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,Baix Llobregat,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,14
2013,ESPANYA                       ,Vallès Oriental,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,7
2013,ESPANYA                       ,Bages,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,9
2013,ESPANYA                       ,Gironès,GIRONA                        ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,Segarra,LLEIDA                        ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,Selva,GIRONA                        ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,Baix Penedès,TARRAGONA                     ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,,ALACANT/ALICANTE              ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,Bages,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,Baix Llobregat,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,19
2013,ESPANYA                       ,,ILLES BALEARS                 ,BAIXA PER EMIGRACIÓ           ,3
2013,ESPANYA                       ,Osona,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,Baix Llobregat,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,5
2013,ESPANYA                       ,Vallès Occidental,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,7
2013,ESPANYA                       ,,ILLES BALEARS                 ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,Urgell,LLEIDA                        ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,Alt Penedès,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,Alt Empordà,GIRONA                        ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,Garraf,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,7
2013,ESPANYA                       ,Alt Penedès,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,5
2013,ESPANYA                       ,Alt Empordà,GIRONA                        ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,Maresme,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,5
2013,ESPANYA                       ,Osona,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,Vallès Occidental,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,105
2013,ESPANYA                       ,Alt Penedès,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,4
2013,ESPANYA                       ,Bages,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,4
2013,ESPANYA                       ,Bages,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,19
2013,ESPANYA                       ,Maresme,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,Baix Llobregat,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,19
2013,ESPANYA                       ,,OURENSE                       ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,,TOLEDO                        ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,Montsià,TARRAGONA                     ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,Baix Llobregat,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,4
2013,ESPANYA                       ,Selva,GIRONA                        ,BAIXA PER EMIGRACIÓ           ,6
2013,ESPANYA                       ,Barcelonès,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,86
2013,ESPANYA                       ,Baix Empordà,GIRONA                        ,BAIXA PER EMIGRACIÓ           ,6
2013,ESPANYA                       ,,SANTA CRUZ DE TENERIFE        ,BAIXA PER EMIGRACIÓ           ,6
2013,ESPANYA                       ,Osona,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,Vallès Oriental,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,5
2013,ESPANYA                       ,,ILLES BALEARS                 ,BAIXA PER EMIGRACIÓ           ,6
2013,ESPANYA                       ,,LAS PALMAS                    ,BAIXA PER EMIGRACIÓ           ,5
2013,ESPANYA                       ,Anoia,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,3
2013,ESPANYA                       ,Alt Penedès,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,4
2013,ESPANYA                       ,Anoia,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,4
2013,ESPANYA                       ,Vallès Oriental,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,4
2013,ESPANYA                       ,,LEÓN                          ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,Bages,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,Baix Penedès,TARRAGONA                     ,BAIXA PER EMIGRACIÓ           ,10
2013,ESPANYA                       ,Vallès Occidental,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,22
2013,ESPANYA                       ,,ALACANT/ALICANTE              ,BAIXA PER EMIGRACIÓ           ,6
2013,ESPANYA                       ,Maresme,BARCELONA                     ,BAIXA PER EMIGRACIÓ           ,1
2013,ESPANYA                       ,,SANTA CRUZ DE TENERIFE        ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,,CANTABRIA                     ,BAIXA PER EMIGRACIÓ           ,5
2013,ESPANYA                       ,,A CORUÑA                      ,BAIXA PER EMIGRACIÓ           ,2
2013,ESPANYA                       ,,SEVILLA                       ,BAIXA PER EMIGRACIÓ           ,4
