NOM,DOMICILISOCIAL,TELEFON,EMAIL,WEB,CATEGORIA,LATITUD,LONGITUD,LOCATION,ENLLACDIRECTORI,icon
La Ventana natural,"plaça major, 1, 08850 Gavà", 660299070,,,Alimentació (quotidià alimentari),41.304302,2.00539,"(41.304302, 2.00539)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5565,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Carnisseria Lourdes,"plaça major, s/n, 08850 Gavà", 639360418,lourdes.calahorro@gmail.com,,Alimentació (quotidià alimentari),41.304047,2.00534,"(41.304047, 2.00534)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5010,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Xarcuters Vianda,"plaça major, s/n, 08850 Gavà", 616027675,mnjardi@gmail.com,http://www.vianda.eu,Alimentació (quotidià alimentari),41.304047,2.00534,"(41.304047, 2.00534)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5166,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Peixateries Martí,"plaça major, s/n, 08850 Gavà",936627700 625102465,peixateriesmarti@hotmail.es,,Alimentació (quotidià alimentari),41.304047,2.00534,"(41.304047, 2.00534)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4768,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Fruits Secs i Llegums Salva,"plaça major, s/n, 08850 Gavà",938935729 ,riosmeritxell@gmail.com,,Alimentació (quotidià alimentari),41.304047,2.00534,"(41.304047, 2.00534)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4753,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Peixateria Mitadiel,"plaça major, s/n, 08850 Gavà",936621793 679960757,mimoalilai@hotmail.com,,Alimentació (quotidià alimentari),41.304047,2.00534,"(41.304047, 2.00534)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5012,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Polleria Lolita,"plaça major, s/n, 08850 Gavà",936626159 650086973,domingololi@hotmail.es,,Alimentació (quotidià alimentari),41.304047,2.00534,"(41.304047, 2.00534)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5011,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
La Botiga de lo Salat,"plaça major, s/n, 08850 Gavà",647709728 ,pescasaladarodriguez@hotmail.es,http://www.labotigadelosalat.es,Alimentació (quotidià alimentari),41.304047,2.00534,"(41.304047, 2.00534)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=2981,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Coffeemon,"plaça major, s/n, 08850 Gavà", 654347630,coffeemon@hotmail.es,,Bar,41.304047,2.00534,"(41.304047, 2.00534)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4736,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Rostisseria La Placeta,"plaça pablo neruda, 1, 08850 Gavà",936333152 669695495,,,Alimentació (quotidià alimentari),41.302826,2.001935,"(41.302826, 2.001935)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4349,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Peluqueria Caballeros Bartolomé,"rambla joaquim vayreda, 174, 08850 Gavà",936629383 607764528,,,Serveis,41.30317,2.003213,"(41.30317, 2.003213)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4100,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Farmàcia Muñoz Méndez,"rambla joaquim vayreda, 24, 08850 Gavà",936620388 687477426,farmaciadelaramblagava@hotmail.com,,Salut i cosmètica  (quotidià no alimentari),41.304367,2.008874,"(41.304367, 2.008874)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3896,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Basarambla ,"rambla joaquim vayreda, 36, 08850 Gavà", 600770621,106287101@qq.com,,Comerç Mix,41.30458,2.008539,"(41.30458, 2.008539)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5057,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Basarambla ,"rambla joaquim vayreda, 36, 08850 Gavà", 600770621,106287101@qq.com,,Comerç Mix,41.30458,2.008539,"(41.30458, 2.008539)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=1983,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Flavius Moise,"rambla joaquim vayreda, 38, 08850 Gavà", ,,,Equipament de la persona,41.304626,2.008471,"(41.304626, 2.008471)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5356,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
No + Vello Gavà ,"rambla joaquim vayreda, 38, 08850 Gavà",931586653 6084755429,gavacentro@nomasvello.com,http://www.nomasvello.com,Salut i cosmètica  (quotidià no alimentari),41.304626,2.008471,"(41.304626, 2.008471)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5383,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Administració de Loterias núm. 2,"rambla joaquim vayreda, 41, 08850 Gavà",936624809 616468335,,,Serveis,41.30471,2.008354,"(41.30471, 2.008354)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5058,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Bar Sayonara,"rambla joaquim vayreda, 47, 08850 Gavà",936628232 ,,,Bar,41.305424,2.007614,"(41.305424, 2.007614)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5061,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Princess Pan's,"rambla joaquim vayreda, 54, 08850 Gavà", ,,,Alimentació (quotidià alimentari),41.305527,2.007511,"(41.305527, 2.007511)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=2505,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Princess Pan's,"rambla joaquim vayreda, 54, 08850 Gavà", ,,,Alimentació (quotidià alimentari),41.305527,2.007511,"(41.305527, 2.007511)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=2285,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Sunset Burguer,"rambla joaquim vayreda, 54, 08850 Gavà",936383601 ,sunsetsupremeburger@gmail.com,,Bar - Restaurant,41.305527,2.007511,"(41.305527, 2.007511)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=641,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Expendeduria núm. 1,"rambla joaquim vayreda, 59, 08850 Gavà",936620006 616140700,,,Alimentació (quotidià alimentari),41.305622,2.007301,"(41.305622, 2.007301)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3882,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Viajes Ibéria,"rambla joaquim vayreda, 63, 08850 Gavà",936384240 ,,http://www.viajesiberia.com,Serveis,41.305386,2.00735,"(41.305386, 2.00735)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5072,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Horizzontal Descans,"rambla joaquim vayreda, 65, 08850 Gavà",936384847 ,horizzontal@horizzontal.com,,Equipament de la llar,41.305668,2.00723,"(41.305668, 2.00723)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5074,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Horizzontal Descans,"rambla joaquim vayreda, 65, 08850 Gavà",936384847 ,horizzontal@horizzontal.com,,Equipament de la llar,41.305668,2.00723,"(41.305668, 2.00723)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=1982,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Joieria Benítez,"rambla maria casas, 116, 08850 Gavà",936621548 665932764,morayserrano@hotmail.com,,Equipament de la persona,41.307323,2.005018,"(41.307323, 2.005018)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3984,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Aparelladors Camprubí Vendrell,"rambla maria casas, 70, 08850 Gavà",936384564 ,,,Serveis,41.30601,2.006723,"(41.30601, 2.006723)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5138,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Visionlent,"rambla maria casas, 73, 08850 Gavà", ,,http://www.visionlent.com,Lleure i cultura,41.30601,2.006723,"(41.30601, 2.006723)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4257,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Modas Chela,"rambla maria casas, 80, 08850 Gavà",936384587 ,,,Equipament de la persona,41.30619,2.00649,"(41.30619, 2.00649)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4319,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Calbet Electrodomèstics,"rambla maria casas, 92, 08850 Gavà",936623106 ,8gava@electrocalbet.com,http://www.calbetelectrodomestics.com,Equipament de la llar,41.306255,2.006363,"(41.306255, 2.006363)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3795,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Quiosc Les Rambles,"rambla maria casas, s/n, 08850 Gavà",936626352 ,,,Lleure i cultura,41.306393,2.006122,"(41.306393, 2.006122)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4141,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Hairline - Vestuario Profesional,"rambla pompeu fabra, 103, 08850 Gavà", 696786926,hairline@hairline.e.telefonica.net,http://www.hairline.es,Equipament de la persona,41.311005,1.997693,"(41.311005, 1.997693)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=1035,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Gerardo Méndez Fusteria d'Alumini,"rambla pompeu fabra, 123, 08850 Gavà",936380203 ,,,Serveis,41.310966,1.996202,"(41.310966, 1.996202)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5048,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Atreu-h,"rambla pompeu fabra, 125, 08850 Gavà",936382938 ,,,Serveis,41.310863,1.99555,"(41.310863, 1.99555)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=601,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Perruqueria Estil Jove,"rambla pompeu fabra, 125, 08850 Gavà",936331849 ,estiljove@hotmail.es,,Serveis,41.310863,1.99555,"(41.310863, 1.99555)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5050,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Nou Mil.leni,"rambla pompeu fabra, 125, 08850 Gavà",936622855 ,,,Bar,41.310863,1.99555,"(41.310863, 1.99555)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3865,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Farmàcia Ibáñez,"rambla pompeu fabra, 142, 08850 Gavà",936621232 ,,,Salut i cosmètica  (quotidià no alimentari),41.309986,2.003444,"(41.309986, 2.003444)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4263,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Paperbaix,"rambla pompeu fabra, 81, 08850 Gavà",936625304 ,paperbaix@infobaix.com,http://www.infobaix.com,Lleure i cultura,41.30902,2.003351,"(41.30902, 2.003351)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5066,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Llesqueria Traga Buche,"rambla pompeu fabra, 81, 08850 Gavà",936380323 ,,,Bar,41.30902,2.003351,"(41.30902, 2.003351)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4344,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Asepeyo Gavà,"rambla salvador lluch, 15, 08850 Gavà",936335960 ,,http://www.asepeyo.es,Serveis,41.30317,2.003213,"(41.30317, 2.003213)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5263,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Luma Foods,"rambla salvador lluch, 8, 08850 Gavà", ,,,Restaurant,41.30396,2.009722,"(41.30396, 2.009722)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5534,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
MB Diseny,"rambla salvador lluch, 8, 08850 Gavà",936623419 636952487,materialsdelbaix@hotmail.com,,Equipament de la llar,41.30396,2.009722,"(41.30396, 2.009722)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5040,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Gavà Color,"carrer sant lluís, 49, 08850 Gavà",936383113 629029121,info@pinebasl.com,http://www.pinesbasl.com,Equipament de la llar,41.307068,1.996936,"(41.307068, 1.996936)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3941,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Bi Wei Perruqueria i Estètica,"carretera santa creu de calafell, 32, 08850 Gavà", 673381228,,,Serveis,41.30458,2.009321,"(41.30458, 2.009321)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5576,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Fruites i Verdures Gavà ,"carretera santa creu de calafell, 32, 08850 Gavà", ,,,Alimentació (quotidià alimentari),41.30458,2.009321,"(41.30458, 2.009321)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5482,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
CITHE,"carretera santa creu de calafell, 35, 08850 Gavà",936333115 ,,,Serveis,41.304543,2.009654,"(41.304543, 2.009654)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4810,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
CITHE,"carretera santa creu de calafell, 35, 08850 Gavà",936333115 ,,,Serveis,41.304543,2.009654,"(41.304543, 2.009654)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=1926,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Cybercafe Locutorio Angie ,"carretera santa creu de calafell, 35, 08850 Gavà",936628706 616930652,,,Serveis,41.304543,2.009654,"(41.304543, 2.009654)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4809,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Instalaciones Ràmirez,"carrer f. pi i margall, 48, 08850 Gavà",936628207 ,,,Equipament de la llar,41.30769,1.996405,"(41.30769, 1.996405)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4689,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Associació de vechicles d'època del Baix Llobregat,"avinguda diagonal, 1 - 1º1ª, 08850 Gavà",936627405 607916294,,,Turisme - Cultura - Oci,41.30317,2.003213,"(41.30317, 2.003213)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=1049,http://continguts.intra.gavaciutat.net/documents/76203/2268237/serveis.png
Frutalinda,"avinguda diagonal, 12, 08850 Gavà", 679114675,12225905@qq.com,,Alimentació (quotidià alimentari),41.304775,1.997686,"(41.304775, 1.997686)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4826,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Locutorio Rayan,"avinguda diagonal, 2, 08850 Gavà",936335506 ,,,Serveis,41.304794,1.997647,"(41.304794, 1.997647)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4819,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Kiosco Manel Diagonal,"avinguda diagonal, 2, 08850 Gavà",936621810 ,,,Lleure i cultura,41.304794,1.997647,"(41.304794, 1.997647)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3996,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Distribuciones y Repartos Gavà, SL","avinguda diagonal, 24, 08850 Gavà", ,,,Altres serveis a empreses,41.305088,1.997017,"(41.305088, 1.997017)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5423,http://continguts.intra.gavaciutat.net/documents/76203/2268237/serveis.png
Peluquería Goyo Diagonal,"avinguda diagonal, 24, 08850 Gavà",936623683 ,,,Serveis,41.305088,1.997017,"(41.305088, 1.997017)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4822,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Electrohogar,"avinguda diagonal, 24, 08850 Gavà",936384112 615176755,satelectrohogar@hotmail.com,,Equipament de la llar,41.305088,1.997017,"(41.305088, 1.997017)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3877,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Floristeria Cari,"avinguda eramprunyà, 14, 08850 Gavà",936383287 655845539,floristeriacari@floristeriacari.com,http://floristeria.com,Equipament de la llar,41.309486,1.997562,"(41.309486, 1.997562)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3915,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Woodpecker's Hambuergueseria,"avinguda eramprunyà, 16, 08850 Gavà",936381707 ,,,Bar,41.309486,1.997562,"(41.309486, 1.997562)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4667,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Pame L'Eramprunya,"avinguda eramprunyà, 23, 08850 Gavà",936383441 ,,,Equipament de la llar,41.309486,1.997562,"(41.309486, 1.997562)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4762,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Facoma 2000,"avinguda eramprunyà, 26, 08850 Gavà",936384477 ,informacion@facoma2000.com,http://www.facoma2000.com,Serveis,41.309486,1.997562,"(41.309486, 1.997562)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3893,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Joyeria Hnos. Cereceda,"avinguda eramprunyà, 30, 08850 Gavà",936623003 ,,,Equipament de la persona,41.309486,1.997562,"(41.309486, 1.997562)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3988,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
