Org_,Fun_,Eco_,Descripció,Crèdits_inicials,Modificacions_de_crèdit,Crèdits_totals_consignats,Disposicions_o_compromisos,F__Despesa_compromesa_respecte_e,Obligacions_reconegudes,F__Obligacions_reconegudes_respe,Pagaments_fets,F__Pagaments_fets_respecte_les_o,FID,Desc_Org
14,342A,1200600,ESPORTS TRIENNIS PISCINA,754.32,116.38,870.7,394.69,,394.69,,394.69,,1250,Serveis a les Persones
14,334,4891800,CONVENI ROCK HOUSE,0.01,0,0.01,0,,0,,0,,1251,Serveis a les Persones
14,920,2260200,SERVEIS PERSONALS PUBLICITAT I PROPAGANDA,1000,0,1000,139.15,,139.15,,139.15,,1252,Serveis a les Persones
14,3321B,2260900,CULTURA PROM. LECTURA BIBLIOTEQUES,6700,0,6700,773.61,,773.61,,773.61,,1253,Serveis a les Persones
14,326Q,1210000,EDUCACIÓ. DESTI PFI-PTT,0,0,0,0,,0,,0,,1254,Serveis a les Persones
14,920,2269915,SP ADEQUACIO D'ESPAIS,0,8826.87,8826.87,0,,0,,0,,1255,Serveis a les Persones
14,334,4899800,"CULTURA FP ESTUDIS MUSICALS, SUBVENCIÓ SUPORT (db)",0,7196,7196,7196,,7196,,7196,,1256,Serveis a les Persones
14,3321B,2260914,CULTURA PROM LECTURA B MORGADES,0,67.96,67.96,0,,0,,0,,1257,Serveis a les Persones
14,342BN,1300000,ESPORTS BÀSIQUES NETEJA PAVELLÓ,7678.58,1034.11,8712.69,1586.99,,1586.99,,1586.99,,1258,Serveis a les Persones
14,340A,2060000,ESPORTS LLOGUER FOTOCOPIADORA PISCINA,1702.2,0,1702.2,60.18,,60.18,,60.18,,1259,Serveis a les Persones
15,333,2220100,MT SERVEI MISSATGERIA,1200,0,1200,400.55,,400.55,,400.55,,1260,Museu del Ter
14,342A,1210000,ESPORTS COMPLEMENT DESTINACIÓ PISCINA,3955.42,357.49,4312.91,2156.49,,2156.49,,2156.49,,1261,Serveis a les Persones
14,326Q,1210015,EDUCACIO DESTI PFI-PTT,0,3178.83,3178.83,3178.83,,3178.83,,3178.83,,1262,Serveis a les Persones
14,3321B,2269900,CULTURA DESPESES DIVERSES BIBLIOTEQUES,1600,0,1600,831.33,,831.33,,831.33,,1263,Serveis a les Persones
14,920,2270000,SERVEIS PERSONALS NETEJA EDIFICI,0.01,0,0.01,0,,0,,0,,1264,Serveis a les Persones
14,340A,2160000,ESPORTS MANTENIMENT FOTOCOPIADORA PISCINA,1000,0,1000,165.3,,165.3,,165.3,,1265,Serveis a les Persones
14,334,4899900,CULTURA TRANSF. QUOTA OMNIUM,500,0,500,0,,0,,0,,1266,Serveis a les Persones
14,342BN,1300100,ESPORTS HORES EXTRES NETEJA PAVELLÓ,0.01,0,0.01,0,,0,,0,,1267,Serveis a les Persones
15,333,2220114,MT SERVEI MISSATGERIA,0,75.97,75.97,0,,0,,0,,1268,Museu del Ter
14,342A,1210100,ESPORTS COMPLEMENT ESPECÍFIC PISCINA,9195.12,91.95,9287.07,4643.58,,4643.58,,4643.58,,1269,Serveis a les Persones
14,326Q,1210100,EDUCACIÓ. ESPECIFIC PFI-PTT,0,0,0,0,,0,,0,,1270,Serveis a les Persones
14,3321B,2270000,CULTURA SERVEI NETEJA B. MORGADES,0.01,0,0.01,0,,0,,0,,1271,Serveis a les Persones
14,340A,2200000,ESPORTS MATERIAL OFICINA PISCINA,900,0,900,532.4,,532.4,,532.4,,1272,Serveis a les Persones
14,920,6250000,SERVEIS PERSONALS MOBILIARI,0,0.01,0.01,0,,0,,0,,1273,Serveis a les Persones
14,334,7800000,CULTURA CONVENI TEATRE CENTRE,0.01,0,0.01,0,,0,,0,,1274,Serveis a les Persones
14,342BN,1300200,ESPORTS ALTRES REMUNERACIONS NETEJA PAVELLÓ,10532.47,-373.32,10159.15,7929.48,,7929.48,,7929.48,,1275,Serveis a les Persones
15,333,2260200,MT PUBLICITAT I PROPAGANDA,4000,0,4000,1520.68,,1361.55,,1114.71,,1276,Museu del Ter
14,342A,1300000,ESPORTS BASIQUES PISCINA,7678.58,-2383.94,5294.64,1101.19,,1101.19,,1101.19,,1277,Serveis a les Persones
14,326Q,1210115,EDUCACIO ESPECIFIC PFI-PTT,0,1502.9,1502.9,1502.9,,1502.9,,1502.9,,1278,Serveis a les Persones
14,3321D,2269900,CULTURA ACTIVITATS DIFUSIÓ BIBLIOTEQUES,3000,0,3000,849.33,,849.33,,849.33,,1279,Serveis a les Persones
14,341,2260200,ESPORTS PUBLICITAT I PROPAGANDA,720,0,720,0,,0,,0,,1280,Serveis a les Persones
14,920,6290000,SERVEIS PERSONALS. ALTRES INVERSIONS,0,0.01,0.01,0,,0,,0,,1281,Serveis a les Persones
14,334A,2260900,CULTURA FESTA SANT JOAN,3000,0,3000,0,,0,,0,,1282,Serveis a les Persones
14,342BN,1500100,ESPORTS PRODUCTIVITAT NETEJA PAVELLÓ,700,0,700,0,,0,,0,,1283,Serveis a les Persones
15,333,2260915,MT ACTIVITATS CULTURALS MAGNET,0,0.72,0.72,0,,0,,0,,1284,Museu del Ter
14,342A,1300100,ESPORTS HORES EXTRES PISCINA,0.01,0,0.01,0,,0,,0,,1285,Serveis a les Persones
14,326Q,1600000,EDUCACIÓ. SEG SOCIAL PFI-PTT,0,0,0,0,,0,,0,,1286,Serveis a les Persones
14,341,2260900,ESPORTS. ACTIVITATS ESPORTIVES (db),0,7132,7132,0,,0,,0,,1287,Serveis a les Persones
14,3321F,2270000,CULTURA SERVEI NETEJA B BLANCAFORT,0.01,0,0.01,0,,0,,0,,1288,Serveis a les Persones
14,920,6320000,SERVEIS PERSONALS ADEQUACIÓ ESPAI,0,0.01,0.01,0,,0,,0,,1289,Serveis a les Persones
14,342BN,1600000,ESPORTS SEGURETAT SOCIAL NETEJA PAVELLÓ,6335.2,332.99,6668.19,2131.86,,2131.86,,2131.86,,1290,Serveis a les Persones
14,334B,2260900,CULTURA FESTA MAJOR,74000,0,74000,24563,,0,,0,,1291,Serveis a les Persones
15,333,2269900,MT DESPESES DIVERSES EXPOSICIONS,10000,0,10000,1944.63,,1944.63,,1944.63,,1292,Museu del Ter
14,326Q,1600014,EDUCACIO SEGURETAT SOCIAL PTT,0,959.73,959.73,0,,0,,0,,1293,Serveis a les Persones
14,342A,1300200,ESPORTS ALTRES REMUNERACIONS PISCINA,12447.22,-10060.63,2386.59,2386.59,,2386.59,,2386.59,,1294,Serveis a les Persones
14,341,2260915,"ESPORTS, PROGRAMES ESPORTIUS LOCALS (db)",0,4889,4889,0,,0,,0,,1295,Serveis a les Persones
14,3321L,2269900,CULTURA DESPESES LOCAL BBVA,55000,0,55000,10085.67,,10085.67,,10085.67,,1296,Serveis a les Persones
14,924,1300000,PARTICIPACIÓ BÀSIQUES,12906.52,3400.75,16307.27,8128.45,,8128.45,,8128.45,,1297,Serveis a les Persones
14,342E,6250014,ESPORTS MATERIAL ESPORTIU,0,0.17,0.17,0,,0,,0,,1298,Serveis a les Persones
14,334C,2260900,CULTURA DIADA NACIONAL,1000,0,1000,0,,0,,0,,1299,Serveis a les Persones
15,333,2270000,MT SERVEI NETEJA,0.01,0,0.01,0,,0,,0,,1300,Museu del Ter
14,326Q,1600015,EDUCACIO SEG SOCIAL PFI-PTT,0,3794.83,3794.83,2160.89,,2160.89,,2160.89,,1301,Serveis a les Persones
14,342A,1310000,ESPORTS LABORAL TEMPORAL PISCINA,5506.72,19148.02,24654.74,12149.28,,12149.28,,12149.28,,1302,Serveis a les Persones
14,341,2269913,ESPORTS ACTIVITATS ESPORTIVES (DIP),0,970,970,0,,0,,0,,1303,Serveis a les Persones
14,342F,1300000,ESPORTS BÀSIQUES CAMP DE FUTBOL,0.01,0,0.01,0,,0,,0,,1304,Serveis a les Persones
14,924,1300200,PARTICIPACIÓ ALTRES REMUNERACIONS,15307.18,-2682.64,12624.54,6312.28,,6312.28,,6312.28,,1305,Serveis a les Persones
14,3321N,1200500,CULTURA BASIQUES AP NETEJA BIBLIOTECA,7678.58,-6022.65,1655.93,1655.93,,1655.93,,1655.93,,1306,Serveis a les Persones
14,334D,2260900,CULTURA MOSTRA DE DANSA,870,0,870,0,,0,,0,,1307,Serveis a les Persones
15,333,2270614,MT TREBALLS LLIBRE MUNICIPAL,0,681.69,681.69,0,,0,,0,,1308,Museu del Ter
14,342A,1500000,ESPORTS PRODUCTIVITAT PISCINES,700,0,700,349.98,,349.98,,349.98,,1309,Serveis a les Persones
14,326Q,2269900,EDUCACIÓ PROGRAMA PTT MANLLEU,25000,0,25000,12383.8,,12383.8,,12383.8,,1310,Serveis a les Persones
14,341,4890100,ESPORTS SUBV. ENTITATS ESPORTIVES,0.01,0,0.01,0,,0,,0,,1311,Serveis a les Persones
14,342F,1300100,ESPORTS HORES EXTRES CAMP DE FUTBOL,0.01,0,0.01,0,,0,,0,,1312,Serveis a les Persones
14,924,1500100,PARTICIPACIÓ PRODUCTIVITAT,700,0,700,349.98,,349.98,,349.98,,1313,Serveis a les Persones
14,3321N,1200600,CULTURA TRIENIS NETEJA BIBLIOTEQUES,610.62,-322.82,287.8,287.8,,287.8,,287.8,,1314,Serveis a les Persones
14,334E,2260900,CULTURA FESTA SANT JORDI,2000,0,2000,2000,,2000,,2000,,1315,Serveis a les Persones
15,333,2279900,MT TREBALLS GESTORIA,0.01,0,0.01,0,,0,,0,,1316,Museu del Ter
14,342A,1500100,ESPORTS PRODUCTIVITAT PISCINA,908.6,265.57,1174.17,517.39,,517.39,,517.39,,1317,Serveis a les Persones
14,326QA,2269915,EDUCACIO PROGRAMA PFI-PTT,0,8800,8800,0,,0,,0,,1318,Serveis a les Persones
14,341,4890200,ESPORTS CONVENI CLUB CLÀSSIC RAL.LI BAGES,1000,0,1000,1000,,500,,500,,1319,Serveis a les Persones
14,342F,1300200,ESPORTS ALTRES REMUNERACIONS CAMP DE FUTBOL,0.01,0,0.01,0,,0,,0,,1320,Serveis a les Persones
14,924,1600000,PARTICIPACIÓ SEGURETAT SOCIAL,8981.59,101.9,9083.49,3060.77,,3060.77,,3060.77,,1321,Serveis a les Persones
14,3321N,1210000,CULTURA COMPL DESTI NETEJA BIBLIOTEQUES,3955.42,-3290.63,664.79,664.79,,664.79,,664.79,,1322,Serveis a les Persones
14,334F,2260900,JOVENT ALTRES DESPESES FESTA JOVE,8000,0,8000,0,,0,,0,,1323,Serveis a les Persones
15,333,2302000,MT DIETES,1500,0,1500,746.05,,746.05,,746.05,,1324,Museu del Ter
14,342A,1510000,ESPORTS GRATIFICACIONS PISCINA,0.01,0,0.01,0,,0,,0,,1325,Serveis a les Persones
14,326T,4890200,CULTURA CONVENI PRO ATENEU,4000,0,4000,4000,,2000,,2000,,1326,Serveis a les Persones
14,341,4890300,ESPORTS CONVENI CLUB TENNIS MANLLEU,1500,0,1500,1500,,750,,750,,1327,Serveis a les Persones
14,342F,1310000,ESPORTS LABORAL TEMPORAL CAMP DE FUTBOL,18215.76,212.61,18428.37,9199.06,,9199.06,,9199.06,,1328,Serveis a les Persones
14,924,2260600,PARTICIPACIÓ CONSELL PARTICIPACIÓ CIUTADANA,500,0,500,0,,0,,0,,1329,Serveis a les Persones
14,3321N,1210100,CULTURA. COMPL ESPECIFIC NETEJA BIBLIOTEQUES,6230.88,-4938.43,1292.45,1292.45,,1292.45,,1292.45,,1330,Serveis a les Persones
14,334FC,2260900,CULTURA FESTIVAL CURTMETRATGES,15000,0,15000,2228,,2228,,2228,,1331,Serveis a les Persones
15,333,2312000,MT VIATGES,2500,0,2500,992.01,,992.01,,992.01,,1332,Museu del Ter
14,342A,1600000,ESPORTS SEGURETAT SOCIAL PISCINA,14133.99,312.75,14446.74,5681.35,,5681.35,,5681.35,,1333,Serveis a les Persones
14,327,2150000,JOVENT CONSERVACIÓ MOBILIARI,0.01,0,0.01,0,,0,,0,,1334,Serveis a les Persones
14,341,4890400,ESPORTS CONVENI GRUP ESP. OCELLAIRE MANLLEU,800,0,800,750,,375,,375,,1335,Serveis a les Persones
14,342F,1500100,ESPORTS PRODUCTIVITAT CAMP DE FUTBOL,700,0,700,349.98,,349.98,,349.98,,1336,Serveis a les Persones
14,924,2269900,PARTICIPACIÓ DESPESES DIVERSES,440,0,440,362,,362,,242,,1337,Serveis a les Persones
14,3321N,1500000,CULTURA. PRODUCTIVITAT NETEJA BIBLIOTEQUES,700,-641.67,58.33,58.33,,58.33,,58.33,,1338,Serveis a les Persones
14,334FP,2260900,CULTURA. CURTMETRATGES,0,1890,1890,600,,600,,600,,1339,Serveis a les Persones
14,342A,2210400,ESPORTS VESTUARI,900,0,900,82.99,,82.99,,82.99,,1340,Serveis a les Persones
15,333,6230000,MT MAQUINARIA,0,0.01,0.01,0,,0,,0,,1341,Museu del Ter
14,327,2160000,JOVENT MANTENIMENT EQUIPS INFORMÀTICS,500,0,500,238.06,,238.06,,238.06,,1342,Serveis a les Persones
14,341,4890500,ESPORTS CONVENI CLUB AUTOMOBILISME,300,0,300,300,,150,,150,,1343,Serveis a les Persones
14,342F,1600000,ESPORTS SEGURETAT SOCIAL CAMP DE FUTBOL,6336.78,71.22,6408,2132.64,,2132.64,,2132.64,,1344,Serveis a les Persones
14,3321N,1510000,CULTURA. GRATIFICACIONS NETEJA BIBLIOTEQUES,0.01,33.82,33.83,33.82,,33.82,,33.82,,1345,Serveis a les Persones
14,924,4890100,PARTICIPACIÓ. CONVENI ASSOCIACIÓ SOCIOCULTURAL PIC,2650,0,2650,2650,,1325,,1325,,1346,Serveis a les Persones
14,334G,2260900,CULTURA. ACTIVITATS TEATRALS,1800,0,1800,0,,0,,0,,1347,Serveis a les Persones
14,342A,2210600,ESPORTS PRODUCTES FARMACÈUTICS PISCINA,609,0,609,532.4,,532.4,,532.4,,1348,Serveis a les Persones
15,333,6250000,MT MOBILIARI,0,0.01,0.01,0,,0,,0,,1349,Museu del Ter
14,341,4890600,ESPORTS CONVENI CLUB OLÍMPIC MANLLEU,2000,500,2500,2500,,1250,,1250,,1350,Serveis a les Persones
14,327,2200000,JOVENT MATERIAL OFICINA,100,0,100,0,,0,,0,,1351,Serveis a les Persones
14,342F,2211000,ESPORTS PRODUCTES DE NETEJA CAMP DE FUTBOL,2800,0,2800,0,,0,,0,,1352,Serveis a les Persones
14,3321N,1600000,CULTURA. SEGURETAT SOCIAL NETEJA BIBLIOTEQUES,5330.79,-4290.47,1040.32,1040.32,,1040.32,,1040.32,,1353,Serveis a les Persones
14,924,4890200,PARTICIPACIÓ CONVENI VEÏNAT VISTA ALEGRE,300,0,300,300,,150,,150,,1354,Serveis a les Persones
14,334G,2260913,CULTURA DESPESES ACTIVITATS CULTURALS,0,42.5,42.5,0,,0,,0,,1355,Serveis a les Persones
15,333,6290000,MT ALTRES INVERSIONS,0,0.01,0.01,0,,0,,0,,1356,Museu del Ter
14,342A,2211000,ESPORTS PRODUCTES NETEJA PISCINA,870,0,870,0,,0,,0,,1357,Serveis a les Persones
14,327,2211000,JOVENT PRODUCTES NETEJA,500,0,500,0,,0,,0,,1358,Serveis a les Persones
14,341,4890800,ESPORTS CLUB CICLISTA MANLLEU,2500,0,2500,2000,,1000,,1000,,1359,Serveis a les Persones
14,342F,2270000,ESPORTS NETEJA CAMP DE FUTBOL,16860,0,16860,3848.57,,3848.57,,3135.88,,1360,Serveis a les Persones
14,334GG,2260900,CULTURA. ACTIVITATS CULTURALS (db),0,14000,14000,0,,0,,0,,1361,Serveis a les Persones
14,3321T,2269900,CULTURA TAXA DRETS AUTOR PRESTECS,800,0,800,0,,0,,0,,1362,Serveis a les Persones
14,924,4890300,PARTICIPACIÓ CONVENI COMUNITAT VEINS C.VILAMIROSA,6000,0,6000,6000,,3000,,3000,,1363,Serveis a les Persones
15,333A,2269900,MT DESPESES ACTIVITATS,9000,0,9000,7577.78,,7577.78,,7577.78,,1364,Museu del Ter
14,342A,2219900,ESPORTS SUBMINISTRAMENTS DIVERSOS PISCINA,300,0,300,5.45,,5.45,,5.45,,1365,Serveis a les Persones
14,327,2219900,JOVENT SUBMINISTRAMENTS DIVERSOS,0.01,0,0.01,0,,0,,0,,1366,Serveis a les Persones
14,341,4890900,ESPORTS CONVENI AEC,4000,7967.8,11967.8,11967.8,,5983.9,,5983.9,,1367,Serveis a les Persones
14,342F,6230000,ESPORTS MAQUINARIA CAMP DE FUTBOL,0,0.01,0.01,0,,0,,0,,1368,Serveis a les Persones
14,924,4890400,PARTICIPACIÓ SUBVENCIONS ASSOCIACIONS VEINS,1050,0,1050,0,,0,,0,,1369,Serveis a les Persones
14,333,2260900,CULTURA DESPESES EXPOSICIONS,2400,0,2400,0,,0,,0,,1370,Serveis a les Persones
14,334GG,2260915,CULTURA.ACTIVITATS CULTURALS (db),0,6028.02,6028.02,0,,0,,0,,1371,Serveis a les Persones
15,333B,2269900,MT BOTIGA,1000,0,1000,660.18,,660.18,,336.5,,1372,Museu del Ter
14,342A,2270000,ESPORTS SERVEI NETEJA PISCINA,50454.96,0,50454.96,21022.9,,21022.9,,16818.32,,1373,Serveis a les Persones
14,327,2260200,JOVENT PUBLICITAT I PROPAGANDA,800,0,800,0,,0,,0,,1374,Serveis a les Persones
14,341,4891000,ESPORTS CONVENI CLUB PATÍ,27000,0,27000,27000,,24000,,13500,,1375,Serveis a les Persones
14,342F,6250000,ESPORTS MOBILIARI CAMP DE FUTBOL,0,0.01,0.01,0,,0,,0,,1376,Serveis a les Persones
14,924,4890500,PARTICIPACIÓ CONVENI VEINS DE GRÀCIA,6200,0,6200,6200,,3100,,3100,,1377,Serveis a les Persones
14,334H,2260900,CULTURA. FESTIVALS ARTISTICS (db),0,2450,2450,0,,0,,0,,1378,Serveis a les Persones
15,333C,2269900,MT COL.LABORADORS,2500,0,2500,693.96,,693.96,,578.74,,1379,Museu del Ter
14,342A,2270100,ESPORTS SERVEI VIGILÀNCIA PISCINA,2175,0,2175,0,,0,,0,,1380,Serveis a les Persones
14,341,4891100,ESPORTS CONVENI GEM,3000,0,3000,3000,,1500,,1500,,1381,Serveis a les Persones
14,327,2260900,JOVENT PREMIS CONCURS MANGA,500,0,500,500,,500,,500,,1382,Serveis a les Persones
14,334,2260900,CULTURA PROMOCIÓ ACTIVITATS CULTURALS,16130,0,16130,13670.67,,13670.67,,13670.67,,1383,Serveis a les Persones
14,342F,6290000,ESPORTS ALTRES INVERSIONS,0,0.01,0.01,0,,0,,0,,1384,Serveis a les Persones
14,924,4890600,PARTICIPACIÓ. CONVENI VEINS DEL PUIG,1000,0,1000,1000,,500,,500,,1385,Serveis a les Persones
14,342A,2279900,ESPORTS. ANALITIQUES,2230,584.59,2814.59,938.24,,703.68,,703.68,,1386,Serveis a les Persones
14,341,4891200,ESPORTS CONVENI CLUB ATLÈTIC VIC,1000,0,1000,0,,0,,0,,1387,Serveis a les Persones
14,327,2270000,JOVENT SERVEI NETEJA SIDRAL,5235.54,0,5235.54,0,,0,,0,,1388,Serveis a les Persones
15,333D,2269900,MT DESPESES ACTIVITATS DIDACTIQUES,1500,0,1500,76.93,,76.93,,76.93,,1389,Museu del Ter
14,334H,2260913,CULTURA FESTIVAL CURTMETRATGES,0,5665.22,5665.22,0,,0,,0,,1390,Serveis a les Persones
14,334,4890000,CULTURA SUBVENCIONS ENTITATS,0.01,0,0.01,0,,0,,0,,1391,Serveis a les Persones
14,342Q,2211000,ESPORTS PRODUCTES QUÍMICS PISCINA,8000,0,8000,996.03,,996.03,,996.03,,1392,Serveis a les Persones
14,924,4890700,PARTICIPACIÓ.CONVENI VEÏNS I VEÏNES DSLT VIULA,1000,0,1000,0,,0,,0,,1393,Serveis a les Persones
14,342A,6230000,ESPORTS MAQUINARIA PISCINA,0,0.01,0.01,0,,0,,0,,1394,Serveis a les Persones
14,334H,2260914,CULTURA FESTIVAL CURTMETRATGES,0,649.11,649.11,0,,0,,0,,1395,Serveis a les Persones
15,333I,2269900,MT INVENTARI I DOCUMENTACIÓ,0,0,0,0,,0,,0,,1396,Museu del Ter
14,334,4890100,"CULTURA F P ESTUDIS MUSICALS, SUBVENCIÓ CICLES JAZZ",4000,0,4000,4000,,2000,,2000,,1397,Serveis a les Persones
14,491M,1010000,MITJANS BÀSIQUES DIRECTIU,14677.32,146.77,14824.09,5619.56,,5619.56,,5619.56,,1398,Serveis a les Persones
14,327,4890100,JOVENT SUBVENCIONS ENTITATS,0.01,0,0.01,0,,0,,0,,1399,Serveis a les Persones
14,341,4891400,ESPORTS CONVENI ASSOCIACIÓ MÓN SUBMERGIT,300,0,300,300,,150,,150,,1400,Serveis a les Persones
14,924,4890800,PARTICIPACIÓ. CONVENI VEINS ERM,2000,0,2000,2000,,1000,,1000,,1401,Serveis a les Persones
14,342A,6250000,ESPORTS MOBILIARI PISCINA,0,0.01,0.01,0,,0,,0,,1402,Serveis a les Persones
14,334,4890200,JOVENT CONVENI SUBVENCIÓ FES-TE JOVE,11000,0,11000,0,,0,,0,,1403,Serveis a les Persones
15,333N,1200500,MT BASIQUES AP NETEJA,0,7755.38,7755.38,3323.76,,3323.76,,3323.76,,1404,Museu del Ter
14,334H,2260915,CULTURA.FESTIVAL CURTMETRATGES (db),0,525,525,0,,0,,0,,1405,Serveis a les Persones
14,327,4890200,JOVENT CONVENI CASAL BOIRA BAIXA,1700,0,1700,0,,0,,0,,1406,Serveis a les Persones
14,341,4891500,ESPORTS CONVENI CLUB BÀSQUET MANLLEU,4000,0,4000,4000,,2000,,2000,,1407,Serveis a les Persones
14,491M,1010100,MITJANS ALTRES DIRECTIU,9322.68,93.23,9415.91,3232.29,,3232.29,,3232.29,,1408,Serveis a les Persones
14,924,4890900,PARTICIPACIÓ. CONVENI VEINS LA COROMINA,500,0,500,0,,0,,0,,1409,Serveis a les Persones
14,342AA,2219900,ESPORTS MATERIAL ESPORTIU PISCINA,810,0,810,810,,810,,810,,1410,Serveis a les Persones
14,334,4890400,"CULTURA CONVENI AMICS DE LA MÚSICA, SUBV. PRIMAVERA/TARDOR",7000,0,7000,7000,,3500,,3500,,1411,Serveis a les Persones
14,327,4890400,JOVENT CONVENI AGRUPAMENT ESCOLTA I ARRELS,1700,0,1700,1700,,850,,850,,1412,Serveis a les Persones
14,334K,2260900,CULTURA. CINEMA A LA FRESCA,0,0,0,0,,0,,0,,1413,Serveis a les Persones
15,333N,1200600,MT TRIENNIS NETEJA,0,761.87,761.87,326.64,,326.64,,326.64,,1414,Museu del Ter
14,341,4891600,ESPORTS. CONVENI VOLTA CICLISTA CATALUNYA,0.01,0,0.01,0,,0,,0,,1415,Serveis a les Persones
14,491M,1300000,MITJANS BÀSIQUES,7907.87,371.91,8279.78,4139.44,,4139.44,,4139.44,,1416,Serveis a les Persones
14,924,4891000,PARTICIPACIÓ. CONVENI VEINS BAIX VILA,500,0,500,0,,0,,0,,1417,Serveis a les Persones
14,342AD,2270000,ESPORTS TREBALLS DESINFECCIÓ PISCINA,6500,-584.59,5915.41,2557.76,,2557.76,,2557.76,,1418,Serveis a les Persones
14,334,4890500,CULTURA CONVENI PENYA ANDALUSA,8700,0,8700,8700,,4350,,4350,,1419,Serveis a les Persones
14,334PC,2260900,CULTURA DESPESES PREMI AJUNTAMENT DE MANLLEU,500,0,500,0,,0,,0,,1420,Serveis a les Persones
15,333N,1210000,MT COMPLEMENT DESTINACIO NETEJA,0,3994.98,3994.98,1712.16,,1712.16,,1712.16,,1421,Museu del Ter
14,341,4891700,ESPORTS CONVENI CLUB HÍPICA MANLLEU,500,-500,0,0,,0,,0,,1422,Serveis a les Persones
14,327,4890500,JOVENT CONVENI ASSOCIACIÓ VEINS ERM (ESPLAI),600,0,600,600,,300,,300,,1423,Serveis a les Persones
14,491M,1300100,MITJANS HORES EXTRES,0.01,0,0.01,0,,0,,0,,1424,Serveis a les Persones
14,924B,2269900,PARTICIPACIÓ ACTIVITATS CIUTADANIA,600,0,600,600,,600,,600,,1425,Serveis a les Persones
14,342B,1200500,ESPORTS BÀSIQUES AP PAVELLÓ,7678.58,76.79,7755.37,3877.72,,3877.72,,3877.72,,1426,Serveis a les Persones
15,333N,1210100,MT COMPLEMENT ESPECIFIC NETEJA,0,6293.2,6293.2,2622.2,,2622.2,,2622.2,,1427,Museu del Ter
14,334PF,2260900,CULTURA PREMI NARRATIVA CIUTAT DE MANLLEU,1000,0,1000,178,,178,,178,,1428,Serveis a les Persones
14,334,4890600,CULTURA. CONVENI ASSOCIACIÓ TONIS MANLLEU,3000,0,3000,3000,,3000,,3000,,1429,Serveis a les Persones
14,341,4891800,ESPORTS CONVENI HOOK SCHOOL CLUB BOXA MANLLEU,750,0,750,750,,375,,375,,1430,Serveis a les Persones
14,327,4899900,JOVENT CONVENI GESTIÓ CAN PATALARGA,2500,0,2500,0,,0,,0,,1431,Serveis a les Persones
14,491M,1300200,MITJANS ALTRES REMUNERACIONS,8089.15,-183.56,7905.59,3952.9,,3952.9,,3952.9,,1432,Serveis a les Persones
14,924P,2269914,PARTICIPACIÓ ACTIVITATS (db),0,2380.25,2380.25,0,,0,,0,,1433,Serveis a les Persones
14,342B,1200600,ESPORTS TRIENNIS PAVELLÓ,1443.53,80.2,1523.73,762.16,,762.16,,762.16,,1434,Serveis a les Persones
15,333N,1500000,MT PRODUCTIVITAT NETEJA,0,700.01,700.01,291.65,,291.65,,291.65,,1435,Museu del Ter
14,327,6250000,JOVENT MOBILIARI SIDRAL,0,0.01,0.01,0,,0,,0,,1436,Serveis a les Persones
14,924T,2269900,PARTICIPACIÓ TEMPS PER TEMPS,6000,0,6000,3537.07,,3537.07,,3537.07,,1437,Serveis a les Persones
14,491M,1310000,MITJANS PERSONAL LABORAL TEMPORAL,0.01,0,0.01,0,,0,,0,,1438,Serveis a les Persones
14,334,4890700,CULTURA. CONVENI ASSOCIACIÓ PLAQUES CAVA,1100,0,1100,1100,,550,,550,,1439,Serveis a les Persones
14,334S,2260900,CULTURA FESTA SERPENT,19000,0,19000,2950,,2950,,2950,,1440,Serveis a les Persones
14,341,4891900,ESPORTS CONVENI ESQUÍ CLUB,500,0,500,500,,250,,0,,1441,Serveis a les Persones
14,342B,1210000,ESPORTS COMPLEMENT DESTINACIÓ PAVELLÓ,3326.68,33.27,3359.95,1680,,1680,,1680,,1442,Serveis a les Persones
15,333N,1510000,MT GRATIFICACIONS NETEJA,0,304.39,304.39,304.38,,304.38,,304.38,,1443,Museu del Ter
14,327,6290000,JOVENT ALTRES INVERSIONS,0,0.01,0.01,0,,0,,0,,1444,Serveis a les Persones
14,342B,1210100,ESPORTS COMPLEMENT ESPECÍFIC PAVELLÓ,6430.68,64.31,6494.99,3114.6,,3114.6,,3114.6,,1445,Serveis a les Persones
14,334S,4890000,CULTURA CONVENI AGRUPACIÓ SARDANISTA MANLLEU,10120,0,10120,10120,,5060,,5060,,1446,Serveis a les Persones
14,334,4890800,CULTURA. CONVENI ASSOCIACIÓ SERPENCANTA,1500,0,1500,1500,,750,,750,,1447,Serveis a les Persones
14,491M,1500000,MITJANS PRODUCTIVITAT,560,-373.32,186.68,186.68,,186.68,,186.68,,1448,Serveis a les Persones
14,924TD,2269900,PARTICIPACIÓ TEMPS PER TEMPS,0,6525,6525,0,,0,,0,,1449,Serveis a les Persones
14,341,4892000,ESPORTS CONVENI PENYA BARCELONISTA MANLLEU,300,0,300,300,,150,,150,,1450,Serveis a les Persones
15,333N,1600000,MT SEGURETAT SOCIAL NETEJA,0,5422.51,5422.51,1898.64,,1898.64,,1898.64,,1451,Museu del Ter
14,327A,2260900,JOVENT ACTIVITATS,9000,0,9000,500,,500,,500,,1452,Serveis a les Persones
14,342B,1300000,ESPORTS BÀSIQUES PAVELLÓ,7678.58,362.21,8040.79,3972.99,,3972.99,,3972.99,,1453,Serveis a les Persones
