url,identificador,locale,fecha-actualizacion,nombre,logo-path,fecha-de-alta,actividad,web,correo-electronico-contacto,direccion,barrio,telefono,fax-o-telefono-2,categoria,ambito,tipo-de-entidad,correo-electronico
"http://distritos.gijon.es/asociacions/show/7923-club-deportivo-barrio-la-arena","7923","es","2017-10-30 16:00:38 +0100","CLUB DEPORTIVO BARRIO LA ARENA","","2002-08-29","","","","CALLE SAN FRANCISCO DE ASIS,    5 01 IZ","El Coto","985143319","","DEPORTIVA","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7922-club-de-hockey-linea-los-duendes","7922","es","2017-10-30 16:00:44 +0100","CLUB DE HOCKEY LINEA LOS DUENDES","","2002-08-22","","","","AVDA CONSTITUCION,   25 EN 04","Centro","696478857","","DEPORTIVA","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7921-club-deportivo-midas","7921","es","2017-10-30 16:00:29 +0100","CLUB DEPORTIVO MIDAS","","2002-08-22","","","","CALLE CUSTODIA,    7 BA "BAR MUNDIAL"","El Llano","606216877","","DEPORTIVA","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7920-club-deportivo-el-coto-de-san-nicolas","7920","es","2017-10-30 16:00:25 +0100","CLUB DEPORTIVO EL COTO DE SAN NICOLAS","","2002-02-15","","","","CALLE AVELINO GONZALEZ MALLADA,   42 BA","El Coto","984191842","","DEPORTIVA","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7919-agrupacion-deportiva-la-curuxa","7919","es","2017-10-30 16:00:26 +0100","AGRUPACION DEPORTIVA LA CURUXA","","1996-01-19","","","","CALLE MAGALLANES,   18","La Calzada","693301532","985321361","DEPORTIVA","Municipal","Entidad sin animo de lucro","lacuruxa@lacuruxa.org"
"http://distritos.gijon.es/asociacions/show/7918-asociacion-europea-de-la-enfermedad-del-vitiligo-gijon","7918","es","2017-10-30 16:00:25 +0100","ASOCIACION EUROPEA DE LA ENFERMEDAD DEL VITILIGO-GIJON","","2002-02-11","","","","CALLE ALVARO DE ALBORNOZ,   25 Esc DE 05 B","Laviada","985091715","","VARIAS","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7917-asociacion-para-la-extension-de-la-cultura-astur-asturex","7917","es","2017-10-30 16:00:28 +0100","ASOCIACION PARA LA EXTENSION DE LA CULTURA ASTUR - ASTUREX","","2002-01-29","","","","CTRA VILLAVICIOSA,   22 02 D","Les Mestes","659491877","","CULTURAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7916-asociacion-cultural-arqueologia-m-fuertes-acevedo-incuna","7916","es","2017-10-30 16:00:36 +0100","ASOCIACION CULTURAL ARQUEOLOGIA M. FUERTES ACEVEDO INCUNA","","2002-01-15","","","","CALLE MURALLA LA,    3 EN","Centro","985319385","985319385","CULTURAL","Municipal","Entidad sin animo de lucro","incuna@arrakis.es // incuna@telecable.es"
"http://distritos.gijon.es/asociacions/show/7915-asociacion-recreativo-cultural-los-amigos-de-montiana","7915","es","2017-10-30 16:00:22 +0100","ASOCIACION RECREATIVO CULTURAL LOS AMIGOS DE MONTIANA","","2002-01-14","","","","LUGAR FRESNO (MONTEANA),    1 Esc A 01 B","Fresno","985301319","","VARIAS","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7914-centro-de-educacion-especial-sanatorio-maritimo","7914","es","2017-10-30 16:00:41 +0100","CENTRO DE EDUCACION ESPECIAL SANATORIO MARITIMO","","2007-03-15","","","","AVDA JOSE GARCIA BERNARDO,  708","Somio","985362311","985365875","SOCIAL","Municipal","Entidad sin animo de lucro","csjdgi@hsjd.es"
"http://distritos.gijon.es/asociacions/show/7913-cien-por-cien-cubano","7913","es","2017-10-30 16:00:28 +0100","CIEN POR CIEN CUBANO","","2008-10-02","","","","CALLE DANIEL CERRA,   32 04 DE","La Calzada","985313958","","SOCIAL","Autonomica","Entidad sin animo de lucro","cienxciencubano@hotmail.es"
"http://distritos.gijon.es/asociacions/show/7912-asamblea-de-cooperacion-por-la-paz","7912","es","2017-10-30 16:00:44 +0100","ASAMBLEA DE COOPERACION POR LA PAZ","","2004-04-26","","","","CALLE SAN JOSE,   43 01","El Llano","985386305","985386305","SOCIAL","Municipal","Entidad sin animo de lucro","asturias@acpp.com"
"http://distritos.gijon.es/asociacions/show/7910-gijon-mariners-futbol-americano","7910","es","2017-10-30 16:00:42 +0100","GIJON MARINERS FUTBOL AMERICANO","","2004-04-12","","","","AVDA PABLO IGLESIAS,   16 01 IZ","El Coto","687918995","","DEPORTIVA","Municipal","Entidad sin animo de lucro","secretario@gijonmariners.com"
"http://distritos.gijon.es/asociacions/show/7909-club-deportivo-judo-astur-cuenca","7909","es","2017-10-30 16:00:35 +0100","CLUB DEPORTIVO JUDO ASTUR - CUENCA","","2004-03-29","","","","CALLE AVILES,    1 04 C","Laviada","607479999","","DEPORTIVA","Municipal","Entidad sin animo de lucro","felipeastur@yahoo.com"
"http://distritos.gijon.es/asociacions/show/7908-asociacion-cultural-y-por-la-accion-social-mar-de-niebla","7908","es","2017-10-30 16:00:26 +0100","ASOCIACION CULTURAL Y POR LA ACCION SOCIAL MAR DE NIEBLA","","2004-03-29","","","","CALLE MARTIN,    9 BA","La Calzada","984396193","","CULTURAL","Municipal","Entidad sin animo de lucro","administracion@mardeniebla.org"
"http://distritos.gijon.es/asociacions/show/7907-novelpol-amigos-de-la-literatura-policial","7907","es","2017-10-30 16:00:38 +0100","NOVELPOL - AMIGOS DE LA LITERATURA POLICIAL","","2004-03-24","","","","CALLE CUSTODIA,    8 04","El Llano","985380264","","CULTURAL","Municipal","Entidad sin animo de lucro","zeki@telecable.es"
"http://distritos.gijon.es/asociacions/show/7906-club-boxeo-gijon","7906","es","2017-10-30 16:00:40 +0100","CLUB BOXEO GIJON","","2004-03-19","","","","CALLE PROGRESO,   16 01 B","El Coto","985093589","","DEPORTIVA","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7904-asociacion-de-amigos-de-la-radio-audion","7904","es","2017-10-30 16:00:27 +0100","ASOCIACION DE AMIGOS DE LA RADIO AUDION","","2001-10-15","","","","CALLE PUERTO DE SOMIEDO,   19 07 C","El Poligono","985098964","","CULTURAL","Municipal","Entidad sin animo de lucro","villeva@telecable.es"
"http://distritos.gijon.es/asociacions/show/7903-asociacion-cultural-deportiva-emtusa","7903","es","2017-10-30 16:00:45 +0100","ASOCIACION CULTURAL DEPORTIVA EMTUSA","","2001-10-15","","","","CALLE SOLAR,  201","Veriña","607577950","","DEPORTIVA","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7902-asociacion-cultural-educar-al-arte","7902","es","2017-10-30 16:00:31 +0100","ASOCIACION CULTURAL EDUCAR AL ARTE","","2001-10-15","","","","CAMIN CEFONTES (CABUEÑES), 9999","Cabueñes","985134160","647562912","CULTURAL","Municipal","Entidad sin animo de lucro","info@espacioceramica.com"
"http://distritos.gijon.es/asociacions/show/7901-asociacion-de-mujeres-sara-suarez-solis","7901","es","2017-10-30 16:00:42 +0100","ASOCIACION DE MUJERES SARA SUAREZ SOLIS","","2001-09-21","","","","CALLE CANGA ARGUELLES,   16-18 CASA ENCUENTROS DE MUJERE","L' Arena","984194183","984199008","MUJER","Municipal","Entidad sin animo de lucro","fmp@telecable.es"
"http://distritos.gijon.es/asociacions/show/7900-estacion-nautica-gijon-costa-verde","7900","es","2017-10-30 16:00:21 +0100","ESTACION NAUTICA GIJON COSTA VERDE","","2002-01-28","","","","CALLE MATERNIDAD,    2 03","Centro","985342252","985342213","DEPORTIVA","Municipal","Entidad sin animo de lucro","nautica@engijon.info"
"http://distritos.gijon.es/asociacions/show/7899-asociacion-cultural-y-recreativa-los-gijonudos","7899","es","2017-10-30 16:00:25 +0100","ASOCIACION CULTURAL Y RECREATIVA LOS GIJONUDOS","","2001-09-04","","","","CALLE EZCURDIA,  146 05 D","L' Arena","985131954","","CULTURAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7898-asociacion-cultural-garabatos","7898","es","2017-10-30 16:00:35 +0100","ASOCIACION CULTURAL GARABATOS","","2001-09-04","","","","CALLE PUERTO DE CERREDO,   18 05 D","El Poligono","985385531","","CULTURAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7897-asociacion-cultural-wenceslao-roces","7897","es","2017-10-30 16:00:25 +0100","ASOCIACION CULTURAL WENCESLAO ROCES","","2001-08-16","","","","CALLE LASTRES,    2 12 A","Laviada","985343168","","CULTURAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7896-asociacion-cultural-wonderful-regulas-universe","7896","es","2017-10-30 16:00:22 +0100","ASOCIACION CULTURAL WONDERFUL REGULAS UNIVERSE","","2006-04-11","","","","CALLE ELEUTERIO QUINTANILLA,   69 03 B","El Llano","667340190","","CULTURAL","Autonomica","Entidad sin animo de lucro","wru_asturias@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7895-asociacion-de-escritores-noveles","7895","es","2017-10-30 16:00:26 +0100","ASOCIACION DE ESCRITORES NOVELES","","2006-04-07","","","","CALLE DOLORES IBARRURI,   37 BA DE","Nuevo Gijon/La Peral","984299061","","CULTURAL","Estatal","Entidad sin animo de lucro","info@aenoveles.es"
"http://distritos.gijon.es/asociacions/show/7894-club-deportivo-elemental-duatlon-policia-local-de-gijon","7894","es","2017-10-30 16:00:39 +0100","CLUB DEPORTIVO ELEMENTAL DUATLON POLICIA LOCAL DE GIJON","","2006-04-04","","","","CALLE SAN JOSE,    2","El Coto","985181515","","DEPORTIVA","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7893-club-deportivo-basico-afipadel-gijon","7893","es","2017-10-30 16:00:35 +0100","CLUB DEPORTIVO BASICO AFIPADEL GIJON","","2006-04-04","","","","CALLE FERNANDO EL SANTO,   21 BA","Les Mestes","","","DEPORTIVA","Autonomica","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7892-encadenados-gijon","7892","es","2017-10-30 16:00:43 +0100","ENCADENADOS GIJON","","2006-04-04","","","","AVDA TORCUATO FERNANDEZ MIRANDA,   46 02 D","El Bibio","669598118","","CULTURAL","Autonomica","Entidad sin animo de lucro","rlopezgoyos@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7891-club-deportivo-basico-escuela-de-futbol-jin","7891","es","2017-10-30 16:00:34 +0100","CLUB DEPORTIVO BASICO ESCUELA DE FUTBOL JIN","","2006-03-28","","","","AVDA JUAN CARLOS I,   19 POLIDEPORTIVO MOREDA","Moreda","655864930","","DEPORTIVA","Municipal","Entidad sin animo de lucro","futboljin@futboljin.com"
"http://distritos.gijon.es/asociacions/show/7890-club-deportivo-elemental-gijon-kayak","7890","es","2017-10-30 16:00:24 +0100","CLUB DEPORTIVO ELEMENTAL GIJON KAYAK","","2006-03-27","","","","CALLE CEAN BERMUDEZ,   11 04 I","Centro","985140977","","DEPORTIVA","Municipal","Entidad sin animo de lucro","gijonkayak@gijonkayak.com"
"http://distritos.gijon.es/asociacions/show/7889-asociacion-de-herbolarios-del-principado","7889","es","2017-10-30 16:00:30 +0100","ASOCIACION DE HERBOLARIOS DEL PRINCIPADO","","2006-03-27","","","","AVDA SCHULZ,  182 BA","El Llano","985342589","985205517","ECONOMICA/PROFESIONAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7888-club-deportivo-basico-ciclos-jogar","7888","es","2017-10-30 16:00:31 +0100","CLUB DEPORTIVO BASICO CICLOS JOGAR","","2006-03-27","","","","CALLE VENERANDA MANZANO,    4","Contrueces","985151478","985151478","DEPORTIVA","Municipal","Entidad sin animo de lucro","jogar@ciclosjogar.com"
"http://distritos.gijon.es/asociacions/show/7887-asociacion-para-la-ayuda-a-drogodependientes-colectivo-nacai","7887","es","2017-10-30 16:00:29 +0100","ASOCIACION PARA LA AYUDA A DROGODEPENDIENTES COLECTIVO NACAI","","2006-03-22","","","","AVDA ARGENTINA,   62 03 DE","La Calzada","984153010","697105686","SOCIAL","Municipal","Entidad sin animo de lucro","colectivonacai@gmail.com"
"http://distritos.gijon.es/asociacions/show/7886-asociacion-coral-la-providencia","7886","es","2017-10-30 16:00:38 +0100","ASOCIACION CORAL LA PROVIDENCIA","","2006-03-16","","","","CMNO REHOGADO (SOMIO),   40","Somio","985371755","","CULTURAL","Autonomica","Entidad sin animo de lucro","pardo@zpinformatico.com"
"http://distritos.gijon.es/asociacions/show/7885-asociacion-de-vecinos-la-raposa-santa-eulalia-de-baldornon","7885","es","2017-10-30 16:00:43 +0100","ASOCIACION DE VECINOS LA RAPOSA SANTA EULALIA DE BALDORNON","","1992-01-23","","","","CLEYA ESCUELA DE LA,   11","Fano","985974657","637444880","CIVICA","Municipal","Entidad sin animo de lucro","laraposadebaldornon@gmail.com"
"http://distritos.gijon.es/asociacions/show/7884-asociacion-de-bipolares-de-asturias-aba","7884","es","2017-10-30 16:00:40 +0100","ASOCIACION DE BIPOLARES DE ASTURIAS ABA","","2004-03-11","","","","AVDA HERMANOS FELGUEROSO,   76 DES. 14","El Coto","610616465","","VARIAS","Municipal","Entidad sin animo de lucro","bipolares.asturias@gmail.com"
"http://distritos.gijon.es/asociacions/show/7883-union-de-minusvalidos-de-asturias-san-blas","7883","es","2017-10-30 16:00:37 +0100","UNION DE MINUSVALIDOS DE ASTURIAS SAN BLAS","","2004-03-11","","","","CALLE PILES,   15 BA","L' Arena","985092157","985093650","SOCIAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7882-asociacion-animaciones-artisticas-planeta-azul","7882","es","2017-10-30 16:00:31 +0100","ASOCIACION ANIMACIONES ARTISTICAS PLANETA AZUL","","2004-03-02","","","","CALLE RECONQUISTA,   27 05 IZ","El Coto","985335453","","CULTURAL","Municipal","Entidad sin animo de lucro","planetazulanima@yahoo.es"
"http://distritos.gijon.es/asociacions/show/7881-asociacion-juvenil-kinetik","7881","es","2017-10-30 16:00:23 +0100","ASOCIACION JUVENIL KINETIK","","2004-02-25","","","","CALLE FUENTE DEL REAL,   16 03 IZ","El Coto","699783061","","JUVENIL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7880-asociacion-cultural-colectivo-kinetik","7880","es","2017-10-30 16:00:23 +0100","ASOCIACION CULTURAL COLECTIVO KINETIK","","2004-02-25","","","","CALLE FUENTE DEL REAL,   16 03 IZ","El Coto","699783061","","CULTURAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7879-asociacion-astur-cons-afect-academias-ingles-blanco-white","7879","es","2017-10-30 16:00:31 +0100","ASOCIACION ASTUR. CONS. AFECT. ACADEMIAS INGLES BLANCO WHITE","","2002-07-01","","","","CALLE RUPERTO VELASCO HEREDIA,    2 06 IZ","Centro","984196527","","CIVICA","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7878-club-bonsai-gijon","7878","es","2017-10-30 16:00:24 +0100","CLUB BONSAI GIJON","","2002-07-01","","","","CALLE ALVARO DE ALBORNOZ,   18 BA","Laviada","677468537","","CULTURAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7877-agrupacion-deportiva-la-pampa-y-llavistica-gijonesa","7877","es","2017-10-30 16:00:43 +0100","AGRUPACION DEPORTIVA LA PAMPA Y LLAVISTICA GIJONESA","","2002-08-22","","","","CALLE ERIA DE VALLES, 9999 CASA LA PAMPA-JUNTO CAMPO","Roces","985387887","","DEPORTIVA","Municipal","Entidad sin animo de lucro","eva_loreto@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7876-club-deportivo-varela","7876","es","2017-10-30 16:00:42 +0100","CLUB DEPORTIVO VARELA","","2002-06-11","","","","CTRA CARBONERA, 9999 URB. LOS PEDREGALES 6","Roces","985152421","","DEPORTIVA","Municipal","Entidad sin animo de lucro","belmayoblap@telecable.es"
"http://distritos.gijon.es/asociacions/show/7875-asociacion-numismatica-de-gijon-elogio-de-gijon","7875","es","2017-10-30 16:00:34 +0100","ASOCIACION NUMISMATICA DE GIJON "ELOGIO DE GIJON"","","2001-08-16","","","","CALLE BALMES,   16 01 D","El Coto","985370391","","CULTURAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7874-asociacion-de-familiares-de-trabajadores-de-la-coop-intgraf","7874","es","2017-10-30 16:00:43 +0100","ASOCIACION DE FAMILIARES DE TRABAJADORES DE LA COOP. INTGRAF","","2001-08-16","","","","CALLE JUAN DE LA COSA,  100","Roces","985168800","984190291","SOCIAL","Autonomica","Entidad sin animo de lucro","intgraf@intgraf.com"
"http://distritos.gijon.es/asociacions/show/7873-cruz-roja-espanola","7873","es","2017-10-30 16:00:44 +0100","CRUZ ROJA ESPAÑOLA","","1994-10-28","","","","CALLE LES CIGARRERES,   38 BA","Montevil","985319313","985359571","SOCIAL","Municipal","Entidad sin animo de lucro","gijon@cruzroja.es"
"http://distritos.gijon.es/asociacions/show/7872-araguaney-asociacion-cultural-venezolano-asturiana","7872","es","2017-10-30 16:00:36 +0100","ARAGUANEY ASOCIACION CULTURAL VENEZOLANO-ASTURIANA","","1999-02-24","","","","PLAZA REPUBLICA LA, 9999 CENTRO MUNICIPAL EL COTO","El Coto","985093056","","CULTURAL","Autonomica","Entidad sin animo de lucro","araguaney@terra.com.ve"
"http://distritos.gijon.es/asociacions/show/7871-asociacion-de-padres-y-madres-c-p-e-infantil-jose-zorrilla","7871","es","2017-10-30 16:00:36 +0100","ASOCIACION DE PADRES Y MADRES C.P. E. INFANTIL JOSE ZORRILLA","","1991-07-12","","","","CALLE ALONSO DE QUINTANILLA, 9999","La Calzada","985323016","","EDUCATIVA","Municipal","Entidad sin animo de lucro","ampacolezorrilla@gmail.com"
"http://distritos.gijon.es/asociacions/show/7870-asociacion-ingenieria-sin-fronteras-de-asturias","7870","es","2017-10-30 16:00:27 +0100","ASOCIACION INGENIERIA SIN FRONTERAS DE ASTURIAS","","1993-08-05","","","","GRUP VIESQUES, 9999 CAMPUS VIESQ.-AULARIO SUR","Viesques","650201946","699782518","SOCIAL","Municipal","Entidad sin animo de lucro","info@isf.es"
"http://distritos.gijon.es/asociacions/show/7869-club-de-vela-sotavento","7869","es","2017-10-30 16:00:37 +0100","CLUB DE VELA SOTAVENTO","","2006-03-16","","","","CALLE CLAUDIO ALVARGONZALEZ,    6 08","Cimavilla","615545286","985350914","DEPORTIVA","Municipal","Entidad sin animo de lucro","clubvelasotavento@clubvelasotavento.com"
"http://distritos.gijon.es/asociacions/show/7868-asociacion-planeta-conciencia","7868","es","2017-10-30 16:00:38 +0100","ASOCIACION PLANETA CONCIENCIA","","2006-03-16","","","","PLAZA CIUDAD DE LA HABANA,    9 01 D","Moreda","985098894","","CULTURAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7867-asociacion-contra-acoso-escolar-de-asturias","7867","es","2017-10-30 16:00:29 +0100","ASOCIACION CONTRA ACOSO ESCOLAR DE ASTURIAS","","2006-03-09","","","","AVDA MANUEL LLANEZA,   68 BA","Centro","985155072","985990739","EDUCATIVA","Autonomica","Entidad sin animo de lucro","acae_asturias@yahoo.es"
"http://distritos.gijon.es/asociacions/show/7866-squash-principado","7866","es","2017-10-30 16:00:37 +0100","SQUASH PRINCIPADO","","2006-03-09","","","","CALLE PREMIO REAL,    1 01 A","L' Arena","606297806","","DEPORTIVA","Municipal","Entidad sin animo de lucro","squashprincipado@gmail"
"http://distritos.gijon.es/asociacions/show/7865-club-aeromodelista-el-ferre","7865","es","2017-10-30 16:00:32 +0100","CLUB AEROMODELISTA EL FERRE","","2006-03-08","","","","CALLE CARMEN AMAYA,    1 01 B","Montevil","666476501","","DEPORTIVA","Autonomica","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7864-club-patin-atenea-gijon","7864","es","2017-10-30 16:00:45 +0100","CLUB PATIN ATENEA GIJON","","2006-03-08","","","","AVDA JUAN CARLOS I,   66 03 A","El Natahoyo","699817052","","DEPORTIVA","Municipal","Entidad sin animo de lucro","cpa.ateneagijon@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7863-club-kendo-gijon","7863","es","2017-10-30 16:00:29 +0100","CLUB KENDO GIJON","","2006-02-22","","","","CALLE PINTOR MANUEL MEDINA,   29 02 A","Contrueces","655784408","","DEPORTIVA","Municipal","Entidad sin animo de lucro","kendogijon@hotmail.com"
