FID,ID_EQUIPAMIENTO,DESCRIPCION,FINALIDAD,ACCESO_MIN,CALLE,NUMERO,OTROS,HORARIO,DIREC_WEB,E_MAIL,CONTACTO,DETALLE,MASINFO,OBSERVACION,TARJETA_JOVEN,LATITUD,LONGITUD,IMPORTE_INVERTIDO,FECHAINICIO_OBRA,FECHAFIN_OBRA,CATEGORIA,ESPECIALIDAD,DISTRITO,SDOPUNTO
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_74e5,8848,"Parque del Camino del Colmenar, 39","Está catalogado en el grupo de los Parques Biosaludables debido a que poseen un equipamiento diseñado para adultos para la práctica de ejercicio físico. Son especialmente recomendables para mayores de 60 años porque les permiten mejorar la movilidad, aumentar la flexibilidad y tonificar la musculación de todo el cuerpo, además de mantener la forma física y prevenir o tratar diferentes dolencias o lesiones concretas.
Este parque cuenta con los siguientes tipos de máquinas:

- Extensión
- Pectorales
- Escaladora
- Masaje
- Hockey
- Abdominales
",N,CAMINO COLMENAR,39,,,,parquesyjardines@malaga.eu,,,,,N,36.73968,-4.41201,,,,38,311,CENTRO,POINT (373934.2429335149 4066924.166486266)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_74e6,27,PROMALAGA I+D,"PROMALAGA I+D presta servicios de alojamiento y de asesoramiento a profesionales, autónomos, freelances y pymes en el edificio llamado PROMALAGA I+D. Desde este edificio se coordina la Red Municipal de Incubadoras de Empresas de PROMALAGA.",S,CALLE DE LA GITANILLA,17,"Calle La Gitanilla 17, en el Polígono Industrial Santa Cruz",De 9.00 a 14 horas (ATENCIÓN AL PÚBLICO),www.promalaga.es,cme@promalaga.es,,,,,N,36.70248,-4.4966,,,,95,378,CHURRIANA,POINT (366317.0093171887 4062911.9390349886)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_74e7,7888,Parque Infantil del Camino de la Huertecilla,"Espacio reservado para el uso y disfrute infantil. 
Tiene capacidad para múltiples usuarios debido a que cuenta con una zona con varios elementos de juego de pequeño, mediano y gran tamaño a fin de que los niños puedan divertirse, tanto de manera individual como con otros niños.
Está provisto de suelo de loseta de caucho continua, que asegura la protección de los más pequeños.
En total, los elementos de juego que dispone son:

- 2 Muelles simples
- 2 Toboganes
- 1 Balancín",N,CAMINO HUERTECILLA,1,,,,parquesyjardines@malaga.eu,,,,,N,36.67434,-4.50801,,,,38,126,CHURRIANA,POINT (365248.64750949055 4059806.1053911373)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_74e8,7854,Parque del Camino de la Huertecilla,"Está catalogado en el grupo de los Parques Biosaludables debido a que poseen un equipamiento diseñado para adultos para la práctica de ejercicio físico. Son especialmente recomendables para mayores de 60 años porque les permiten mejorar la movilidad, aumentar la flexibilidad y tonificar la musculación de todo el cuerpo, además de mantener la forma física y prevenir o tratar diferentes dolencias o lesiones concretas.
Este parque cuenta con los siguientes tipos de máquinas:

- 1 Espaldera
- 1 Pasarela
- 1 Escalera de dedos
- 1 Rodillo giratorio
- 1 Giro de cintura
- 1 Disco para giro de muñeca
- 1 Rueda de hombro
- 1 Bicicleta
- 1 Paso de obstáculos
- 1 Ruedas de brazo",N,CAMINO HUERTECILLA,1,,,,parquesyjardines@malaga.eu,,,,,N,36.67434,-4.50801,,,,38,311,CHURRIANA,POINT (365248.64750949055 4059806.1053911373)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_74e9,3327,Parque de Mayores La Noria,"Los Parques de Mayores son equipamientos adaptados para mayores que unen la posibilidad de realizar ejercicio saludable de una forma entretenida, con la creación de espacios que facilitan la relación personal y social entre los mayores.",N,CAMINO HUERTECILLA,1,,,,,,,,,N,36.67027,-4.50302,,,,38,211,CHURRIANA,POINT (365687.493278648 4059347.587210399)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_74ea,7448,CASA GERALD BRENAN. EL CENTRO DE ENCUENTRO CULTURAL,"El nuevo proyecto con el espíritu de Brenan como centro de encuentro cultural  responde a la impronta del plan coordinador de esta nueva etapa de la Casa Gerald Brenan que es, siguiendo el espíritu de este hispanista, potenciar la interconexión entre artistas anglosajones y españoles, fundamentalmente malagueños y, obviamente, del distrito de Churriana. Propiciar la producción de espectáculos de literatura y música o artes plásticas, crear debates, siguiendo la impronta del grupo Bloomsbury, donde participen pensadores y artistas de diversas nacionalidades¿ y conseguir que esta Casa sea un lugar de encuentro de las culturas anglosajones e hispanas y un lugar de reflexión y nuevas ideas. Para esto, además de la programación del centro, se harán diversas actividades para dar a conocer la obra de Brenan y todo lo que le rodeaba. Desde un concurso de proyectos multidisciplinares de artistas malagueños acerca de la obra de Brenan, hasta una residencia artística de algún escritor o hispanista extranjero. Por otra parte, aunque no se trata de una Casa Museo, hay una sala dedicada a recrear el ambiente de ese lugar. En ella se muestran objetos, libros de su propia biblioteca, fotos antiguas de la casa, tarjetas postales¿ objetos que se han rescatado de las casas de los vecinos de Churriana que tuvieron contacto con Brenan. En la sala multiusos, que cuenta con un pequeño escenario y es también una biblioteca de consulta, en la que se encuentra la bibliografía de Gerald Brenan y todo su círculo. Desde Hemingway, Gamel Woosley o Virginia Woolf, hasta Bertrand Russell, pasando por Julio Caro Baroja. ",N,CALLE TORREMOLINOS,56,,Miércoles y jueves: de 16:00 a 21:00 h. Viernes: de 11:00 a 14:00 y de 16:00 a 21:00 h.,www.cultura.malaga.eu,casageraldbrenan@malaga.eu,,,,,N,36.66441,-4.50469,,,,1,42,CHURRIANA,POINT (365528.0515777634 4058699.829883574)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_74eb,7489,Parque Escritora Elena Fortun,"Está catalogado en el grupo de los Parques Biosaludables debido a que poseen un equipamiento diseñado para adultos para la práctica de ejercicio físico. Son especialmente recomendables para mayores de 60 años porque les permiten mejorar la movilidad, aumentar la flexibilidad y tonificar la musculación de todo el cuerpo, además de mantener la forma física y prevenir o tratar diferentes dolencias o lesiones concretas.
Este parque cuenta con los siguientes tipos de máquinas:

- 1 Barras paralelas
- 1 Elevador oscilante
- 1 Estimulador
- 1 Timón",N,CALLE ESCRITORA ELENA FORTÚN,1,,,,parquesyjardines@malaga.eu,,,,,N,36.66566,-4.51286,,,,38,311,CHURRIANA,POINT (364800.0485772587 4058849.986930596)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_74ec,7550,Parque Infantil Escritora Elena Fortún,"Espacio reservado para el uso y disfrute infantil. 
Tiene capacidad para múltiples usuarios debido a que cuenta con una zona con varios elementos de juego de pequeño, mediano y gran tamaño a fin de que los niños puedan divertirse, tanto de manera individual como con otros niños.
Está provisto de suelo de loseta de caucho, que asegura la protección de los más pequeños.
En total, los elementos de juego que dispone son:

- 1 Balancín doble madera
- 1 Balancín simple avión
- 1 Conjunto 2 casas, puente, tobogán, 2 trepas, escaleras y rocódromo",N,CALLE ESCRITORA ELENA FORTÚN,1,,,,parquesyjardines@malaga.eu,,,,,N,36.66566,-4.51286,,,,38,126,CHURRIANA,POINT (364800.0485772587 4058849.986930596)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_74ed,7228,Parque Infantil Pintor José Ribera,"Espacio reservado para el uso y disfrute infantil. 
Tiene capacidad para múltiples usuarios debido a que cuenta con una zona con un elemento de juego de mediano tamaño a fin de que los niños puedan divertirse, tanto de manera individual como con otros niños.
Está provisto de suelo de loseta de caucho continua y césped artificial, que asegura la protección de los más pequeños.
El elementos de juego que dispone es:

- 1 Columpio de 2 plazas",N,CALLE PINTOR JOSÉ DE RIBERA,1,Plaza Virgen Mediadora,,,parquesyjardines@malaga.eu,,,,,N,36.69665,-4.44404,,,,38,126,CARRETERA DE CADIZ,POINT (371002.4511755056 4062193.1452863575)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_74ee,7312,Parque de la Plaza Vistafranca,"Está catalogado en el grupo de los Parques Biosaludables debido a que poseen un equipamiento diseñado para adultos para la práctica de ejercicio físico. Son especialmente recomendables para mayores de 60 años porque les permiten mejorar la movilidad, aumentar la flexibilidad y tonificar la musculación de todo el cuerpo, además de mantener la forma física y prevenir o tratar diferentes dolencias o lesiones concretas.
Este parque cuenta con los siguientes tipos de máquinas:

- 1 Pedales
- 1 Barras paralelas
- 2 Multideportes",N,CALLE VISTAFRANCA,1,,,,parquesyjardines@malaga.eu,,,,,N,36.69757,-4.44927,,,,38,311,CARRETERA DE CADIZ,POINT (370536.764388639 4062302.2592403106)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_74ef,7291,Parque Infantil Vistafranca,"Espacio reservado para el uso y disfrute infantil. 
Tiene capacidad para múltiples usuarios debido a que cuenta con una zona con varios elementos de juego de pequeño y gran tamaño a fin de que los niños puedan divertirse, tanto de manera individual como con otros niños.
Está provisto de suelo de loseta de caucho continua, que asegura la protección de los más pequeños.
En total, los elementos de juego que dispone son:

- 2 Muelles simples
- 1 Multijuegos",N,CALLE VISTAFRANCA,1,,,,parquesyjardines@malaga.eu,,,,,N,36.69757,-4.44927,,,,38,126,CARRETERA DE CADIZ,POINT (370536.764388639 4062302.2592403106)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_74f0,7728,Parque Infantil de la calle Frigiliana,"Espacio reservado para el uso y disfrute infantil. 
Tiene capacidad para múltiples usuarios debido a que cuenta con dos zona con varios elementos de juego de mediano y gran tamaño a fin de que los niños puedan divertirse, tanto de manera individual como con otros niños.
Está provisto de suelo de césped artificial, que asegura la protección de los más pequeños.
En total, los elementos de juego que dispone son:

- 1 Columpio de dos plazas
- 1 Muelle de cuatro plazas
- 1 Multijuegos",N,CALLE FRIGILIANA,1,,,,parquesyjardines@malaga.eu,,,,,N,36.69658,-4.4456,,,,38,126,CARRETERA DE CADIZ,POINT (370862.96916887915 4062187.480186918)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_74f1,1961,Aparcamiento Mediterráneo-Delicias,<br>,N,CALLE FRIGILIANA,1,,24 horas.,http://www.aparcamientosmalaga.com,,,,,,N,36.69654,-4.44548,,,,54,40,CARRETERA DE CADIZ,POINT (370873.62264253385 4062182.8810158004)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_74f2,7268,Parque Infantil Salvador Ponce II,"Espacio reservado para el uso y disfrute infantil. 
Tiene capacidad para múltiples usuarios debido a que cuenta con una zona con varios elementos de juego de pequeño y gran tamaño a fin de que los niños puedan divertirse, tanto de manera individual como con otros niños.
Está provisto de suelo de loseta de caucho continua, que asegura la protección de los más pequeños.
En total, los elementos de juego que dispone son:


- 2 Mmuelles simples
- 1 Multijuegos",N,PLAZA DE SALVADOR PONCE,1,,,,parquesyjardines@malaga.eu,,,,,N,36.69811,-4.445,,,,38,126,CARRETERA DE CADIZ,POINT (370919.12975392403 4062356.4067996508)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_74f3,7311,Parque de la Plaza Salvador Ponce,"Está catalogado en el grupo de los Parques Biosaludables debido a que poseen un equipamiento diseñado para adultos para la práctica de ejercicio físico. Son especialmente recomendables para mayores de 60 años porque les permiten mejorar la movilidad, aumentar la flexibilidad y tonificar la musculación de todo el cuerpo, además de mantener la forma física y prevenir o tratar diferentes dolencias o lesiones concretas.
Este parque cuenta con los siguientes tipos de máquinas:

- 1 Jinete
- 1 Volante
- 1 Extensión
- 1 Pectorales
- 1 Dorsales",N,PLAZA DE SALVADOR PONCE,1,,,,parquesyjardines@malaga.eu,,,,,N,36.69811,-4.445,,,,38,311,CARRETERA DE CADIZ,POINT (370919.12975392403 4062356.4067996508)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_74f4,7249,Parque Infantil Salvador Ponce,"Espacio reservado para el uso y disfrute infantil. 
Tiene capacidad para múltiples usuarios debido a que cuenta con una zona con un elemento de juego de gran tamaño a fin de que los niños puedan divertirse, tanto de manera individual como con otros niños.
Está provisto de suelo de loseta de caucho continua, que asegura la protección de los más pequeños.
El elemento de juego que dispone es:

- 1 Multijuegos",N,PLAZA DE SALVADOR PONCE,1,,,,parquesyjardines@malaga.eu,,,,,N,36.69811,-4.445,,,,38,126,CARRETERA DE CADIZ,POINT (370919.12975392403 4062356.4067996508)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_74f5,3288,Parque de Mayores Las Delicias,"Los Parques de Mayores son equipamientos adaptados para mayores que unen la posibilidad de realizar ejercicio saludable de una forma entretenida, con la creación de espacios que facilitan la relación personal y social entre los mayores.",N,PLAZA DE SALVADOR PONCE,1,,,,,,,,,N,36.69804,-4.44495,,,,38,211,CARRETERA DE CADIZ,POINT (370923.4794327632 4062348.5738217966)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_74f6,7170,"Parque Infantil Francisco Pacheco, 12 (Pequeños)","Espacio reservado para el uso y disfrute infantil. 
Tiene capacidad para múltiples usuarios debido a que cuenta con una zona con varios elementos de juego de pequeño, mediano y gran tamaño a fin de que los niños puedan divertirse, tanto de manera individual como con otros niños.
Está provisto de suelo de loseta de caucho continua, que asegura la protección de los más pequeños.
En total, los elementos de juego que dispone son:

- 2 Muelles simples
- 1 Columpio de 2 plazas
- 1 Balancín axial
- 1 Multijuegos",N,CALLE FRANCISCO PACHECO,12,,,,parquesyjardines@malaga.eu,,,,,N,36.69172,-4.44737,,,,38,126,CARRETERA DE CADIZ,POINT (370696.7032352048 4061650.7088085283)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_74f7,7169,"Parque Infantil Francisco Pacheco, 12","Espacio reservado para el uso y disfrute infantil. 
Tiene capacidad para múltiples usuarios debido a que cuenta con una zona con varios elementos de juego de pequeño, mediano y gran tamaño a fin de que los niños puedan divertirse, tanto de manera individual como con otros niños.
Está provisto de suelo de loseta de caucho continua, que asegura la protección de los más pequeños.
En total, los elementos de juego que dispone son:

- 1 Muelle simple
- 1 Columpio de 2 plazas
- 1 Multijuegos",N,CALLE FRANCISCO PACHECO,12,,,,parquesyjardines@malaga.eu,,,,,N,36.71887,-4.41642,,,,38,126,CARRETERA DE CADIZ,POINT (373506.35252103815 4064621.3630355224)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_74f8,7951,Parque Infantil José Jiménez Niebla ,"Espacio reservado para el uso y disfrute infantil. 
Tiene capacidad para múltiples usuarios debido a que cuenta con una zona con varios elementos de juego de mediano y gran tamaño a fin de que los niños puedan divertirse, tanto de manera individual como con otros niños.
Está provisto de suelo de loseta de caucho, que asegura la protección de los más pequeños.
En total, los elementos de juego que dispone son:

- 1 Conjunto casa, tobogán
- 1 Muelle doble",N,CALLE JOSÉ JIMÉNEZ NIEBLA,1,Josefa Morales,,,parquesyjardines@malaga.eu,,,,,N,36.67211,-4.50772,,,,38,126,CHURRIANA,POINT (365270.6737548022 4059558.3056552173)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_74f9,7928,Parque Infantil Francisco Baguena Novella,"Espacio reservado para el uso y disfrute infantil. 
Tiene capacidad para múltiples usuarios debido a que cuenta con una zona con un elemento de juego de gran tamaño a fin de que los niños puedan divertirse, tanto de manera individual como con otros niños.
Está provisto de suelo de césped artificial, que asegura la protección de los más pequeños.
El elemento de juego que dispone es:

- 1 Multijuegos",N,CALLE FRANCISCO BÁGUENA NOVELLA,1,,,,,,,,,N,36.72126,-4.42127,,,,38,126,CHURRIANA,POINT (373077.13014039636 4064892.919006083)
