ANUALITAT,ANY_CONCESIO,CIF,NOM_BENEFICIARI,DATA_CONCESIO,DESC_MOTIU,IMPORT_CONCEDIT,IMPORT_PAGAT,IMPORT_RETORNAT_REINTEGRAT
2013,2013,Q5855638B,ESCOLA TORRE DE LA LLEBRE,05/06/2013,AJUTS MANTENIMENT CORRECTIU PER ALS CENTRES D'EDUCACIÓ INFATIL I PRIMARIA,2306.78,2306.78,0
2013,2013,Q5855639J,ESCOLA JOAN MARAGALL,05/06/2013,AJUTS MANTENIMENT CORRECTIU PER ALS CENTRES D'EDUCACIÓ INFATIL I PRIMARIA,3811.21,3811.21,0
2013,2013,S0800117D,ESCOLA CA N'ALZAMORA,05/06/2013,AJUTS MANTENIMENT CORRECTIU PER ALS CENTRES D'EDUCACIÓ INFATIL I PRIMARIA,3811.21,3811.21,0
2013,2013,Q5855637D,ESCOLA 25 DE SETEMBRE,05/06/2013,AJUTS MANTENIMENT CORRECTIU PER ALS CENTRES D'EDUCACIÓ INFATIL I PRIMARIA,4814.16,4814.16,0
2015,2015,Q2866001G,CRUZ ROJA ESPAÑOLA,22/12/2015,Punt de Trobada,6200,0,0
2013,2013,R0800155D,PARROQUIA SANT PERE EN RUBI,30/05/2013,REBOST,10000,10000,0
2013,2013,Q0801826I,ESCOLA DEL BOSC,05/06/2013,AJUTS MANTENIMENT CORRECTIU PER ALS CENTRES D'EDUCACIÓ INFATIL I PRIMARIA,601.77,601.77,0
2013,2013,Q5855636F,ESCOLA TERESA ALTET,05/06/2013,AJUTS MANTENIMENT CORRECTIU PER ALS CENTRES D'EDUCACIÓ INFATIL I PRIMARIA,3811.21,3811.21,0
2013,2013,S0800276H,ESCOLA RIVO RUBEO,05/06/2013,AJUTS MANTENIMENT CORRECTIU PER ALS CENTRES D'EDUCACIÓ INFATIL I PRIMARIA,3410.03,3410.03,0
2013,2013,S0800121F,CEE CA'N ORIOL,05/06/2013,AJUTS MANTENIMENT CORRECTIU PER ALS CENTRES D'EDUCACIÓ INFATIL I PRIMARIA,2206.49,2206.49,0
2013,2013,Q5855469B,INSTITUT DUC DE MONTBLANC,19/06/2013,convocatòria 2013 de les subvencions per a centres educatius públics per activitat i projecte pedagogic,1056.25,1056.25,0
2013,2013,Q5855553C,ESCOLA RAMON LLULL,19/06/2013,convocatòria 2013 de les subvencions per a centres educatius públics per activitat i projecte pedagogic,1857.56,1857.56,0
2013,2013,Q0801826I,ESCOLA DEL BOSC,19/06/2013,convocatòria 2013 de les subvencions per a centres educatius públics per activitat i projecte pedagogic,750.33,750.33,0
2013,2013,S0800276H,ESCOLA RIVO RUBEO,19/06/2013,convocatòria 2013 de les subvencions per a centres educatius públics per activitat i projecte pedagogic,1703.52,1703.52,0
2013,2013,Q5855636F,ESCOLA TERESA ALTET,19/06/2013,convocatòria 2013 de les subvencions per a centres educatius públics per activitat i projecte pedagogic,1446.43,1446.43,0
2014,2014,B60130341,IMPRINTER SL,22/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA SEMESTRAL,1890,0,0
2015,2014,B65952590,PLANCHA MOTOR SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA SEMESTRAL,945,0,0
2013,2013,Q5855635H,ESCOLA PAU CASALS,19/06/2013,convocatòria 2013 de les subvencions per a centres educatius públics per activitat i projecte pedagogic,1755.59,1755.59,0
2013,2013,S0800117D,ESCOLA CA N'ALZAMORA,19/06/2013,convocatòria 2013 de les subvencions per a centres educatius públics per activitat i projecte pedagogic,1022.98,1022.98,0
2013,2013,Q5856151E,INSTITUT L'ESTATUT,19/06/2013,convocatòria 2013 de les subvencions per a centres educatius públics per activitat i projecte pedagogic,1686.88,1686.88,0
2013,2013,Q5855637D,ESCOLA 25 DE SETEMBRE,19/06/2013,convocatòria 2013 de les subvencions per a centres educatius públics per activitat i projecte pedagogic,1550.56,1550.56,0
2013,2013,Q5855633C,ESCOLA MOSSEN CINTO VERDAGUER,19/06/2013,convocatòria 2013 de les subvencions per a centres educatius públics per activitat i projecte pedagogic,1771.14,1771.14,0
2013,2013,Q5855634A,ESCOLA MONTESSORI,19/06/2013,convocatòria 2013 de les subvencions per a centres educatius públics per activitat i projecte pedagogic,2060.43,2060.43,0
2013,2013,G58203183,ESBART DANSAIRE DE RUBI,16/07/2013,"Rubifolk 2013, conveni i subvenció",18000,18000,0
2015,2015,Q2866001G,CRUZ ROJA ESPAÑOLA,31/12/2015,Punt de Trobada,3100,3100,0
2013,2013,Q5856371I,ESCOLA SCHOLA,19/06/2013,convocatòria 2013 de les subvencions per a centres educatius públics per activitat i projecte pedagogic,783.6,783.6,0
2013,2013,Q0801862D,INSTITUT TORRENT DELS ALOUS,19/06/2013,convocatòria 2013 de les subvencions per a centres educatius públics per activitat i projecte pedagogic,783.6,783.6,0
2013,2013,Q5855639J,ESCOLA JOAN MARAGALL,19/06/2013,convocatòria 2013 de les subvencions per a centres educatius públics per activitat i projecte pedagogic,1038.53,1038.53,0
2013,2013,Q5855638B,ESCOLA TORRE DE LA LLEBRE,19/06/2013,convocatòria 2013 de les subvencions per a centres educatius públics per activitat i projecte pedagogic,732.6,732.6,0
2013,2013,G61313516,FEDERACIO D'ASSOCIACIONS DE COMERCIANTS DE RUBI,31/07/2013,SUBVENCIO NOMINATIVA FEDERACIO D'ASSOCIACIONS DE COMERCIANTS I GREMIS DE RUBÍ,25000,25000,0
2013,2013,G61313516,FEDERACIO D'ASSOCIACIONS DE COMERCIANTS DE RUBI,31/07/2013,SUBVENCIO DIRECTE PER RAONS INTERES SOCIAL FACGR,15000,15000,0
2013,2013,G58990961,ASSOC PROPIET I VEINS LES VALLS SANT MUÇ,19/07/2013,SUBVENCIÓ RUBI SENSE ABOCADORS,1200,0,0
2013,2013,G08509499,CASINO ESPANYOL DE RUBI,26/07/2013,Subvenció 2013 Casino Espanyol per activitats,9224,9224,0
2013,2013,H62267927,CDAD PROP CALLE 25 DE SEPTIEMBRE 39 DE_RUBI,17/09/2013,SUBVENCIÓ ASCENSOR BLOC 39 COMUNITAT 25 SETEMBRE,6000,6000,0
2013,2013,Q2866001G,CRUZ ROJA ESPAÑOLA,30/07/2013,SUBVENCIÓ DIRECTA 2013 A LA CREU ROJA,12000,12000,0
2013,2013,G61139432,CLUB PETANCA UNION LAS TORRES RUBI,24/09/2013,subvenció a entitat Club Petanca Unió Las Torres-Rubí per organització de Open de Petanca Ciutat de Rubí 2013,1500,1500,0
2013,2013,G61289658,ASSOCIACIO SANT GALDERIC,29/11/2013,Convocatòria subvencions entitats culturals 2013,2000,2000,0
2013,2013,Q2866001G,CRUZ ROJA ESPAÑOLA,05/11/2013,SUBVENCIÓ DIRECTA 2013 A LA CREU ROJA,15000,15000,0
2013,2013,G58280009,ESCOLA DE SARDANES FLOR DE NEU,29/11/2013,Convocatòria subvencions entitats culturals 2013,2000,2000,0
2013,2013,G61816609,GRUP DE TEATRE GATZARA,24/09/2013,Convocatòria subvencions entitats culturals 2013,450,450,0
2013,2013,G60836871,GRUP CULTURAL I DE TEATRE CORIMBO,29/11/2013,Convocatòria subvencions entitats culturals 2013,700,700,0
2013,2013,G63501670,ASSOC CASAL POPULAR DE RUBI,29/11/2013,Convocatòria subvencions entitats culturals 2013,900,900,0
2013,2013,G59755363,ASSOCIACIO DE PESSEBRISTES DE RUBI,27/09/2013,Convocatòria subvencions entitats culturals 2013,1300,1300,0
2013,2013,G61197703,ELS CASTELLERS DE RUBI,29/11/2013,Convocatòria subvencions entitats culturals 2013,1000,1000,0
2013,2013,G62654462,APLEC DE RUBI,29/11/2013,Convocatòria subvencions entitats culturals 2013,2500,2500,0
2013,2013,G60944246,ASSOCIACIÓ PER LA PROMOCIÓ DE L'ESPECACLE INFANTIL I JUVENIL LA XARXA,29/11/2013,Convocatòria subvencions entitats culturals 2013,4000,4000,0
2013,2013,G58061011,IRMANDADE GALEGA DE RUBI,29/11/2013,Convocatòria subvencions entitats culturals 2013,3000,3000,0
2014,2014,B65234494,RODAMIENTOS ANMAR SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,6300,0,0
2014,2014,B66325978,KLIU SOLUTIONS SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,4410,0,0
2013,2013,G61323317,AMICS AUTOMOBILS ANTICS DE RUBI,29/11/2013,Convocatòria subvencions entitats culturals 2013,2200,2200,0
2013,2013,G62943576,AMICS DEL COL.LECCIONISME DE RUBI,29/11/2013,Convocatòria subvencions entitats culturals 2013,300,300,0
2013,2013,G58202953,CASA DE ANDALUCIA EN RUBI,26/09/2013,Convocatòria subvencions entitats culturals 2013,700,700,0
2013,2013,G60208972,CLUB ESPORTIU RUBI FUTBOL SALA,29/10/2013,SUBV AL CE RUBI FUTBOL SALA PEL 45% DE LES QUOTES DEL PRÉSTEC PISTA GESPA CAN ROSÉS,1089.53,1089.53,0
2013,2013,G63139133,AULA JOVE,10/09/2013,"Taller de reforç educatiu, organitzat per l'Aula Jove",2000,2000,0
2013,2013,G63139133,AULA JOVE,10/09/2013,Ampliació tallers de reforç escolar organitzats per l'Aula Jove,1000,1000,0
2013,2013,Q2866001G,CRUZ ROJA ESPAÑOLA,03/12/2013,SUBVENCIO CREU ROJA PUNT DE TROBADA 2013,6200,6200,0
2013,2013,G60208972,CLUB ESPORTIU RUBI FUTBOL SALA,03/12/2013,CONVENI PROGRAMA ESPORT X A TOTHOM 2013-204 CE RUBI FUTBOL SALA,26000,26000,0
2013,2013,G08310070,OMNIUM CULTURAL,29/11/2013,Convocatòria subvencions entitats culturals 2013,875,875,0
2015,2015,G17125832,FONS CATALA DE COOPERACIO AL DESENVOLUP,26/11/2015,Projectes 2865,8000,8000,0
2015,2015,Q5855638B,ESCOLA TORRE DE LA LLEBRE,22/12/2015,Convocatòria 2015 subvencions projecte 50/50 d'estalvi energètic i d'aigua a diferents equipaments mpals adherits..,3146.29,3146.29,0
2015,2015,Q5856371I,ESCOLA SCHOLA,22/12/2015,Convocatòria 2015 subvencions projecte 50/50 d'estalvi energètic i d'aigua a diferents equipaments mpals adherits..,1578.6,1578.6,0
2015,2015,Q5855636F,ESCOLA TERESA ALTET,22/12/2015,Convocatòria 2015 subvencions projecte 50/50 d'estalvi energètic i d'aigua a diferents equipaments mpals adherits..,1297.52,1297.52,0
2015,2015,Q5855633C,ESCOLA MOSSEN CINTO VERDAGUER,22/12/2015,Convocatòria 2015 subvencions projecte 50/50 d'estalvi energètic i d'aigua a diferents equipaments mpals adherits..,5803.59,5803.59,0
2015,2015,S0800121F,CEE CA'N ORIOL,22/12/2015,Convocatòria 2015 subvencions projecte 50/50 d'estalvi energètic i d'aigua a diferents equipaments mpals adherits..,880.49,880.49,0
2015,2015,S0800117D,ESCOLA CA N'ALZAMORA,22/12/2015,Convocatòria 2015 subvencions projecte 50/50 d'estalvi energètic i d'aigua a diferents equipaments mpals adherits..,608.69,608.69,0
2015,2015,S0800276H,ESCOLA RIVO RUBEO,22/12/2015,Convocatòria 2015 subvencions projecte 50/50 d'estalvi energètic i d'aigua a diferents equipaments mpals adherits..,5011.57,5011.57,0
