Fecha;Importe;AREA PRESUPUESTARIA;PROGRAMA PRESUPUESTARIO;IDENTIFICACI‡N;BENEFICIARIO;LINEA;CONCEPTO;;;;;;;;;;;;;
02/12/2015;500,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 19-NOVIEMBRE DCTO. 10859 DE 30-NOV.-AS15.076;;;;;;;;;;;;;
02/12/2015;350,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 19-NOVIEMBRE DCTO. 10859 DE 30-NOV.-AS15.076;;;;;;;;;;;;;
02/12/2015;1.280,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 19-NOVIEMBRE DCTO. 10859 DE 30-NOV.-AS15.076;;;;;;;;;;;;;
02/12/2015;600,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 19-NOVIEMBRE DCTO. 10859 DE 30-NOV.-AS15.076;;;;;;;;;;;;;
02/12/2015;920,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 19-NOVIEMBRE DCTO. 10859 DE 30-NOV.-AS15.076;;;;;;;;;;;;;
02/12/2015;1.200,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 19-NOVIEMBRE DCTO. 10859 DE 30-NOV.-AS15.076;;;;;;;;;;;;;
02/12/2015;900,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 19-NOVIEMBRE DCTO. 10859 DE 30-NOV.-AS15.076;;;;;;;;;;;;;
02/12/2015;800,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 19-NOVIEMBRE DCTO. 10859 DE 30-NOV.-AS15.076;;;;;;;;;;;;;
02/12/2015;900,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 19-NOVIEMBRE DCTO. 10859 DE 30-NOV.-AS15.076;;;;;;;;;;;;;
02/12/2015;600,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 19-NOVIEMBRE DCTO. 10859 DE 30-NOV.-AS15.076;;;;;;;;;;;;;
02/12/2015;900,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 19-NOVIEMBRE DCTO. 10859 DE 30-NOV.-AS15.076;;;;;;;;;;;;;
02/12/2015;684,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS DE EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 19-NOVIEMBRE DCTO. 10859 DE 30-NOV.-AS15.076;;;;;;;;;;;;;
10/12/2015;3.737,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;2ß REPOSICION ACF AYUDAS DE EMERGENCIA URGENTE;;;;;;;;;;;;;
14/12/2015;800,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG. EXTRAOR.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;700,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG. EXTRAOR.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;582,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;400,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;400,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;800,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;1.000,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;350,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;452,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;630,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;750,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;200,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078 PAGO 2;;;;;;;;;;;;;
14/12/2015;300,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;400,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;600,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;383,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;400,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;1.000,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;450,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;950,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;500,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;427,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;598,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;200,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;1.200,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;500,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;640,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;850,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;250,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078 PAGO 2;;;;;;;;;;;;;
14/12/2015;600,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;400,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;600,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;800,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;524,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;800,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;300,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;350,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;715,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;359,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;780,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;250,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;400,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;500,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;500,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;600,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;800,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;240,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;800,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;600,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;365,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;400,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;800,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;400,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;400,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;600,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;1.000,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;750,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;600,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;600,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
14/12/2015;400,00;BIENESTAR SOCIAL Y FAMILIA;ACCION SOCIAL;NO PROCEDE;PERSONA F÷SICA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;AYUDAS EMERG.: 1ß NECESIDAD, ALQUILER , GTOS COMUNIDAD...COMISION 3-DICIEMBRE DCTO. 11173 DE 4-DIC.-AS15.078;;;;;;;;;;;;;
