EXERCICI,CODI ORGÀNIC,CODI DE PROGRAMA,CODI ECONÒMIC,NOM PARTIDA,PRESSUPOST INICIAL,PRESSUPOST ACTUAL,AUTORITZACIÓ (A),DISPOSICIÓ (D),OBLIGACIÓ (O),PAGAMENT (P),REALITZACIÓ DE PAGAMENT (RP),SALDO,% SALDO SOBRE PRESS. ACTUAL,MODIFICACIÓ,REMANENTS INCORPORATS,ALTRES MODIFICACIONS,REMANENT,A PENDENT,D PENDENT,O PENDENT,P PENDENT,RETENCIONS DE CRÈDIT,% D SOBRE CRÈDIT,% RP SOBRE OBLIGACIONS
2014,H311,16001,12006,"TRIENNIS SERVEIS, VIA PUBLICA I MOBILITAT",€12950.32,€12950.32,€12950.32,€12950.32,€11329.77,€11329.77,€11329.77,€0.00,0.00%,€0.00,€0.00,€0.00,€1620.54,€0.00,€1620.54,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H311,16001,12004,"SOUS DEL GRUP C2 SERVEIS, VIA PUBLICA I MOBILITAT",€8379.00,€8379.00,€8379.00,€8379.00,€8378.58,€8378.58,€8378.58,€0.00,0.00%,€0.00,€0.00,€0.00,€0.42,€0.00,€0.42,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H311,16001,12003,"SOUS DEL GRUP C1 SERVEIS, VIA PUBLICA I MOBILITAT",€9884.84,€9884.84,€9884.84,€9884.84,€8378.58,€8378.58,€8378.58,€0.00,0.00%,€0.00,€0.00,€0.00,€1506.26,€0.00,€1506.26,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H311,16001,12001,"SOUS DEL GRUP A2 SERVEIS, VIA PUBLICA I MOBILITAT",€25816.00,€25816.00,€25816.00,€25816.00,€25813.04,€25813.04,€25813.04,€0.00,0.00%,€0.00,€0.00,€0.00,€2.95,€0.00,€2.95,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H311,16001,12000,"SOUS DEL GRUP A1 SERVEIS, VIA PUBLICA I MOBILITAT",€14677.60,€14677.60,€14677.60,€14677.60,€14677.30,€14677.30,€14677.30,€0.00,0.00%,€0.00,€0.00,€0.00,€0.30,€0.00,€0.30,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H310,16002,22201,"TRAMESES POSTALS  SERVEIS, VIA PUBLICA I MOBILITAT",€4000.00,€4000.00,€5200.00,€5200.00,€4935.72,€4935.72,€3498.00,€-1200.00,-30.00%,€0.00,€0.00,€0.00,€-935.72,€0.00,€264.27,€0.00,€1437.72,€0.00,130.00%,70.87%
2014,H310,16002,22200,"TELEFON GRAL. SERVEIS, V.P. I MOBILITAT",€1650.00,€1650.00,€1266.67,€1266.67,€1266.67,€1266.67,€958.53,€0.00,0.00%,€0.00,€0.00,€0.00,€383.32,€0.00,€0.00,€0.00,€308.14,€1650.00,76.77%,75.67%
2014,H310,16002,20301,"ARRENDAMENT FONTS SERVEIS, V.P. I MOBILITAT",€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2014,H302,15001,23020,DIETES PERSONAL DIR. I ADMIN. TERRITORI,€500.00,€500.00,€700.00,€700.00,€303.44,€303.44,€303.44,€-200.00,-40.00%,€0.00,€0.00,€0.00,€196.56,€0.00,€396.56,€0.00,€0.00,€0.00,140.00%,100.00%
2014,H302,15001,22699,ALTRES DESPESES DIR. I ADMIN. TERRITORI,€10000.00,€9835.11,€2835.59,€2835.59,€2336.69,€2336.69,€607.96,€6999.52,71.17%,€-164.89,€0.00,€-164.89,€7498.42,€0.00,€498.90,€0.00,€1728.73,€0.00,28.83%,26.02%
2014,H302,15001,22201,TRAMESES POSTALS DIR. I ADMIN. TERRITORI,€8500.00,€8500.00,€14104.18,€14104.18,€14051.23,€14076.77,€8547.00,€-5604.18,-65.93%,€0.00,€0.00,€0.00,€-5551.23,€0.00,€52.95,€-25.54,€5529.77,€0.00,165.93%,60.83%
2014,H312,15530,21300,"MANTENIM.MAQUINARIA,UTILLATGE VIA PUBLICA",€1000.00,€1000.00,€1485.03,€1485.03,€1477.05,€1477.05,€521.89,€-485.03,-48.50%,€0.00,€0.00,€0.00,€-477.04,€0.00,€7.98,€0.00,€955.16,€0.00,148.50%,35.33%
2014,H302,15001,22200,TELEFON DIR. I ADMIN. TERRITORI,€1750.00,€1750.00,€1546.67,€1546.67,€1546.67,€1546.67,€1495.00,€0.00,0.00%,€0.00,€0.00,€0.00,€203.32,€0.00,€0.00,€0.00,€51.67,€1750.00,88.38%,96.66%
2014,H302,15001,21200,MANTENIMENT EDIFICIS DIR. I ADMIN. TERRITORI,€15950.00,€22235.00,€17749.57,€17749.57,€17607.80,€17607.80,€8035.09,€4485.43,20.17%,€6285.00,€8735.00,€-2450.00,€4627.20,€0.00,€141.77,€0.00,€9572.70,€0.00,79.83%,45.63%
2014,H302,15001,16000,SEGURETAT SOCIAL DIRECCIO DE TERRITORI,€20680.20,€20680.20,€20680.20,€20680.20,€18054.63,€18054.63,€16560.53,€0.00,0.00%,€0.00,€0.00,€0.00,€2625.56,€0.00,€2625.56,€0.00,€1494.10,€0.00,100.00%,91.72%
2014,H302,15001,13001,HORES EXTRAORDINARIES DIRECCIO DE TERRITORI,€0.00,€164.89,€164.89,€164.89,€164.89,€164.89,€164.89,€0.00,0.00%,€164.89,€0.00,€164.89,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H302,15001,12700,PENSIONS FUNCIONARIS DIRECCIO DE TERRITORI,€0.00,€0.00,€301.63,€301.63,€301.63,€301.63,€301.63,€-301.63,0.00%,€0.00,€0.00,€0.00,€-301.63,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,100.00%
2014,H302,15001,12101,COMPLEMENT ESPECÍFIC DIRECCIO DE TERRITORI,€24063.62,€23652.02,€23652.02,€23652.02,€23339.35,€23339.35,€23339.35,€0.00,0.00%,€-411.60,€0.00,€-411.60,€312.67,€0.00,€312.67,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H302,15001,12100,COMPLEMENT DESTINACIÓ DIRECCIO DE TERRITORI,€12979.26,€12979.26,€12979.26,€12979.26,€12649.85,€12649.85,€12649.85,€0.00,0.00%,€0.00,€0.00,€0.00,€329.40,€0.00,€329.40,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H302,15001,12006,TRIENNIS DIRECCIO DE TERRITORI,€5564.58,€5564.58,€5564.58,€5564.58,€4976.64,€4976.64,€4976.64,€0.00,0.00%,€0.00,€0.00,€0.00,€587.93,€0.00,€587.93,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H302,15001,12001,SOUS DEL GRUP A2 DIRECCIO DE TERRITORI,€12908.00,€12908.00,€12908.00,€12908.00,€12906.52,€12906.52,€12906.52,€0.00,0.00%,€0.00,€0.00,€0.00,€1.47,€0.00,€1.47,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H302,15001,12000,SOUS DEL GRUP A1 DIRECCIO DE TERRITORI,€14677.60,€14677.60,€14677.60,€14677.60,€14677.30,€14677.30,€14677.30,€0.00,0.00%,€0.00,€0.00,€0.00,€0.30,€0.00,€0.30,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H301,16000,23120,LOCOMOCIO DIRECCIO MANT.CIUTAT I SEGURETAT,€500.00,€500.00,€500.00,€500.00,€490.36,€490.36,€490.36,€0.00,0.00%,€0.00,€0.00,€0.00,€9.63,€0.00,€9.63,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H301,16000,23020,DIETES PERSONAL DIRECCIO MANT.CIUTAT I SEGURETAT,€250.00,€250.00,€912.26,€912.26,€736.26,€736.26,€74.00,€-662.26,-264.90%,€0.00,€0.00,€0.00,€-486.26,€0.00,€176.00,€0.00,€662.26,€0.00,364.90%,10.05%
2014,H301,16000,22602,PUBLICITAT DIRECCIO MANT.CIUTAT I SEGURETAT,€2200.00,€2200.00,€1700.00,€1700.00,€852.04,€852.04,€852.04,€500.00,22.73%,€0.00,€0.00,€0.00,€1347.96,€0.00,€847.96,€0.00,€0.00,€0.00,77.27%,100.00%
2014,H301,16000,22300,TRANSPORTS DIRECCIO MANT.CIUTAT I SEGURETAT,€400.00,€400.00,€249.22,€249.22,€249.22,€249.22,€249.22,€150.78,37.70%,€0.00,€0.00,€0.00,€150.78,€0.00,€0.00,€0.00,€0.00,€0.00,62.31%,100.00%
2014,H301,16000,22001,"PREMSA,LLIBRES DIRECCIO MANT.CIUTAT I SEGURETAT",€200.00,€200.00,€185.00,€185.00,€185.00,€185.00,€185.00,€15.00,7.50%,€0.00,€0.00,€0.00,€15.00,€0.00,€0.00,€0.00,€0.00,€0.00,92.50%,100.00%
2014,H301,16000,21302,MANTEN. EQUIPS IMPRESSIO MANT. CIUTAT I SEGURETAT,€2000.00,€2000.00,€3871.70,€3871.70,€2755.51,€2755.51,€2255.33,€-1871.70,-93.59%,€0.00,€0.00,€0.00,€-755.51,€0.00,€1116.18,€0.00,€500.18,€0.00,193.59%,81.85%
2014,H301,16000,16000,SEGURETAT SOCIAL MANT. CIUTAT I SEGURETAT,€26948.42,€26948.42,€26948.42,€26948.42,€26659.09,€26659.09,€24407.94,€0.00,0.00%,€0.00,€0.00,€0.00,€289.32,€0.00,€289.32,€0.00,€2251.15,€0.00,100.00%,91.56%
2014,H301,16000,12700,PENSIONS FUNCIONARIS MANT. CIUTAT I SEGURETAT,€0.00,€0.00,€452.45,€452.45,€452.45,€452.45,€452.45,€-452.45,0.00%,€0.00,€0.00,€0.00,€-452.45,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,100.00%
2014,H301,16000,12101,COMPLEMENT ESPECÍFIC MANT. CIUTAT I SEGURETAT,€46984.14,€46366.74,€46366.74,€46366.74,€46017.21,€46017.21,€46017.21,€0.00,0.00%,€-617.40,€0.00,€-617.40,€349.52,€0.00,€349.52,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H301,16000,12100,COMPLEMENT DE DESTINACIÓ MANT. CIUTAT I SEGURETAT,€22510.46,€22510.46,€22510.46,€22510.46,€22510.46,€22510.46,€22510.46,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H301,16000,12006,TRIENNIS MANT. CIUTAT I SEGURETAT,€9519.62,€9519.62,€9519.62,€9519.62,€9134.06,€9134.06,€9134.06,€0.00,0.00%,€0.00,€0.00,€0.00,€385.56,€0.00,€385.56,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H301,16000,12003,SOUS DEL GRUP C1 MANT. CIUTAT I SEGURETAT,€9884.84,€9884.84,€9884.84,€9884.84,€9884.84,€9884.84,€9884.84,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H301,16000,12001,SOUS DEL GRUP A2 MANT. CIUTAT I SEGURETAT,€12908.00,€12908.00,€12908.00,€12908.00,€12906.52,€12906.52,€12906.52,€0.00,0.00%,€0.00,€0.00,€0.00,€1.47,€0.00,€1.47,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H301,16000,12000,"SOUS DEL GRUP A1 ADMIN. GRAL. SERVEIS, MOBILITAT I",€14677.60,€14677.60,€14677.60,€14677.60,€14677.30,€14677.30,€14677.30,€0.00,0.00%,€0.00,€0.00,€0.00,€0.30,€0.00,€0.30,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H300,15000,16000,SEGURETAT SOCIAL TERRITORI I CIUTAT,€18373.43,€18373.43,€18373.43,€18373.43,€17809.75,€17809.75,€16334.18,€0.00,0.00%,€0.00,€0.00,€0.00,€563.68,€0.00,€563.68,€0.00,€1475.56,€0.00,100.00%,91.71%
2014,H300,15000,12700,PENSIONS FUNCIONARIS TERRITORI I CIUTAT,€0.00,€0.00,€301.63,€301.63,€301.63,€301.63,€301.63,€-301.63,0.00%,€0.00,€0.00,€0.00,€-301.63,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,100.00%
2014,H300,15000,12101,COMPLEMENT ESPECÍFIC TERRITORI I CIUTAT,€54589.36,€54177.76,€54177.76,€54177.76,€52684.79,€52684.79,€52684.79,€0.00,0.00%,€-411.60,€0.00,€-411.60,€1492.97,€0.00,€1492.97,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H300,15000,12100,COMPLEMENT DE DESTINACIÓ TERRITORI I CIUTAT,€16040.92,€16040.92,€16040.92,€16040.92,€15599.62,€15599.62,€15599.62,€0.00,0.00%,€0.00,€0.00,€0.00,€441.29,€0.00,€441.29,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H300,15000,12006,TRIENNIS TERRITORI I CIUTAT,€3009.79,€3009.79,€3009.79,€3009.79,€2829.28,€2829.28,€2829.28,€0.00,0.00%,€0.00,€0.00,€0.00,€180.50,€0.00,€180.50,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H300,15000,12003,SOUS DEL GRUP C1 TERRITORI I CIUTAT,€9884.84,€9884.84,€9884.84,€9884.84,€9884.84,€9884.84,€9884.84,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H300,15000,12000,SOUS DEL GRUP A1 TERRITORI I CIUTAT,€14677.60,€14677.60,€14677.60,€14677.60,€14677.30,€14677.30,€14677.30,€0.00,0.00%,€0.00,€0.00,€0.00,€0.30,€0.00,€0.30,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H260,92020,62602,INFORMÀTICA I TELECOMUNICACIONS,€325000.00,€681056.89,€646391.32,€516391.33,€238891.71,€238891.71,€119862.44,€34665.56,5.09%,€356056.89,€356056.89,€0.00,€442165.18,€129999.99,€277499.62,€0.00,€119029.26,€0.00,75.82%,50.17%
2014,H260,92020,22200,TELÈFON SUPORT INFORMATIC,€2000.00,€2000.00,€1466.67,€1466.67,€1359.29,€1359.29,€1260.26,€0.00,0.00%,€0.00,€0.00,€0.00,€640.71,€0.00,€107.38,€0.00,€99.02,€2000.00,73.33%,92.71%
2014,H260,92020,22103,BENZINA SUPORT INFORMATIC,€300.00,€300.00,€300.00,€300.00,€300.00,€300.00,€300.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H260,92020,22002,MAT.INFORMATIC NO INVENTAR. SUPORT INFORMATIC,€6500.00,€6500.00,€7292.55,€7292.55,€7096.80,€7096.80,€5096.80,€-792.55,-12.19%,€0.00,€0.00,€0.00,€-596.80,€0.00,€195.75,€0.00,€2000.00,€0.00,112.19%,71.82%
2014,H260,92020,21603,MANTENIMENT CENTRE DE PROCÉS DE DADES,€140360.00,€140360.00,€151755.78,€151755.78,€151755.73,€151755.73,€128907.71,€-11395.78,-8.12%,€0.00,€0.00,€0.00,€-11395.73,€0.00,,€0.00,€22848.02,€0.00,108.12%,84.94%
2014,H260,92020,21602,ALTRE MANTENIMENT SUPORT INFORMATIC,€9500.00,€9500.00,€11632.83,€11632.83,€11632.78,€11632.78,€8466.81,€-2132.83,-22.45%,€0.00,€0.00,€0.00,€-2132.78,€0.00,,€0.00,€3165.97,€0.00,122.45%,72.78%
2014,H260,92020,21601,MANTENIM.PROGRAMARI SUPORT INFORMATIC,€131750.00,€133750.00,€112898.33,€112898.33,€104399.28,€104399.28,€88082.47,€20851.64,15.59%,€2000.00,€0.00,€2000.00,€29350.72,€0.00,€8499.05,€0.00,€16316.80,€13963.26,84.41%,84.37%
2014,H260,92020,21600,MANTENIM.EQUIPS INFORMATICS SUPORT INFORMATIC,€21000.00,€21000.00,€33059.27,€33059.27,€32196.87,€32196.87,€27859.84,€-12059.28,-57.43%,€0.00,€0.00,€0.00,€-11196.86,€0.00,€862.40,€0.00,€4337.02,€0.00,157.43%,86.53%
2014,H260,92020,21000,MANTENIMENT SUPORT INFORMATIC,€26000.00,€27860.95,€22241.29,€22241.29,€22241.27,€22241.27,€18066.00,€5619.66,20.17%,€1860.95,€1860.95,€0.00,€5619.67,€0.00,,€0.00,€4175.27,€0.00,79.83%,81.23%
2014,H260,92020,16000,SEGURETAT SOCIAL SUPORT INFORMATIC,€133286.48,€133286.48,€132489.13,€132489.13,€119888.82,€120686.17,€110304.59,€797.35,0.60%,€0.00,€0.00,€0.00,€13397.66,€0.00,€12600.30,€-797.34,€10381.58,€0.00,99.40%,92.01%
2014,H260,92020,15000,PRODUCTIVITAT SUPORT INFORMATIC,€10965.00,€10965.00,€10965.00,€10965.00,€9223.29,€9223.29,€9223.29,€0.00,0.00%,€0.00,€0.00,€0.00,€1741.70,€0.00,€1741.70,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H260,92020,13700,PENSIONS LABORALS SUPORT INFORMATIC,€0.00,€0.00,€1055.71,€1055.71,€1055.71,€1055.71,€1055.71,€-1055.71,0.00%,€0.00,€0.00,€0.00,€-1055.71,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,100.00%
2014,H260,92020,13100,LABORAL TEMPORAL SUPORT INFORMATIC,€99587.05,€96969.65,€98557.43,€98557.43,€91257.51,€91257.51,€91257.51,€-1587.78,-1.64%,€-2617.40,€0.00,€-2617.40,€5712.13,€0.00,€7299.91,€0.00,€0.00,€0.00,101.64%,100.00%
2014,H260,92020,13000,BASIQUES LABORAL FIX SUPORT INFORMATIC,€121943.98,€120914.98,€124534.42,€124534.42,€120336.92,€120336.92,€120336.92,€-3619.44,-2.99%,€-1029.00,€0.00,€-1029.00,€578.05,€0.00,€4197.50,€0.00,€0.00,€0.00,102.99%,100.00%
2014,H260,92020,12700,PENSIONS FUNCIONARIS SUPORT INFORMATIC,€0.00,€0.00,€603.26,€603.26,€603.26,€603.26,€603.26,€-603.26,0.00%,€0.00,€0.00,€0.00,€-603.26,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,100.00%
2014,H260,92020,12101,COMPLEMENT ESPECÍFIC SUPORT INFORMATIC,€67831.12,€67007.92,€68165.30,€68165.30,€64820.65,€64820.65,€64820.65,€-1157.38,-1.73%,€-823.20,€0.00,€-823.20,€2187.26,€0.00,€3344.65,€0.00,€0.00,€0.00,101.73%,100.00%
2014,H260,92020,12100,COMPLEMENT DE DESTINACIÓ SUPORT INFORMATIC,€34984.87,€34984.87,€34984.87,€34984.87,€32945.51,€32945.51,€32945.51,€0.00,0.00%,€0.00,€0.00,€0.00,€2039.36,€0.00,€2039.36,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H260,92020,12006,TRIENNIS SUPORT INFORMATIC,€17299.96,€17299.96,€17589.37,€17589.37,€14874.88,€14874.88,€14874.88,€-289.41,-1.67%,€0.00,€0.00,€0.00,€2425.08,€0.00,€2714.49,€0.00,€0.00,€0.00,101.67%,100.00%
2014,H260,92020,12004,SOUS DEL GRUP C2 SUPORT INFORMATIC,€8379.00,€8379.00,€8379.00,€8379.00,€8378.58,€8378.58,€8378.58,€0.00,0.00%,€0.00,€0.00,€0.00,€0.42,€0.00,€0.42,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H260,92020,12003,SOUS DEL GRUP C1 SUPORT INFORMATIC,€9884.84,€9884.84,€9884.84,€9884.84,€9884.84,€9884.84,€9884.84,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H260,92020,12000,SOUS DEL GRUP A1 SUPORT INFORMATIC,€44032.80,€44032.80,€44032.80,€44032.80,€41755.76,€41755.76,€41755.76,€0.00,0.00%,€0.00,€0.00,€0.00,€2277.04,€0.00,€2277.04,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H250,23230,48603,CONVENI CARITAS PLA D'ACOLLIDA,€3000.00,€3000.00,€3000.00,€3000.00,€3000.00,€3000.00,€3000.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H250,23230,48602,CONVENI AMICS D'AFRICA PLA ACOLLIDA,€5000.00,€5000.00,€5000.00,€5000.00,€5000.00,€5000.00,€5000.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H250,23230,22609,ACTIVITATS PLA D'ACOLLIDA,€3000.00,€3000.00,€1969.28,€1969.28,€1969.28,€1969.28,€610.54,€1030.72,34.36%,€0.00,€0.00,€0.00,€1030.72,€0.00,€0.00,€0.00,€1358.73,€0.00,65.64%,31.00%
2014,H250,23230,22602,PUBLICITAT I PROGRANDA PLA ACOLLIDA,€500.00,€500.00,€0.00,€0.00,€0.00,€0.00,€0.00,€500.00,100.00%,€0.00,€0.00,€0.00,€500.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2014,H250,23230,16000,SEGURETAT SOCIAL PLA D'ACOLLIDA,€35247.12,€35247.12,€35247.12,€35247.12,€33030.22,€33030.22,€29594.62,€0.00,0.00%,€0.00,€0.00,€0.00,€2216.90,€0.00,€2216.90,€0.00,€3435.60,€0.00,100.00%,89.60%
2014,H250,23230,13700,PENSIONS LABORALS PLA D'ACOLLIDA,€0.00,€0.00,€603.26,€603.26,€603.26,€603.26,€603.26,€-603.26,0.00%,€0.00,€0.00,€0.00,€-603.26,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,100.00%
2014,H250,23230,13100,LABORAL TEMPORAL PLA DACOLLIDA,€103212.20,€102389.00,€106130.97,€106130.97,€102189.81,€102189.81,€102189.81,€-3741.97,-3.65%,€-823.20,€0.00,€-823.20,€199.19,€0.00,€3941.16,€0.00,€0.00,€0.00,103.65%,100.00%
2014,H241,92912,22699,ALTRES DESPESES COOPERACIO AL MARROC,€0.00,€13500.00,€7981.43,€7981.43,€7899.14,€7899.14,€3996.84,€5518.57,40.88%,€13500.00,€0.00,€13500.00,€5600.86,€0.00,€82.28,€0.00,€3902.30,€0.00,59.12%,50.60%
2014,H241,92911,46604,TRANSF. MAYORS FOR PEACE,€1500.00,€1500.00,€1500.00,€1500.00,€1500.00,€1500.00,€1500.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,100.00%,100.00%
2014,H241,92911,22799,TREBALLS EMPRESES CCP,€10000.00,€10000.00,€9309.96,€9309.96,€6382.00,€6382.00,€2425.46,€690.03,6.90%,€0.00,€0.00,€0.00,€3618.00,€0.00,€2927.96,€0.00,€3956.54,€0.00,93.10%,38.00%
2014,H241,92911,22701,TREBALLS SEGURETAT CCP,€1000.00,€1000.00,€0.00,€0.00,€0.00,€0.00,€0.00,€1000.00,100.00%,€0.00,€0.00,€0.00,€1000.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2014,H241,92911,22700,TREBALLS NETEJA CCP,€12200.00,€12200.00,€12000.04,€12000.04,€12000.02,€12000.02,€10000.00,€199.96,1.64%,€0.00,€0.00,€0.00,€199.97,€0.00,,€0.00,€2000.02,€0.00,98.36%,83.33%
2014,H241,92911,22699,ALTRES DESPESES CCP,€7000.00,€7000.00,€7846.50,€7846.50,€7663.47,€7663.47,€5707.48,€-846.50,-12.09%,€0.00,€0.00,€0.00,€-663.47,€0.00,€183.02,€0.00,€1955.99,€0.00,112.09%,74.48%
2014,H241,92911,22609,ACTIVITATS CCP,€7000.00,€7000.00,€6823.13,€6823.13,€6273.13,€6273.13,€4073.13,€176.87,2.53%,€0.00,€0.00,€0.00,€726.86,€0.00,€550.00,€0.00,€2200.00,€0.00,97.47%,64.93%
2014,H241,92911,22606,"JORNADES, REUNIONS, CONFERENCIES CCP",€1500.00,€5000.00,€6850.28,€6850.28,€6150.28,€6150.28,€6150.28,€-1850.28,-37.01%,€3500.00,€0.00,€3500.00,€-1150.27,€0.00,€700.00,€0.00,€0.00,€0.00,137.01%,100.00%
2014,H241,92911,22602,PUBLICITAT I PROPAGANDA CCP,€1500.00,€1500.00,€0.00,€0.00,€0.00,€0.00,€0.00,€1500.00,100.00%,€0.00,€0.00,€0.00,€1500.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2014,H241,92911,22601,PROTOCOL I REPRESENTATIVES CCP,€1000.00,€1000.00,€1622.48,€1622.48,€1622.48,€1622.48,€1622.48,€-622.48,-62.25%,€0.00,€0.00,€0.00,€-622.48,€0.00,€0.00,€0.00,€0.00,€0.00,162.25%,100.00%
2014,H241,92911,22201,TRAMESES POSTALS CCP,€250.00,€250.00,€314.89,€314.89,€28.56,€28.56,€26.43,€-64.89,-25.96%,€0.00,€0.00,€0.00,€221.44,€0.00,€286.33,€0.00,€2.12,€0.00,125.96%,92.54%
2014,H241,92911,22111,RECANVIS UTILLATGE CCP,€200.00,€200.00,€0.00,€0.00,€0.00,€0.00,€0.00,€200.00,100.00%,€0.00,€0.00,€0.00,€200.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2014,H241,92911,22001,"PREMSA, LLIBRES I ALTRES CCP",€1000.00,€1000.00,€552.92,€552.92,€552.91,€552.91,€502.92,€447.07,44.71%,€0.00,€0.00,€0.00,€447.08,€0.00,,€0.00,€49.99,€0.00,55.29%,90.96%
2014,H241,92911,22000,MATERIAL OFICINA NO INVENTARIABLE CCP,€300.00,€300.00,€74.15,€74.15,€74.15,€74.15,€74.15,€225.85,75.28%,€0.00,€0.00,€0.00,€225.85,€0.00,€0.00,€0.00,€0.00,€0.00,24.72%,100.00%
2014,H241,92911,21300,MANTENIMENT MAQUINARIA I UTILLATGE CCP,€3000.00,€1500.00,€416.72,€416.72,€416.72,€416.72,€416.72,€1083.28,72.22%,€-1500.00,€0.00,€-1500.00,€1083.28,€0.00,€0.00,€0.00,€0.00,€0.00,27.78%,100.00%
2014,H241,92911,21200,MANTENIM.EDIFICI CCP,€1000.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,€-1000.00,€0.00,€-1000.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2014,H241,92911,16000,SEGURETAT SOCIAL CCP,€19978.41,€19978.41,€19978.41,€19978.41,€19407.20,€19407.20,€18521.38,€0.00,0.00%,€0.00,€0.00,€0.00,€571.21,€0.00,€571.21,€0.00,€885.81,€0.00,100.00%,95.44%
2014,H241,92911,14300,ALTRE PERSONAL CCP,€60505.76,€60505.76,€61529.24,€61529.24,€60870.34,€60870.34,€60870.34,€-1023.48,-1.69%,€0.00,€0.00,€0.00,€-364.57,€0.00,€658.90,€0.00,€0.00,€0.00,101.69%,100.00%
2014,H241,92911,13700,PENSIONS LABORALS CCP,€0.00,€0.00,€150.82,€150.82,€150.82,€150.82,€150.82,€-150.82,0.00%,€0.00,€0.00,€0.00,€-150.82,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,100.00%
